timepoint,jstime,valence,arousal,video
50150,577300,4.918,6.011,7
50200,577350,4.918,6.011,7
50250,577400,4.918,6.011,7
50300,577450,4.918,6.011,7
50350,577500,4.918,6.011,7
50400,577550,4.918,6.011,7
50450,577600,4.918,6.011,7
50500,577650,4.918,6.011,7
50550,577700,4.918,6.011,7
50600,577750,4.918,6.011,7
50650,577800,4.919,6.018,7
50700,577850,4.921,6.059,7
50750,577900,4.93,6.129,7
50800,577950,4.931,6.203,7
50850,578000,4.931,6.253,7
50900,578050,4.931,6.263,7
50950,578100,4.931,6.263,7
51000,578150,4.932,6.263,7
51050,578200,4.933,6.263,7
51100,578250,4.934,6.263,7
51150,578300,4.94,6.263,7
51200,578350,4.94,6.263,7
51250,578400,4.94,6.263,7
51300,578450,4.94,6.263,7
51350,578500,4.941,6.263,7
51400,578550,4.942,6.263,7
51450,578600,4.942,6.263,7
51500,578650,4.942,6.258,7
51550,578700,4.942,6.242,7
51600,578750,4.942,6.242,7
51650,578800,4.942,6.242,7
51700,578850,4.943,6.242,7
51750,578900,4.946,6.242,7
51800,578950,4.946,6.242,7
51850,579000,4.946,6.242,7
51900,579050,4.946,6.242,7
51950,579100,4.946,6.242,7
52000,579150,4.946,6.242,7
52050,579200,4.946,6.242,7
52100,579250,4.948,6.242,7
52150,579300,4.949,6.242,7
52200,579350,4.949,6.242,7
52250,579400,4.949,6.242,7
52300,579450,4.949,6.242,7
52350,579500,4.949,6.242,7
52400,579550,4.949,6.242,7
52450,579600,4.95,6.247,7
52500,579650,4.953,6.262,7
52550,579700,4.959,6.282,7
52600,579750,4.96,6.297,7
52650,579800,4.96,6.303,7
52700,579850,4.96,6.308,7
52750,579900,4.961,6.318,7
52800,579950,4.968,6.324,7
52850,580000,4.968,6.332,7
52900,580050,4.969,6.332,7
52950,580100,4.971,6.332,7
53000,580150,4.975,6.332,7
53050,580200,4.975,6.332,7
53100,580250,4.975,6.332,7
53150,580300,4.975,6.332,7
53200,580350,4.975,6.332,7
53250,580400,4.975,6.332,7
53300,580450,4.975,6.332,7
53350,580500,4.975,6.332,7
53400,580550,4.975,6.332,7
53450,580600,4.975,6.332,7
53500,580650,4.975,6.33,7
53550,580700,4.975,6.317,7
53600,580750,4.975,6.294,7
53650,580800,4.975,6.27,7
53700,580850,4.975,6.266,7
53750,580900,4.975,6.266,7
53800,580950,4.975,6.265,7
53850,581000,4.975,6.259,7
53900,581050,4.975,6.251,7
53950,581100,4.975,6.237,7
54000,581150,4.975,6.227,7
54050,581200,4.975,6.203,7
54100,581250,4.975,6.191,7
54150,581300,4.975,6.19,7
54200,581350,4.975,6.19,7
54250,581400,4.975,6.19,7
54300,581450,4.975,6.19,7
54350,581500,4.975,6.189,7
54400,581550,4.975,6.184,7
54450,581600,4.975,6.181,7
54500,581650,4.975,6.171,7
54550,581700,4.975,6.167,7
54600,581750,4.975,6.164,7
54650,581800,4.975,6.152,7
54700,581850,4.975,6.144,7
54750,581900,4.975,6.141,7
54800,581950,4.975,6.133,7
54850,582000,4.975,6.133,7
54900,582050,4.975,6.132,7
54950,582100,4.975,6.128,7
55000,582150,4.975,6.122,7
55050,582200,4.975,6.119,7
55100,582250,4.975,6.119,7
55150,582300,4.975,6.115,7
55200,582350,4.975,6.111,7
55250,582400,4.975,6.108,7
