timepoint,jstime,valence,arousal,video
50150,775450,3.306,6.48,7
50200,775500,3.303,6.48,7
50250,775550,3.296,6.48,7
50300,775600,3.285,6.48,7
50350,775650,3.273,6.48,7
50400,775700,3.25,6.48,7
50450,775750,3.219,6.48,7
50500,775800,3.178,6.485,7
50550,775850,3.143,6.495,7
50600,775900,3.14,6.496,7
50650,775950,3.14,6.496,7
50700,776000,3.14,6.496,7
50750,776050,3.14,6.496,7
50800,776100,3.14,6.496,7
50850,776150,3.14,6.496,7
50900,776200,3.14,6.496,7
50950,776250,3.14,6.496,7
51000,776300,3.14,6.496,7
51050,776350,3.14,6.496,7
51100,776400,3.14,6.496,7
51150,776450,3.14,6.496,7
51200,776500,3.14,6.496,7
51250,776550,3.14,6.496,7
51300,776600,3.14,6.496,7
51350,776650,3.14,6.496,7
51400,776700,3.14,6.496,7
51450,776750,3.14,6.496,7
51500,776800,3.14,6.496,7
51550,776850,3.14,6.497,7
51600,776900,3.14,6.497,7
51650,776950,3.14,6.497,7
51700,777000,3.14,6.498,7
51750,777050,3.14,6.499,7
51800,777100,3.14,6.501,7
51850,777150,3.14,6.505,7
51900,777200,3.14,6.507,7
51950,777250,3.14,6.511,7
52000,777300,3.14,6.515,7
52050,777350,3.14,6.519,7
52100,777400,3.14,6.524,7
52150,777450,3.14,6.532,7
52200,777500,3.14,6.542,7
52250,777550,3.14,6.552,7
52300,777600,3.14,6.554,7
52350,777650,3.14,6.556,7
52400,777700,3.14,6.561,7
52450,777750,3.14,6.568,7
52500,777800,3.14,6.582,7
52550,777850,3.14,6.6,7
52600,777900,3.14,6.619,7
52650,777950,3.14,6.638,7
52700,778000,3.14,6.646,7
52750,778050,3.14,6.65,7
52800,778100,3.14,6.659,7
52850,778150,3.14,6.668,7
52900,778200,3.14,6.678,7
52950,778250,3.14,6.688,7
53000,778300,3.14,6.696,7
53050,778350,3.14,6.699,7
53100,778400,3.14,6.705,7
53150,778450,3.139,6.709,7
53200,778500,3.135,6.718,7
53250,778550,3.125,6.724,7
53300,778600,3.115,6.727,7
53350,778650,3.108,6.728,7
53400,778700,3.103,6.728,7
53450,778750,3.098,6.728,7
53500,778800,3.094,6.729,7
53550,778850,3.092,6.731,7
53600,778900,3.088,6.737,7
53650,778950,3.083,6.741,7
53700,779000,3.079,6.745,7
53750,779050,3.077,6.75,7
53800,779100,3.074,6.752,7
53850,779150,3.071,6.752,7
53900,779200,3.069,6.752,7
53950,779250,3.066,6.752,7
54000,779300,3.056,6.752,7
54050,779350,3.048,6.752,7
54100,779400,3.041,6.752,7
54150,779450,3.021,6.752,7
54200,779500,2.981,6.755,7
54250,779550,2.92,6.761,7
54300,779600,2.874,6.771,7
54350,779650,2.843,6.784,7
54400,779700,2.841,6.784,7
54450,779750,2.838,6.784,7
54500,779800,2.834,6.788,7
54550,779850,2.834,6.794,7
54600,779900,2.833,6.8,7
54650,779950,2.83,6.806,7
54700,780000,2.828,6.81,7
54750,780050,2.817,6.817,7
54800,780100,2.804,6.822,7
54850,780150,2.794,6.827,7
54900,780200,2.793,6.831,7
54950,780250,2.793,6.833,7
55000,780300,2.793,6.834,7
55050,780350,2.793,6.839,7
55100,780400,2.793,6.844,7
55150,780450,2.793,6.853,7
55200,780500,2.793,6.868,7
55250,780550,2.793,6.885,7
55300,780600,2.793,6.91,7
55350,780650,2.793,6.939,7
55400,780700,2.793,6.956,7
55450,780750,2.793,6.965,7
55500,780800,2.793,6.972,7
55550,780850,2.793,6.976,7
55600,780900,2.793,6.976,7
55650,780950,2.793,6.977,7
55700,781000,2.793,6.977,7
55750,781050,2.793,6.977,7
55800,781100,2.793,6.978,7
55850,781150,2.793,6.98,7
55900,781200,2.793,6.981,7
55950,781250,2.793,6.982,7
56000,781300,2.793,6.984,7
56050,781350,2.793,6.985,7
56100,781400,2.793,6.988,7
56150,781450,2.793,6.993,7
56200,781500,2.793,6.998,7
56250,781550,2.793,6.999,7
56300,781600,2.793,7.003,7
56350,781650,2.793,7.009,7
56400,781700,2.793,7.009,7
56450,781750,2.793,7.01,7
56500,781800,2.793,7.01,7
56550,781850,2.793,7.012,7
56600,781900,2.793,7.014,7
56650,781950,2.793,7.014,7
56700,782000,2.793,7.014,7
56750,782050,2.793,7.014,7
56800,782100,2.793,7.015,7
56850,782150,2.793,7.017,7
