timepoint,jstime,valence,arousal,video
47750,562400,4.522,6.116,8
47800,562450,4.522,6.077,8
47850,562500,4.522,6.064,8
47900,562550,4.522,6.064,8
47950,562600,4.522,6.064,8
48000,562650,4.522,6.064,8
48050,562700,4.522,6.064,8
48100,562750,4.522,6.064,8
48150,562800,4.522,6.064,8
48200,562850,4.522,6.064,8
48250,562900,4.522,6.064,8
48300,562950,4.522,6.064,8
48350,563000,4.522,6.064,8
48400,563050,4.522,6.064,8
48450,563100,4.522,6.064,8
48500,563150,4.522,6.064,8
48550,563200,4.522,6.064,8
48600,563250,4.522,6.064,8
48650,563300,4.522,6.064,8
48700,563350,4.522,6.064,8
48750,563400,4.522,6.064,8
48800,563450,4.522,6.064,8
48850,563500,4.522,6.064,8
48900,563550,4.522,6.064,8
48950,563600,4.522,6.064,8
49000,563650,4.522,6.064,8
49050,563700,4.522,6.064,8
49100,563750,4.522,6.064,8
49150,563800,4.522,6.064,8
49200,563850,4.522,6.064,8
49250,563900,4.522,6.064,8
49300,563950,4.522,6.064,8
49350,564000,4.522,6.064,8
49400,564050,4.522,6.064,8
49450,564100,4.522,6.064,8
49500,564150,4.522,6.064,8
49550,564200,4.522,6.064,8
49600,564250,4.522,6.064,8
49650,564300,4.522,6.064,8
49700,564350,4.522,6.064,8
49750,564400,4.522,6.064,8
49800,564450,4.522,6.064,8
49850,564500,4.522,6.064,8
49900,564550,4.522,6.064,8
49950,564600,4.522,6.064,8
50000,564650,4.522,6.064,8
50050,564700,4.522,6.064,8
50100,564750,4.522,6.064,8
50150,564800,4.522,6.064,8
50200,564850,4.522,6.064,8
50250,564900,4.522,6.064,8
50300,564950,4.522,6.064,8
50350,565000,4.522,6.064,8
50400,565050,4.522,6.064,8
50450,565100,4.522,6.064,8
50500,565150,4.522,6.064,8
50550,565200,4.522,6.064,8
50600,565250,4.522,6.064,8
50650,565300,4.522,6.064,8
50700,565350,4.522,6.064,8
50750,565400,4.522,6.064,8
50800,565450,4.522,6.064,8
50850,565500,4.522,6.064,8
50900,565550,4.522,6.064,8
50950,565600,4.522,6.064,8
51000,565650,4.522,6.064,8
51050,565700,4.522,6.064,8
51100,565750,4.522,6.064,8
51150,565800,4.522,6.064,8
51200,565850,4.522,6.064,8
51250,565900,4.522,6.064,8
51300,565950,4.522,6.064,8
51350,566000,4.522,6.064,8
51400,566050,4.522,6.064,8
51450,566100,4.522,6.064,8
51500,566150,4.522,6.064,8
51550,566200,4.522,6.064,8
51600,566250,4.522,6.064,8
51650,566300,4.522,6.064,8
51700,566350,4.522,6.064,8
51750,566400,4.522,6.064,8
51800,566450,4.522,6.064,8
51850,566500,4.522,6.064,8
51900,566550,4.522,6.064,8
51950,566600,4.522,6.064,8
52000,566650,4.522,6.064,8
52050,566700,4.522,6.064,8
52100,566750,4.522,6.064,8
52150,566800,4.522,6.064,8
52200,566850,4.522,6.064,8
52250,566900,4.522,6.064,8
52300,566950,4.522,6.064,8
52350,567000,4.522,6.064,8
52400,567050,4.522,6.064,8
52450,567100,4.522,6.064,8
52500,567150,4.522,6.064,8
52550,567200,4.522,6.064,8
52600,567250,4.522,6.064,8
52650,567300,4.522,6.064,8
52700,567350,4.522,6.064,8
52750,567400,4.522,6.064,8
52800,567450,4.522,6.064,8
52850,567500,4.522,6.064,8
52900,567550,4.522,6.064,8
52950,567600,4.522,6.064,8
53000,567650,4.522,6.064,8
53050,567700,4.522,6.064,8
53100,567750,4.522,6.064,8
53150,567800,4.522,6.064,8
53200,567850,4.522,6.064,8
53250,567900,4.522,6.064,8
53300,567950,4.522,6.064,8
53350,568000,4.522,6.064,8
53400,568050,4.522,6.064,8
53450,568100,4.522,6.064,8
53500,568150,4.522,6.064,8
53550,568200,4.522,6.064,8
53600,568250,4.522,6.064,8
53650,568300,4.522,6.064,8
53700,568350,4.522,6.064,8
53750,568400,4.522,6.064,8
53800,568450,4.522,6.064,8
53850,568500,4.522,6.064,8
53900,568550,4.522,6.064,8
53950,568600,4.522,6.064,8
54000,568650,4.522,6.064,8
54050,568700,4.522,6.064,8
54100,568750,4.522,6.064,8
54150,568800,4.522,6.064,8
54200,568850,4.522,6.064,8
54250,568900,4.522,6.064,8
54300,568950,4.522,6.064,8
54350,569000,4.522,6.064,8
54400,569050,4.522,6.064,8
54450,569100,4.522,6.063,8
54500,569150,4.522,6.057,8
54550,569200,4.522,6.045,8
54600,569250,4.522,6.03,8
54650,569300,4.528,6.012,8
54700,569350,4.54,5.993,8
54750,569400,4.555,5.974,8
54800,569450,4.566,5.959,8
54850,569500,4.574,5.945,8
54900,569550,4.585,5.931,8
54950,569600,4.597,5.915,8
55000,569650,4.609,5.897,8
55050,569700,4.617,5.882,8
55100,569750,4.623,5.873,8
55150,569800,4.63,5.863,8
55200,569850,4.636,5.844,8
55250,569900,4.644,5.826,8
55300,569950,4.651,5.807,8
55350,570000,4.657,5.795,8
55400,570050,4.662,5.791,8
55450,570100,4.664,5.784,8
55500,570150,4.666,5.775,8
55550,570200,4.668,5.769,8
55600,570250,4.67,5.765,8
55650,570300,4.671,5.765,8
55700,570350,4.672,5.764,8
55750,570400,4.672,5.763,8
55800,570450,4.674,5.763,8
55850,570500,4.675,5.763,8
55900,570550,4.675,5.763,8
55950,570600,4.675,5.763,8
56000,570650,4.675,5.763,8
56050,570700,4.676,5.763,8
56100,570750,4.676,5.763,8
56150,570800,4.677,5.763,8
56200,570850,4.677,5.763,8
56250,570900,4.677,5.763,8
56300,570950,4.677,5.763,8
56350,571000,4.678,5.763,8
56400,571050,4.679,5.763,8
56450,571100,4.679,5.763,8
56500,571150,4.679,5.763,8
56550,571200,4.679,5.763,8
56600,571250,4.679,5.763,8
56650,571300,4.679,5.763,8
56700,571350,4.679,5.763,8
56750,571400,4.679,5.763,8
56800,571450,4.679,5.763,8
56850,571500,4.68,5.763,8
56900,571550,4.68,5.763,8
56950,571600,4.68,5.763,8
57000,571650,4.68,5.763,8
57050,571700,4.68,5.763,8
57100,571750,4.68,5.763,8
57150,571800,4.68,5.763,8
57200,571850,4.68,5.763,8
57250,571900,4.68,5.763,8
57300,571950,4.68,5.763,8
57350,572000,4.68,5.763,8
57400,572050,4.68,5.763,8
57450,572100,4.68,5.763,8
57500,572150,4.68,5.763,8
57550,572200,4.68,5.763,8
57600,572250,4.68,5.765,8
57650,572300,4.68,5.771,8
57700,572350,4.68,5.778,8
57750,572400,4.68,5.786,8
57800,572450,4.68,5.792,8
57850,572500,4.68,5.792,8
57900,572550,4.68,5.793,8
57950,572600,4.68,5.795,8
58000,572650,4.68,5.798,8
58050,572700,4.68,5.8,8
58100,572750,4.68,5.802,8
58150,572800,4.68,5.802,8
58200,572850,4.68,5.802,8
58250,572900,4.68,5.802,8
58300,572950,4.68,5.802,8
58350,573000,4.68,5.802,8
58400,573050,4.68,5.802,8
58450,573100,4.68,5.802,8
58500,573150,4.68,5.802,8
58550,573200,4.68,5.802,8
58600,573250,4.68,5.802,8
58650,573300,4.68,5.802,8
58700,573350,4.68,5.802,8
58750,573400,4.68,5.802,8
58800,573450,4.68,5.802,8
58850,573500,4.68,5.802,8
58900,573550,4.68,5.802,8
58950,573600,4.68,5.802,8
59000,573650,4.68,5.802,8
59050,573700,4.68,5.802,8
59100,573750,4.68,5.802,8
59150,573800,4.68,5.802,8
59200,573850,4.68,5.802,8
59250,573900,4.68,5.802,8
59300,573950,4.68,5.802,8
59350,574000,4.68,5.802,8
59400,574050,4.68,5.802,8
59450,574100,4.68,5.802,8
59500,574150,4.68,5.802,8
59550,574200,4.68,5.802,8
59600,574250,4.68,5.802,8
59650,574300,4.68,5.802,8
59700,574350,4.68,5.802,8
59750,574400,4.68,5.802,8
59800,574450,4.68,5.802,8
59850,574500,4.68,5.802,8
59900,574550,4.68,5.802,8
59950,574600,4.68,5.802,8
60000,574650,4.68,5.802,8
60050,574700,4.68,5.802,8
60100,574750,4.68,5.802,8
60150,574800,4.68,5.802,8
60200,574850,4.68,5.802,8
60250,574900,4.68,5.802,8
60300,574950,4.68,5.802,8
60350,575000,4.68,5.802,8
60400,575050,4.68,5.802,8
60450,575100,4.68,5.802,8
60500,575150,4.68,5.802,8
60550,575200,4.68,5.802,8
60600,575250,4.68,5.802,8
60650,575300,4.68,5.802,8
60700,575350,4.68,5.802,8
60750,575400,4.68,5.802,8
60800,575450,4.68,5.802,8
60850,575500,4.68,5.802,8
60900,575550,4.68,5.802,8
60950,575600,4.68,5.802,8
61000,575650,4.68,5.802,8
61050,575700,4.68,5.802,8
61100,575750,4.68,5.802,8
61150,575800,4.68,5.802,8
61200,575850,4.68,5.802,8
61250,575900,4.68,5.802,8
61300,575950,4.68,5.802,8
61350,576000,4.68,5.802,8
61400,576050,4.68,5.802,8
61450,576100,4.68,5.802,8
61500,576150,4.68,5.802,8
61550,576200,4.68,5.802,8
61600,576250,4.68,5.802,8
61650,576300,4.68,5.802,8
61700,576350,4.68,5.802,8
61750,576400,4.68,5.802,8
61800,576450,4.68,5.802,8
61850,576500,4.68,5.802,8
61900,576550,4.68,5.802,8
61950,576600,4.68,5.802,8
62000,576650,4.68,5.802,8
62050,576700,4.68,5.802,8
