timepoint,jstime,valence,arousal,video
50150,1081050,5.795,6.368,7
50200,1081100,5.8,6.369,7
50250,1081150,5.801,6.369,7
50300,1081200,5.801,6.369,7
50350,1081250,5.801,6.369,7
50400,1081300,5.801,6.369,7
50450,1081350,5.801,6.369,7
50500,1081400,5.801,6.369,7
50550,1081450,5.801,6.369,7
50600,1081500,5.801,6.369,7
50650,1081550,5.801,6.369,7
50700,1081600,5.801,6.369,7
50750,1081650,5.801,6.369,7
50800,1081700,5.801,6.369,7
50850,1081750,5.801,6.365,7
50900,1081800,5.801,6.357,7
50950,1081850,5.803,6.341,7
51000,1081900,5.805,6.318,7
51050,1081950,5.816,6.305,7
51100,1082000,5.825,6.302,7
51150,1082050,5.827,6.3,7
51200,1082100,5.833,6.3,7
51250,1082150,5.836,6.3,7
51300,1082200,5.844,6.3,7
51350,1082250,5.864,6.3,7
51400,1082300,5.887,6.3,7
51450,1082350,5.913,6.305,7
51500,1082400,5.936,6.315,7
51550,1082450,5.943,6.319,7
51600,1082500,5.95,6.32,7
51650,1082550,5.953,6.32,7
51700,1082600,5.953,6.32,7
51750,1082650,5.953,6.32,7
51800,1082700,5.953,6.32,7
51850,1082750,5.953,6.32,7
51900,1082800,5.953,6.32,7
51950,1082850,5.953,6.32,7
52000,1082900,5.953,6.32,7
52050,1082950,5.953,6.325,7
52100,1083000,5.954,6.334,7
52150,1083050,5.956,6.34,7
52200,1083100,5.956,6.346,7
52250,1083150,5.961,6.35,7
52300,1083200,5.962,6.356,7
52350,1083250,5.966,6.364,7
52400,1083300,5.971,6.372,7
52450,1083350,5.976,6.378,7
52500,1083400,5.977,6.384,7
52550,1083450,5.979,6.398,7
52600,1083500,5.982,6.405,7
52650,1083550,5.984,6.42,7
52700,1083600,5.992,6.432,7
52750,1083650,5.997,6.443,7
52800,1083700,6.001,6.448,7
52850,1083750,6.002,6.448,7
52900,1083800,6.002,6.448,7
52950,1083850,6.004,6.448,7
53000,1083900,6.01,6.448,7
53050,1083950,6.014,6.448,7
53100,1084000,6.015,6.455,7
53150,1084050,6.015,6.464,7
53200,1084100,6.015,6.465,7
53250,1084150,6.015,6.465,7
53300,1084200,6.015,6.465,7
53350,1084250,6.015,6.465,7
53400,1084300,6.015,6.465,7
53450,1084350,6.015,6.465,7
53500,1084400,6.04,6.465,7
53550,1084450,6.08,6.463,7
53600,1084500,6.166,6.453,7
53650,1084550,6.279,6.435,7
53700,1084600,6.39,6.423,7
53750,1084650,6.429,6.421,7
53800,1084700,6.435,6.421,7
53850,1084750,6.439,6.421,7
53900,1084800,6.441,6.421,7
53950,1084850,6.442,6.421,7
54000,1084900,6.442,6.421,7
54050,1084950,6.442,6.421,7
54100,1085000,6.442,6.421,7
54150,1085050,6.442,6.421,7
54200,1085100,6.442,6.421,7
54250,1085150,6.442,6.421,7
54300,1085200,6.449,6.43,7
54350,1085250,6.457,6.444,7
54400,1085300,6.468,6.455,7
54450,1085350,6.477,6.457,7
54500,1085400,6.485,6.457,7
54550,1085450,6.492,6.457,7
