timepoint,jstime,valence,arousal,video
47800,2235650,4.087,5.679,8
47850,2235700,4.076,5.68,8
47900,2235750,4.072,5.683,8
47950,2235800,4.067,5.684,8
48000,2235850,4.055,5.684,8
48050,2235900,4.048,5.689,8
48100,2235950,4.03,5.692,8
48150,2236000,4.014,5.695,8
48200,2236050,4.004,5.703,8
48250,2236100,3.983,5.709,8
48300,2236150,3.972,5.714,8
48350,2236200,3.966,5.715,8
48400,2236250,3.952,5.72,8
48450,2236300,3.933,5.721,8
48500,2236350,3.916,5.73,8
48550,2236400,3.901,5.733,8
48600,2236450,3.888,5.734,8
48650,2236500,3.88,5.739,8
48700,2236550,3.874,5.741,8
48750,2236600,3.867,5.741,8
48800,2236650,3.863,5.741,8
48850,2236700,3.862,5.744,8
48900,2236750,3.862,5.745,8
48950,2236800,3.862,5.745,8
49000,2236850,3.862,5.745,8
49050,2236900,3.862,5.745,8
49100,2236950,3.862,5.745,8
49150,2237000,3.862,5.745,8
49200,2237050,3.862,5.745,8
49250,2237100,3.862,5.745,8
49300,2237150,3.862,5.745,8
49350,2237200,3.862,5.745,8
49400,2237250,3.861,5.745,8
49450,2237300,3.859,5.745,8
49500,2237350,3.859,5.745,8
49550,2237400,3.858,5.745,8
49600,2237450,3.858,5.745,8
49650,2237500,3.858,5.745,8
49700,2237550,3.858,5.745,8
49750,2237600,3.858,5.745,8
49800,2237650,3.858,5.745,8
49850,2237700,3.858,5.745,8
49900,2237750,3.858,5.745,8
49950,2237800,3.858,5.745,8
50000,2237850,3.856,5.745,8
50050,2237900,3.854,5.745,8
50100,2237950,3.854,5.745,8
50150,2238000,3.853,5.745,8
50200,2238050,3.851,5.745,8
50250,2238100,3.847,5.745,8
50300,2238150,3.846,5.745,8
50350,2238200,3.843,5.745,8
50400,2238250,3.841,5.745,8
50450,2238300,3.834,5.746,8
50500,2238350,3.831,5.749,8
50550,2238400,3.827,5.75,8
50600,2238450,3.823,5.75,8
50650,2238500,3.823,5.75,8
50700,2238550,3.819,5.751,8
50750,2238600,3.818,5.752,8
50800,2238650,3.818,5.752,8
50850,2238700,3.818,5.752,8
50900,2238750,3.818,5.752,8
50950,2238800,3.818,5.752,8
51000,2238850,3.818,5.752,8
51050,2238900,3.817,5.752,8
51100,2238950,3.817,5.752,8
51150,2239000,3.817,5.752,8
51200,2239050,3.817,5.752,8
51250,2239100,3.817,5.752,8
51300,2239150,3.817,5.752,8
51350,2239200,3.817,5.752,8
51400,2239250,3.816,5.752,8
51450,2239300,3.816,5.752,8
51500,2239350,3.815,5.752,8
51550,2239400,3.815,5.752,8
51600,2239450,3.815,5.752,8
51650,2239500,3.815,5.752,8
51700,2239550,3.815,5.752,8
51750,2239600,3.815,5.752,8
51800,2239650,3.815,5.752,8
51850,2239700,3.815,5.752,8
51900,2239750,3.815,5.752,8
51950,2239800,3.815,5.752,8
52000,2239850,3.815,5.752,8
52050,2239900,3.815,5.752,8
52100,2239950,3.815,5.752,8
52150,2240000,3.815,5.752,8
52200,2240050,3.815,5.752,8
52250,2240100,3.815,5.752,8
52300,2240150,3.815,5.752,8
52350,2240200,3.815,5.752,8
52400,2240250,3.815,5.752,8
52450,2240300,3.815,5.752,8
52500,2240350,3.815,5.752,8
52550,2240400,3.815,5.752,8
52600,2240450,3.815,5.752,8
52650,2240500,3.815,5.752,8
52700,2240550,3.815,5.752,8
52750,2240600,3.815,5.752,8
52800,2240650,3.815,5.752,8
52850,2240700,3.815,5.752,8
52900,2240750,3.815,5.752,8
52950,2240800,3.815,5.752,8
53000,2240850,3.815,5.752,8
53050,2240900,3.815,5.752,8
53100,2240950,3.815,5.752,8
53150,2241000,3.815,5.752,8
53200,2241050,3.815,5.752,8
53250,2241100,3.815,5.752,8
53300,2241150,3.815,5.752,8
53350,2241200,3.815,5.752,8
53400,2241250,3.815,5.752,8
53450,2241300,3.815,5.752,8
53500,2241350,3.815,5.752,8
53550,2241400,3.815,5.752,8
53600,2241450,3.815,5.752,8
53650,2241500,3.815,5.752,8
53700,2241550,3.815,5.752,8
53750,2241600,3.815,5.752,8
53800,2241650,3.815,5.752,8
53850,2241700,3.815,5.752,8
53900,2241750,3.815,5.752,8
53950,2241800,3.815,5.752,8
54000,2241850,3.813,5.752,8
54050,2241900,3.813,5.752,8
54100,2241950,3.813,5.752,8
54150,2242000,3.813,5.752,8
54200,2242050,3.813,5.752,8
54250,2242100,3.813,5.752,8
54300,2242150,3.813,5.752,8
54350,2242200,3.813,5.752,8
54400,2242250,3.813,5.752,8
54450,2242300,3.813,5.752,8
54500,2242350,3.809,5.752,8
54550,2242400,3.808,5.752,8
54600,2242450,3.808,5.752,8
54650,2242500,3.808,5.752,8
54700,2242550,3.808,5.752,8
54750,2242600,3.808,5.752,8
54800,2242650,3.808,5.752,8
54850,2242700,3.808,5.752,8
54900,2242750,3.808,5.752,8
54950,2242800,3.808,5.752,8
55000,2242850,3.808,5.752,8
55050,2242900,3.808,5.752,8
55100,2242950,3.805,5.752,8
55150,2243000,3.805,5.752,8
55200,2243050,3.805,5.752,8
55250,2243100,3.805,5.752,8
55300,2243150,3.805,5.752,8
55350,2243200,3.805,5.752,8
55400,2243250,3.805,5.752,8
55450,2243300,3.805,5.752,8
55500,2243350,3.805,5.752,8
55550,2243400,3.805,5.752,8
55600,2243450,3.805,5.752,8
55650,2243500,3.805,5.752,8
55700,2243550,3.805,5.752,8
55750,2243600,3.805,5.752,8
55800,2243650,3.803,5.752,8
55850,2243700,3.802,5.752,8
55900,2243750,3.799,5.752,8
55950,2243800,3.798,5.752,8
56000,2243850,3.797,5.752,8
56050,2243900,3.797,5.752,8
56100,2243950,3.794,5.752,8
56150,2244000,3.793,5.752,8
56200,2244050,3.793,5.752,8
56250,2244100,3.792,5.752,8
56300,2244150,3.791,5.752,8
56350,2244200,3.791,5.752,8
56400,2244250,3.791,5.752,8
56450,2244300,3.789,5.752,8
56500,2244350,3.787,5.752,8
56550,2244400,3.787,5.752,8
56600,2244450,3.787,5.752,8
56650,2244500,3.786,5.752,8
56700,2244550,3.786,5.752,8
56750,2244600,3.786,5.752,8
56800,2244650,3.785,5.752,8
56850,2244700,3.784,5.752,8
56900,2244750,3.784,5.752,8
56950,2244800,3.784,5.752,8
57000,2244850,3.784,5.752,8
57050,2244900,3.784,5.752,8
57100,2244950,3.784,5.752,8
57150,2245000,3.784,5.752,8
57200,2245050,3.784,5.752,8
57250,2245100,3.784,5.752,8
57300,2245150,3.784,5.752,8
57350,2245200,3.784,5.752,8
57400,2245250,3.784,5.752,8
57450,2245300,3.784,5.752,8
57500,2245350,3.784,5.752,8
57550,2245400,3.784,5.752,8
57600,2245450,3.784,5.752,8
57650,2245500,3.784,5.752,8
57700,2245550,3.784,5.752,8
57750,2245600,3.784,5.752,8
57800,2245650,3.784,5.752,8
57850,2245700,3.784,5.752,8
57900,2245750,3.784,5.752,8
57950,2245800,3.784,5.752,8
58000,2245850,3.784,5.752,8
58050,2245900,3.784,5.752,8
58100,2245950,3.784,5.752,8
58150,2246000,3.784,5.752,8
58200,2246050,3.784,5.752,8
58250,2246100,3.784,5.752,8
58300,2246150,3.784,5.752,8
58350,2246200,3.784,5.752,8
58400,2246250,3.784,5.752,8
58450,2246300,3.784,5.752,8
58500,2246350,3.784,5.752,8
58550,2246400,3.784,5.752,8
58600,2246450,3.784,5.752,8
58650,2246500,3.784,5.752,8
58700,2246550,3.784,5.752,8
58750,2246600,3.784,5.752,8
58800,2246650,3.784,5.752,8
58850,2246700,3.783,5.752,8
58900,2246750,3.782,5.752,8
58950,2246800,3.782,5.752,8
59000,2246850,3.776,5.752,8
59050,2246900,3.775,5.752,8
59100,2246950,3.771,5.755,8
59150,2247000,3.769,5.759,8
59200,2247050,3.764,5.769,8
59250,2247100,3.76,5.785,8
59300,2247150,3.754,5.796,8
59350,2247200,3.751,5.803,8
59400,2247250,3.74,5.815,8
59450,2247300,3.726,5.832,8
59500,2247350,3.707,5.85,8
59550,2247400,3.688,5.866,8
59600,2247450,3.666,5.886,8
59650,2247500,3.644,5.896,8
59700,2247550,3.628,5.906,8
59750,2247600,3.611,5.917,8
59800,2247650,3.597,5.929,8
59850,2247700,3.582,5.938,8
59900,2247750,3.576,5.945,8
59950,2247800,3.568,5.954,8
60000,2247850,3.561,5.966,8
60050,2247900,3.556,5.975,8
60100,2247950,3.548,5.985,8
60150,2248000,3.541,5.997,8
60200,2248050,3.534,6.006,8
60250,2248100,3.524,6.012,8
60300,2248150,3.522,6.013,8
60350,2248200,3.517,6.018,8
60400,2248250,3.513,6.021,8
60450,2248300,3.51,6.022,8
60500,2248350,3.505,6.026,8
60550,2248400,3.501,6.029,8
60600,2248450,3.497,6.03,8
60650,2248500,3.496,6.031,8
60700,2248550,3.492,6.032,8
60750,2248600,3.488,6.033,8
60800,2248650,3.487,6.037,8
60850,2248700,3.487,6.042,8
60900,2248750,3.479,6.046,8
60950,2248800,3.477,6.047,8
61000,2248850,3.477,6.047,8
61050,2248900,3.475,6.052,8
61100,2248950,3.471,6.056,8
61150,2249000,3.47,6.058,8
61200,2249050,3.466,6.058,8
61250,2249100,3.465,6.06,8
61300,2249150,3.465,6.065,8
61350,2249200,3.461,6.067,8
61400,2249250,3.46,6.067,8
61450,2249300,3.457,6.075,8
61500,2249350,3.455,6.077,8
61550,2249400,3.452,6.077,8
61600,2249450,3.451,6.079,8
61650,2249500,3.45,6.082,8
61700,2249550,3.45,6.085,8
61750,2249600,3.448,6.086,8
61800,2249650,3.445,6.086,8
61850,2249700,3.441,6.088,8
61900,2249750,3.439,6.089,8
61950,2249800,3.435,6.091,8
62000,2249850,3.433,6.092,8
62050,2249900,3.43,6.093,8
62100,2249950,3.424,6.093,8
62150,2250000,3.422,6.093,8
62200,2250050,3.42,6.093,8
62250,2250100,3.415,6.094,8
62300,2250150,3.414,6.094,8
62350,2250200,3.409,6.094,8
62400,2250250,3.406,6.094,8
62450,2250300,3.395,6.094,8
62500,2250350,3.393,6.095,8
62550,2250400,3.386,6.095,8
62600,2250450,3.383,6.095,8
62650,2250500,3.377,6.095,8
62700,2250550,3.37,6.095,8
62750,2250600,3.36,6.095,8
62800,2250650,3.35,6.095,8
62850,2250700,3.341,6.095,8
62900,2250750,3.325,6.1,8
62950,2250800,3.316,6.102,8
63000,2250850,3.309,6.103,8
63050,2250900,3.294,6.106,8
63100,2250950,3.281,6.106,8
63150,2251000,3.251,6.118,8
63200,2251050,3.213,6.133,8
63250,2251100,3.181,6.136,8
63300,2251150,3.176,6.136,8
63350,2251200,3.173,6.136,8
63400,2251250,3.173,6.136,8
63450,2251300,3.173,6.136,8
63500,2251350,3.173,6.136,8
63550,2251400,3.173,6.136,8
63600,2251450,3.173,6.136,8
63650,2251500,3.173,6.136,8
63700,2251550,3.173,6.136,8
63750,2251600,3.173,6.136,8
63800,2251650,3.173,6.136,8
63850,2251700,3.173,6.136,8
63900,2251750,3.173,6.136,8
63950,2251800,3.173,6.136,8
64000,2251850,3.17,6.136,8
64050,2251900,3.168,6.136,8
64100,2251950,3.166,6.138,8
64150,2252000,3.162,6.145,8
64200,2252050,3.154,6.152,8
64250,2252100,3.134,6.163,8
64300,2252150,3.125,6.168,8
64350,2252200,3.116,6.169,8
64400,2252250,3.113,6.172,8
64450,2252300,3.106,6.174,8
64500,2252350,3.103,6.175,8
64550,2252400,3.095,6.18,8
64600,2252450,3.092,6.186,8
64650,2252500,3.092,6.189,8
64700,2252550,3.086,6.19,8
64750,2252600,3.08,6.191,8
64800,2252650,3.075,6.2,8
64850,2252700,3.061,6.207,8
64900,2252750,3.042,6.211,8
64950,2252800,3.026,6.221,8
65000,2252850,3.002,6.23,8
65050,2252900,2.969,6.242,8
65100,2252950,2.947,6.259,8
65150,2253000,2.92,6.28,8
65200,2253050,2.905,6.292,8
65250,2253100,2.897,6.304,8
65300,2253150,2.894,6.314,8
65350,2253200,2.893,6.32,8
65400,2253250,2.893,6.328,8
65450,2253300,2.893,6.348,8
65500,2253350,2.893,6.367,8
65550,2253400,2.893,6.383,8
65600,2253450,2.893,6.401,8
65650,2253500,2.893,6.415,8
65700,2253550,2.893,6.428,8
65750,2253600,2.893,6.44,8
65800,2253650,2.893,6.45,8
65850,2253700,2.893,6.455,8
65900,2253750,2.893,6.462,8
65950,2253800,2.893,6.474,8
66000,2253850,2.893,6.481,8
66050,2253900,2.893,6.487,8
66100,2253950,2.893,6.494,8
66150,2254000,2.893,6.497,8
66200,2254050,2.893,6.503,8
66250,2254100,2.893,6.508,8
66300,2254150,2.893,6.511,8
66350,2254200,2.893,6.512,8
66400,2254250,2.893,6.522,8
66450,2254300,2.893,6.524,8
66500,2254350,2.893,6.526,8
66550,2254400,2.893,6.532,8
66600,2254450,2.893,6.534,8
