timepoint,jstime,valence,arousal,video
47800,1968900,5.0,5.0,8
47850,1968950,5.0,5.0,8
47900,1969000,5.0,5.0,8
47950,1969050,5.0,5.0,8
48000,1969100,5.0,5.0,8
48050,1969150,5.0,5.0,8
48100,1969200,5.0,5.0,8
48150,1969250,5.0,5.0,8
48200,1969300,5.0,5.0,8
48250,1969350,5.0,5.0,8
48300,1969400,5.0,5.0,8
48350,1969450,5.0,5.0,8
48400,1969500,5.0,5.0,8
48450,1969550,5.0,5.0,8
48500,1969600,5.0,5.0,8
48550,1969650,5.0,5.0,8
48600,1969700,5.0,5.0,8
48650,1969750,5.0,5.0,8
48700,1969800,5.0,5.0,8
48750,1969850,5.0,5.0,8
48800,1969900,5.0,5.0,8
48850,1969950,5.0,5.0,8
48900,1970000,5.0,5.0,8
48950,1970050,5.0,5.0,8
49000,1970100,5.0,5.0,8
49050,1970150,5.0,5.0,8
49100,1970200,5.0,5.0,8
49150,1970250,5.0,5.0,8
49200,1970300,5.0,5.0,8
49250,1970350,5.0,5.0,8
49300,1970400,5.0,5.0,8
49350,1970450,5.0,5.0,8
49400,1970500,5.0,5.0,8
49450,1970550,5.0,5.0,8
49500,1970600,5.0,5.0,8
49550,1970650,5.0,5.0,8
49600,1970700,5.0,5.0,8
49650,1970750,5.0,5.0,8
49700,1970800,5.0,5.0,8
49750,1970850,5.0,5.0,8
49800,1970900,5.0,5.0,8
49850,1970950,5.0,5.0,8
49900,1971000,5.0,5.0,8
49950,1971050,5.0,5.0,8
50000,1971100,5.0,5.0,8
50050,1971150,5.0,5.0,8
50100,1971200,5.0,5.0,8
50150,1971250,5.0,5.0,8
50200,1971300,5.0,5.0,8
50250,1971350,5.0,5.0,8
50300,1971400,5.0,5.0,8
50350,1971450,5.0,5.0,8
50400,1971500,5.0,5.0,8
50450,1971550,5.0,5.0,8
50500,1971600,5.0,5.0,8
50550,1971650,5.0,5.0,8
50600,1971700,5.0,5.0,8
50650,1971750,5.0,5.0,8
50700,1971800,5.0,5.0,8
50750,1971850,5.0,5.0,8
50800,1971900,5.0,5.0,8
50850,1971950,5.0,5.0,8
50900,1972000,5.0,5.0,8
50950,1972050,5.0,5.0,8
51000,1972100,5.0,5.0,8
51050,1972150,5.0,5.0,8
51100,1972200,5.0,5.0,8
51150,1972250,5.0,5.0,8
51200,1972300,5.0,5.0,8
51250,1972350,5.0,5.0,8
51300,1972400,5.0,5.0,8
51350,1972450,5.0,5.0,8
51400,1972500,5.0,5.0,8
51450,1972550,5.0,5.0,8
51500,1972600,5.0,5.0,8
51550,1972650,5.0,5.0,8
51600,1972700,5.0,5.0,8
51650,1972750,5.0,5.0,8
51700,1972800,5.0,5.0,8
51750,1972850,5.0,5.0,8
51800,1972900,5.0,5.0,8
51850,1972950,5.0,5.0,8
51900,1973000,5.0,5.0,8
51950,1973050,5.0,5.0,8
52000,1973100,5.0,5.0,8
52050,1973150,5.0,5.0,8
52100,1973200,5.0,5.0,8
52150,1973250,5.0,5.0,8
52200,1973300,5.0,5.0,8
52250,1973350,5.0,5.0,8
52300,1973400,5.0,5.0,8
52350,1973450,5.0,5.0,8
52400,1973500,5.0,5.0,8
52450,1973550,5.0,5.0,8
52500,1973600,5.0,5.0,8
52550,1973650,5.0,5.0,8
52600,1973700,5.0,5.0,8
52650,1973750,5.0,5.0,8
52700,1973800,5.0,5.0,8
52750,1973850,5.0,5.0,8
52800,1973900,5.0,5.0,8
52850,1973950,5.0,5.0,8
52900,1974000,5.0,5.0,8
52950,1974050,5.0,5.0,8
53000,1974100,5.0,5.0,8
53050,1974150,5.0,5.0,8
53100,1974200,5.0,5.0,8
53150,1974250,5.0,5.0,8
53200,1974300,5.0,5.0,8
53250,1974350,5.0,5.0,8
53300,1974400,5.0,5.0,8
53350,1974450,5.0,5.0,8
53400,1974500,5.0,5.0,8
53450,1974550,5.0,5.0,8
53500,1974600,5.0,5.0,8
53550,1974650,5.0,5.0,8
53600,1974700,5.0,5.0,8
53650,1974750,5.0,5.0,8
53700,1974800,5.0,5.0,8
53750,1974850,5.0,5.0,8
53800,1974900,5.0,5.0,8
53850,1974950,5.0,5.0,8
53900,1975000,5.0,5.0,8
53950,1975050,5.0,5.0,8
54000,1975100,5.0,5.0,8
54050,1975150,5.0,5.0,8
54100,1975200,5.0,5.0,8
54150,1975250,5.0,5.0,8
54200,1975300,5.0,5.0,8
54250,1975350,5.0,5.0,8
54300,1975400,5.0,5.0,8
54350,1975450,5.0,5.0,8
54400,1975500,5.0,5.0,8
54450,1975550,5.0,5.0,8
54500,1975600,5.0,5.0,8
54550,1975650,5.0,5.0,8
54600,1975700,5.0,5.0,8
54650,1975750,5.0,5.0,8
54700,1975800,5.0,5.0,8
54750,1975850,5.0,5.0,8
54800,1975900,5.0,5.0,8
54850,1975950,5.0,5.0,8
54900,1976000,5.0,5.0,8
54950,1976050,5.0,5.0,8
55000,1976100,5.0,5.0,8
55050,1976150,5.0,5.0,8
55100,1976200,5.0,5.0,8
55150,1976250,5.0,5.0,8
55200,1976300,5.0,5.0,8
55250,1976350,5.0,5.0,8
55300,1976400,5.0,5.0,8
55350,1976450,5.0,5.0,8
55400,1976500,5.0,5.0,8
55450,1976550,5.0,5.0,8
55500,1976600,5.0,5.0,8
55550,1976650,5.0,5.0,8
55600,1976700,5.0,5.0,8
55650,1976750,5.0,5.0,8
55700,1976800,5.0,5.0,8
55750,1976850,5.0,5.0,8
55800,1976900,5.0,5.0,8
55850,1976950,5.0,5.0,8
55900,1977000,5.0,5.0,8
55950,1977050,5.0,5.0,8
56000,1977100,5.0,5.0,8
56050,1977150,5.0,5.0,8
56100,1977200,5.0,5.0,8
56150,1977250,5.0,5.0,8
56200,1977300,5.0,5.0,8
56250,1977350,5.0,5.0,8
56300,1977400,5.0,5.0,8
56350,1977450,5.0,5.0,8
56400,1977500,5.0,5.0,8
56450,1977550,5.0,5.0,8
56500,1977600,5.0,5.0,8
56550,1977650,5.0,5.0,8
56600,1977700,5.0,5.0,8
56650,1977750,5.0,5.0,8
56700,1977800,5.0,5.0,8
56750,1977850,5.0,5.0,8
56800,1977900,5.0,5.0,8
56850,1977950,5.0,5.0,8
56900,1978000,5.0,5.0,8
56950,1978050,5.0,5.0,8
57000,1978100,5.0,5.0,8
57050,1978150,5.0,5.0,8
57100,1978200,5.0,5.0,8
57150,1978250,5.0,5.0,8
57200,1978300,5.0,5.0,8
57250,1978350,5.0,5.0,8
57300,1978400,5.0,5.0,8
57350,1978450,5.0,5.0,8
57400,1978500,5.0,5.0,8
57450,1978550,5.0,5.0,8
57500,1978600,5.0,5.0,8
57550,1978650,5.0,5.0,8
57600,1978700,5.0,5.0,8
57650,1978750,5.0,5.0,8
57700,1978800,5.0,5.0,8
57750,1978850,5.0,5.0,8
57800,1978900,5.0,5.0,8
57850,1978950,5.0,5.0,8
57900,1979000,5.0,5.0,8
57950,1979050,5.0,5.0,8
58000,1979100,5.0,5.0,8
58050,1979150,5.0,5.0,8
58100,1979200,5.0,5.0,8
58150,1979250,5.0,5.0,8
58200,1979300,5.0,5.0,8
58250,1979350,5.0,5.0,8
58300,1979400,5.0,5.0,8
58350,1979450,5.0,5.0,8
58400,1979500,5.0,5.0,8
58450,1979550,5.0,5.0,8
58500,1979600,5.0,5.0,8
58550,1979650,5.0,5.0,8
58600,1979700,5.0,5.0,8
58650,1979750,5.0,5.0,8
58700,1979800,5.0,5.0,8
58750,1979850,5.0,5.0,8
58800,1979900,5.0,5.0,8
58850,1979950,5.0,5.0,8
58900,1980000,5.0,5.0,8
58950,1980050,5.0,5.0,8
59000,1980100,5.0,5.0,8
59050,1980150,5.0,5.0,8
59100,1980200,5.0,5.0,8
59150,1980250,5.0,5.0,8
59200,1980300,5.0,5.0,8
59250,1980350,5.0,5.0,8
59300,1980400,5.0,5.0,8
59350,1980450,5.0,5.0,8
59400,1980500,5.0,5.0,8
59450,1980550,5.0,5.0,8
59500,1980600,5.0,5.0,8
59550,1980650,5.0,5.0,8
59600,1980700,5.0,5.0,8
59650,1980750,5.0,5.0,8
59700,1980800,5.0,5.0,8
59750,1980850,5.0,5.0,8
59800,1980900,5.0,5.0,8
59850,1980950,5.0,5.0,8
59900,1981000,5.0,5.0,8
59950,1981050,5.0,5.0,8
60000,1981100,5.0,5.0,8
60050,1981150,5.0,5.0,8
60100,1981200,5.0,5.0,8
60150,1981250,5.0,5.0,8
60200,1981300,5.0,5.0,8
60250,1981350,5.0,5.0,8
60300,1981400,5.0,5.0,8
60350,1981450,5.0,5.0,8
60400,1981500,5.0,5.0,8
60450,1981550,5.0,5.0,8
60500,1981600,5.0,5.0,8
60550,1981650,5.0,5.0,8
60600,1981700,5.0,5.0,8
60650,1981750,5.0,5.0,8
60700,1981800,5.0,5.0,8
60750,1981850,5.0,5.0,8
60800,1981900,5.0,5.0,8
60850,1981950,5.0,5.0,8
60900,1982000,5.0,5.0,8
60950,1982050,5.0,5.0,8
61000,1982100,5.0,5.0,8
61050,1982150,5.0,5.0,8
61100,1982200,5.0,5.0,8
61150,1982250,5.0,5.0,8
61200,1982300,5.0,5.0,8
61250,1982350,5.0,5.0,8
61300,1982400,5.0,5.0,8
61350,1982450,5.0,5.0,8
61400,1982500,5.0,5.0,8
61450,1982550,5.0,5.0,8
61500,1982600,5.0,5.0,8
61550,1982650,5.0,5.0,8
61600,1982700,5.0,5.0,8
61650,1982750,5.0,5.0,8
61700,1982800,5.0,5.0,8
61750,1982850,5.0,5.0,8
61800,1982900,5.0,5.0,8
61850,1982950,5.0,5.0,8
61900,1983000,5.0,5.0,8
61950,1983050,5.0,5.0,8
62000,1983100,5.0,5.0,8
62050,1983150,5.0,5.0,8
62100,1983200,5.0,5.0,8
62150,1983250,5.0,5.0,8
62200,1983300,5.0,5.0,8
62250,1983350,5.0,5.0,8
62300,1983400,5.0,5.0,8
62350,1983450,5.0,5.0,8
62400,1983500,5.0,5.0,8
62450,1983550,5.0,5.0,8
62500,1983600,5.0,5.0,8
62550,1983650,5.0,5.0,8
62600,1983700,5.0,5.0,8
62650,1983750,5.0,5.0,8
62700,1983800,5.0,5.0,8
62750,1983850,5.0,5.0,8
62800,1983900,5.0,5.0,8
62850,1983950,5.0,5.0,8
62900,1984000,5.0,5.0,8
62950,1984050,5.0,5.0,8
63000,1984100,5.0,5.0,8
63050,1984150,5.0,5.0,8
63100,1984200,5.0,5.0,8
63150,1984250,5.0,5.0,8
63200,1984300,5.0,5.0,8
63250,1984350,5.0,5.0,8
63300,1984400,5.0,5.0,8
63350,1984450,5.0,5.0,8
63400,1984500,5.0,5.0,8
63450,1984550,5.0,5.0,8
63500,1984600,5.0,5.0,8
63550,1984650,5.0,5.0,8
63600,1984700,5.0,5.0,8
63650,1984750,5.0,5.0,8
63700,1984800,5.0,5.0,8
63750,1984850,5.0,5.0,8
63800,1984900,5.0,5.0,8
63850,1984950,5.0,5.0,8
63900,1985000,5.0,5.0,8
63950,1985050,5.0,5.0,8
64000,1985100,5.0,5.0,8
64050,1985150,5.0,5.0,8
64100,1985200,5.0,5.0,8
64150,1985250,5.0,5.0,8
64200,1985300,5.0,5.0,8
64250,1985350,5.0,5.0,8
64300,1985400,5.0,5.0,8
64350,1985450,5.0,5.0,8
64400,1985500,5.0,5.0,8
64450,1985550,5.0,5.0,8
64500,1985600,5.0,5.0,8
64550,1985650,5.0,5.0,8
64600,1985700,5.0,5.0,8
64650,1985750,5.0,5.0,8
64700,1985800,5.0,5.0,8
64750,1985850,5.0,5.0,8
64800,1985900,5.0,5.0,8
64850,1985950,5.0,5.0,8
64900,1986000,5.0,5.0,8
64950,1986050,5.0,5.0,8
65000,1986100,5.0,5.0,8
65050,1986150,5.0,5.0,8
65100,1986200,5.0,5.0,8
65150,1986250,5.0,5.0,8
65200,1986300,5.0,5.0,8
65250,1986350,5.0,5.0,8
65300,1986400,5.0,5.0,8
65350,1986450,5.0,5.0,8
65400,1986500,5.0,5.0,8
65450,1986550,5.0,5.0,8
65500,1986600,5.0,5.0,8
65550,1986650,5.0,5.0,8
65600,1986700,5.0,5.0,8
65650,1986750,5.0,5.0,8
65700,1986800,5.0,5.0,8
65750,1986850,5.0,5.0,8
65800,1986900,5.0,5.0,8
65850,1986950,5.0,5.0,8
65900,1987000,5.0,5.0,8
65950,1987050,5.0,5.0,8
66000,1987100,5.0,5.0,8
66050,1987150,5.0,5.0,8
66100,1987200,5.0,5.0,8
66150,1987250,5.0,5.0,8
66200,1987300,5.0,5.0,8
66250,1987350,5.0,5.0,8
66300,1987400,5.0,5.0,8
66350,1987450,5.0,5.0,8
66400,1987500,5.0,5.0,8
66450,1987550,5.0,5.0,8
66500,1987600,5.0,5.0,8
66550,1987650,5.0,5.0,8
66600,1987700,5.0,5.0,8
66650,1987750,5.0,5.0,8
66700,1987800,5.0,5.0,8
66750,1987850,5.0,5.0,8
66800,1987900,5.0,5.0,8
66850,1987950,5.0,5.0,8
66900,1988000,5.0,5.0,8
66950,1988050,5.0,5.0,8
67000,1988100,5.0,5.0,8
67050,1988150,5.0,5.001,8
67100,1988200,5.0,5.001,8
67150,1988250,5.0,5.001,8
67200,1988300,5.0,5.004,8
67250,1988350,5.0,5.01,8
67300,1988400,5.0,5.012,8
67350,1988450,5.0,5.013,8
67400,1988500,5.0,5.017,8
67450,1988550,5.0,5.021,8
67500,1988600,5.0,5.027,8
67550,1988650,5.0,5.035,8
67600,1988700,5.0,5.046,8
67650,1988750,5.0,5.049,8
67700,1988800,5.0,5.049,8
67750,1988850,5.0,5.05,8
67800,1988900,5.0,5.051,8
67850,1988950,5.0,5.051,8
67900,1989000,5.0,5.051,8
67950,1989050,5.0,5.051,8
68000,1989100,5.0,5.051,8
68050,1989150,5.0,5.051,8
68100,1989200,5.0,5.051,8
68150,1989250,5.0,5.051,8
68200,1989300,5.0,5.051,8
68250,1989350,5.0,5.051,8
68300,1989400,5.0,5.051,8
68350,1989450,5.0,5.051,8
68400,1989500,5.0,5.051,8
68450,1989550,5.0,5.051,8
68500,1989600,5.0,5.051,8
68550,1989650,5.0,5.051,8
68600,1989700,5.0,5.051,8
68650,1989750,5.0,5.051,8
68700,1989800,5.0,5.051,8
68750,1989850,5.0,5.051,8
68800,1989900,5.0,5.051,8
68850,1989950,5.0,5.051,8
68900,1990000,5.0,5.051,8
68950,1990050,5.0,5.051,8
69000,1990100,5.0,5.051,8
69050,1990150,5.0,5.051,8
69100,1990200,5.0,5.051,8
69150,1990250,5.0,5.054,8
69200,1990300,5.0,5.055,8
69250,1990350,5.0,5.055,8
69300,1990400,5.0,5.055,8
69350,1990450,5.0,5.055,8
69400,1990500,5.0,5.055,8
69450,1990550,5.0,5.055,8
69500,1990600,5.0,5.055,8
69550,1990650,5.0,5.055,8
69600,1990700,5.0,5.055,8
69650,1990750,5.0,5.055,8
69700,1990800,5.0,5.055,8
69750,1990850,5.0,5.055,8
69800,1990900,5.0,5.055,8
69850,1990950,5.0,5.055,8
69900,1991000,5.0,5.055,8
69950,1991050,5.0,5.062,8
70000,1991100,5.0,5.065,8
70050,1991150,5.0,5.065,8
70100,1991200,5.0,5.073,8
70150,1991250,5.0,5.076,8
70200,1991300,5.0,5.077,8
70250,1991350,5.0,5.078,8
70300,1991400,5.0,5.078,8
70350,1991450,5.0,5.078,8
70400,1991500,5.0,5.078,8
70450,1991550,5.0,5.078,8
70500,1991600,5.0,5.081,8
70550,1991650,5.0,5.087,8
70600,1991700,5.0,5.09,8
70650,1991750,5.0,5.091,8
70700,1991800,5.0,5.094,8
70750,1991850,5.0,5.096,8
70800,1991900,5.0,5.096,8
70850,1991950,5.0,5.096,8
70900,1992000,5.0,5.098,8
70950,1992050,5.0,5.101,8
71000,1992100,5.0,5.103,8
71050,1992150,5.0,5.104,8
71100,1992200,5.0,5.104,8
71150,1992250,5.0,5.105,8
71200,1992300,5.0,5.106,8
71250,1992350,5.0,5.106,8
71300,1992400,5.0,5.107,8
71350,1992450,5.0,5.109,8
71400,1992500,5.0,5.112,8
71450,1992550,5.0,5.116,8
71500,1992600,5.0,5.118,8
71550,1992650,5.0,5.119,8
71600,1992700,5.0,5.119,8
71650,1992750,5.0,5.119,8
71700,1992800,5.0,5.126,8
71750,1992850,5.0,5.133,8
71800,1992900,5.0,5.149,8
71850,1992950,5.0,5.159,8
71900,1993000,4.993,5.165,8
71950,1993050,4.99,5.171,8
72000,1993100,4.988,5.172,8
72050,1993150,4.975,5.173,8
72100,1993200,4.966,5.174,8
72150,1993250,4.964,5.174,8
72200,1993300,4.958,5.174,8
72250,1993350,4.955,5.174,8
72300,1993400,4.955,5.176,8
72350,1993450,4.955,5.178,8
72400,1993500,4.955,5.178,8
72450,1993550,4.955,5.179,8
72500,1993600,4.955,5.183,8
72550,1993650,4.955,5.185,8
72600,1993700,4.955,5.186,8
72650,1993750,4.955,5.188,8
72700,1993800,4.955,5.189,8
72750,1993850,4.955,5.196,8
72800,1993900,4.955,5.206,8
72850,1993950,4.955,5.215,8
72900,1994000,4.955,5.223,8
72950,1994050,4.955,5.224,8
73000,1994100,4.955,5.224,8
73050,1994150,4.955,5.224,8
73100,1994200,4.955,5.224,8
73150,1994250,4.955,5.224,8
