timepoint,jstime,valence,arousal,video
50150,1081050,4.992,6.975,7
50200,1081100,4.992,6.976,7
50250,1081150,4.992,6.978,7
50300,1081200,4.992,6.979,7
50350,1081250,4.992,6.982,7
50400,1081300,4.992,6.983,7
50450,1081350,4.992,6.988,7
50500,1081400,4.992,6.994,7
50550,1081450,4.992,6.999,7
50600,1081500,4.992,7.002,7
50650,1081550,4.992,7.006,7
50700,1081600,4.992,7.01,7
50750,1081650,4.992,7.011,7
50800,1081700,4.992,7.012,7
50850,1081750,4.992,7.018,7
50900,1081800,4.992,7.02,7
50950,1081850,4.992,7.02,7
51000,1081900,4.992,7.021,7
51050,1081950,4.992,7.023,7
51100,1082000,4.992,7.027,7
51150,1082050,4.992,7.028,7
51200,1082100,4.992,7.03,7
51250,1082150,4.992,7.032,7
51300,1082200,4.992,7.033,7
51350,1082250,4.992,7.034,7
51400,1082300,4.992,7.034,7
51450,1082350,4.992,7.036,7
51500,1082400,4.992,7.038,7
51550,1082450,4.992,7.042,7
51600,1082500,4.992,7.045,7
51650,1082550,4.992,7.05,7
51700,1082600,4.992,7.055,7
51750,1082650,4.992,7.056,7
51800,1082700,4.992,7.062,7
51850,1082750,4.992,7.065,7
51900,1082800,4.992,7.072,7
51950,1082850,4.992,7.077,7
52000,1082900,4.992,7.079,7
52050,1082950,4.992,7.083,7
52100,1083000,4.992,7.09,7
52150,1083050,4.992,7.094,7
52200,1083100,4.992,7.096,7
52250,1083150,4.992,7.099,7
52300,1083200,4.992,7.1,7
52350,1083250,4.992,7.105,7
52400,1083300,4.992,7.106,7
52450,1083350,4.992,7.109,7
52500,1083400,4.992,7.11,7
52550,1083450,4.992,7.111,7
52600,1083500,4.992,7.111,7
52650,1083550,4.992,7.114,7
52700,1083600,4.992,7.115,7
52750,1083650,4.992,7.115,7
52800,1083700,4.992,7.115,7
52850,1083750,4.992,7.115,7
52900,1083800,4.992,7.115,7
52950,1083850,4.992,7.115,7
53000,1083900,4.992,7.115,7
53050,1083950,4.992,7.115,7
53100,1084000,4.992,7.115,7
53150,1084050,4.992,7.115,7
53200,1084100,4.992,7.115,7
53250,1084150,4.992,7.115,7
53300,1084200,4.992,7.115,7
53350,1084250,4.992,7.115,7
53400,1084300,4.992,7.115,7
53450,1084350,4.992,7.115,7
53500,1084400,4.992,7.115,7
53550,1084450,4.992,7.115,7
53600,1084500,4.992,7.115,7
53650,1084550,4.992,7.115,7
53700,1084600,4.992,7.115,7
53750,1084650,4.992,7.115,7
53800,1084700,4.992,7.115,7
53850,1084750,4.992,7.115,7
53900,1084800,4.992,7.115,7
53950,1084850,4.992,7.115,7
54000,1084900,4.992,7.115,7
54050,1084950,4.992,7.115,7
54100,1085000,4.992,7.115,7
54150,1085050,4.992,7.115,7
54200,1085100,4.992,7.115,7
54250,1085150,4.992,7.115,7
54300,1085200,4.992,7.115,7
54350,1085250,4.992,7.115,7
54400,1085300,4.992,7.115,7
54450,1085350,4.992,7.115,7
54500,1085400,4.992,7.115,7
54550,1085450,4.992,7.115,7
54600,1085500,4.992,7.115,7
54650,1085550,4.992,7.115,7
54700,1085600,4.992,7.115,7
54750,1085650,4.992,7.115,7
54800,1085700,4.992,7.115,7
54850,1085750,4.992,7.115,7
54900,1085800,4.992,7.115,7
54950,1085850,4.993,7.115,7
55000,1085900,4.994,7.115,7
55050,1085950,4.997,7.115,7
55100,1086000,4.997,7.117,7
55150,1086050,4.999,7.118,7
55200,1086100,5.003,7.124,7
55250,1086150,5.004,7.125,7
55300,1086200,5.004,7.125,7
55350,1086250,5.007,7.126,7
55400,1086300,5.008,7.13,7
55450,1086350,5.008,7.131,7
55500,1086400,5.008,7.137,7
55550,1086450,5.009,7.138,7
55600,1086500,5.009,7.138,7
55650,1086550,5.009,7.138,7
55700,1086600,5.009,7.138,7
55750,1086650,5.009,7.139,7
55800,1086700,5.009,7.139,7
55850,1086750,5.009,7.139,7
55900,1086800,5.009,7.139,7
55950,1086850,5.009,7.139,7
56000,1086900,5.009,7.139,7
56050,1086950,5.009,7.139,7
56100,1087000,5.009,7.139,7
56150,1087050,5.009,7.139,7
56200,1087100,5.009,7.139,7
56250,1087150,5.009,7.139,7
56300,1087200,5.009,7.139,7
56350,1087250,5.009,7.139,7
56400,1087300,5.009,7.14,7
56450,1087350,5.009,7.14,7
56500,1087400,5.009,7.142,7
56550,1087450,5.009,7.145,7
56600,1087500,5.009,7.148,7
56650,1087550,5.009,7.148,7
56700,1087600,5.009,7.151,7
56750,1087650,5.009,7.154,7
56800,1087700,5.009,7.155,7
56850,1087750,5.009,7.155,7
56900,1087800,5.009,7.155,7
56950,1087850,5.009,7.156,7
57000,1087900,5.009,7.158,7
57050,1087950,5.009,7.161,7
57100,1088000,5.011,7.165,7
57150,1088050,5.012,7.165,7
57200,1088100,5.012,7.167,7
57250,1088150,5.016,7.17,7
57300,1088200,5.017,7.175,7
57350,1088250,5.017,7.176,7
57400,1088300,5.017,7.176,7
57450,1088350,5.017,7.178,7
57500,1088400,5.017,7.179,7
57550,1088450,5.017,7.179,7
57600,1088500,5.017,7.179,7
57650,1088550,5.017,7.179,7
57700,1088600,5.017,7.179,7
57750,1088650,5.017,7.179,7
57800,1088700,5.017,7.179,7
57850,1088750,5.017,7.179,7
57900,1088800,5.017,7.179,7
57950,1088850,5.017,7.179,7
58000,1088900,5.017,7.179,7
58050,1088950,5.017,7.18,7
58100,1089000,5.017,7.182,7
58150,1089050,5.017,7.182,7
58200,1089100,5.017,7.182,7
58250,1089150,5.017,7.182,7
58300,1089200,5.017,7.182,7
58350,1089250,5.017,7.182,7
58400,1089300,5.017,7.182,7
58450,1089350,5.017,7.182,7
58500,1089400,5.017,7.182,7
58550,1089450,5.017,7.182,7
58600,1089500,5.017,7.182,7
58650,1089550,5.017,7.182,7
58700,1089600,5.017,7.182,7
58750,1089650,5.017,7.182,7
58800,1089700,5.017,7.182,7
58850,1089750,5.017,7.183,7
58900,1089800,5.017,7.185,7
58950,1089850,5.017,7.188,7
59000,1089900,5.017,7.193,7
59050,1089950,5.02,7.2,7
59100,1090000,5.021,7.206,7
59150,1090050,5.025,7.211,7
59200,1090100,5.027,7.216,7
59250,1090150,5.03,7.225,7
59300,1090200,5.03,7.23,7
59350,1090250,5.03,7.234,7
59400,1090300,5.031,7.236,7
59450,1090350,5.032,7.237,7
59500,1090400,5.032,7.237,7
59550,1090450,5.032,7.237,7
59600,1090500,5.032,7.237,7
59650,1090550,5.032,7.237,7
59700,1090600,5.032,7.237,7
59750,1090650,5.032,7.237,7
59800,1090700,5.032,7.237,7
59850,1090750,5.032,7.237,7
59900,1090800,5.032,7.238,7
59950,1090850,5.032,7.239,7
60000,1090900,5.032,7.24,7
60050,1090950,5.032,7.242,7
60100,1091000,5.033,7.247,7
60150,1091050,5.033,7.252,7
60200,1091100,5.034,7.254,7
60250,1091150,5.036,7.257,7
60300,1091200,5.037,7.261,7
60350,1091250,5.038,7.266,7
60400,1091300,5.038,7.27,7
60450,1091350,5.039,7.272,7
60500,1091400,5.039,7.275,7
60550,1091450,5.04,7.276,7
60600,1091500,5.041,7.276,7
60650,1091550,5.041,7.276,7
60700,1091600,5.041,7.276,7
60750,1091650,5.041,7.276,7
60800,1091700,5.041,7.276,7
60850,1091750,5.041,7.276,7
60900,1091800,5.041,7.276,7
60950,1091850,5.041,7.276,7
61000,1091900,5.041,7.276,7
61050,1091950,5.041,7.276,7
61100,1092000,5.041,7.276,7
61150,1092050,5.041,7.276,7
61200,1092100,5.041,7.276,7
61250,1092150,5.041,7.276,7
61300,1092200,5.041,7.276,7
61350,1092250,5.041,7.276,7
61400,1092300,5.041,7.276,7
61450,1092350,5.041,7.276,7
61500,1092400,5.041,7.276,7
61550,1092450,5.041,7.276,7
61600,1092500,5.041,7.276,7
61650,1092550,5.041,7.276,7
61700,1092600,5.041,7.276,7
61750,1092650,5.041,7.276,7
61800,1092700,5.041,7.276,7
61850,1092750,5.041,7.276,7
61900,1092800,5.041,7.276,7
61950,1092850,5.041,7.279,7
62000,1092900,5.041,7.281,7
62050,1092950,5.041,7.282,7
62100,1093000,5.041,7.282,7
62150,1093050,5.041,7.282,7
