timepoint,jstime,valence,arousal,video
50150,536800,3.358,8.332,7
50200,536850,3.358,8.332,7
50250,536900,3.358,8.332,7
50300,536950,3.358,8.332,7
50350,537000,3.358,8.332,7
50400,537050,3.358,8.332,7
50450,537100,3.358,8.332,7
50500,537150,3.358,8.334,7
50550,537200,3.358,8.336,7
50600,537250,3.358,8.336,7
50650,537300,3.358,8.336,7
50700,537350,3.358,8.336,7
50750,537400,3.358,8.336,7
50800,537450,3.358,8.336,7
50850,537500,3.358,8.336,7
50900,537550,3.358,8.336,7
50950,537600,3.358,8.336,7
51000,537650,3.358,8.336,7
51050,537700,3.358,8.336,7
51100,537750,3.358,8.336,7
51150,537800,3.358,8.336,7
51200,537850,3.358,8.337,7
51250,537900,3.358,8.34,7
51300,537950,3.358,8.343,7
51350,538000,3.358,8.343,7
51400,538050,3.358,8.343,7
51450,538100,3.358,8.346,7
51500,538150,3.358,8.352,7
51550,538200,3.358,8.357,7
51600,538250,3.356,8.36,7
51650,538300,3.353,8.366,7
51700,538350,3.351,8.374,7
51750,538400,3.346,8.382,7
51800,538450,3.339,8.392,7
51850,538500,3.334,8.401,7
51900,538550,3.333,8.408,7
51950,538600,3.332,8.412,7
52000,538650,3.331,8.418,7
52050,538700,3.33,8.426,7
52100,538750,3.329,8.432,7
52150,538800,3.329,8.442,7
52200,538850,3.324,8.458,7
52250,538900,3.319,8.476,7
52300,538950,3.319,8.49,7
52350,539000,3.319,8.501,7
52400,539050,3.319,8.508,7
52450,539100,3.319,8.513,7
52500,539150,3.319,8.528,7
52550,539200,3.319,8.543,7
52600,539250,3.319,8.558,7
52650,539300,3.319,8.577,7
52700,539350,3.319,8.596,7
52750,539400,3.319,8.62,7
52800,539450,3.319,8.645,7
52850,539500,3.319,8.668,7
52900,539550,3.319,8.69,7
52950,539600,3.319,8.71,7
53000,539650,3.319,8.737,7
53050,539700,3.319,8.764,7
53100,539750,3.319,8.784,7
53150,539800,3.319,8.798,7
53200,539850,3.319,8.81,7
53250,539900,3.319,8.82,7
53300,539950,3.319,8.829,7
53350,540000,3.319,8.838,7
53400,540050,3.319,8.848,7
53450,540100,3.319,8.857,7
53500,540150,3.319,8.867,7
53550,540200,3.319,8.873,7
53600,540250,3.319,8.873,7
53650,540300,3.317,8.873,7
53700,540350,3.315,8.874,7
53750,540400,3.315,8.875,7
53800,540450,3.314,8.875,7
53850,540500,3.313,8.877,7
53900,540550,3.312,8.879,7
53950,540600,3.311,8.88,7
54000,540650,3.31,8.881,7
54050,540700,3.306,8.883,7
54100,540750,3.303,8.886,7
54150,540800,3.302,8.886,7
54200,540850,3.299,8.886,7
54250,540900,3.297,8.886,7
54300,540950,3.297,8.886,7
54350,541000,3.296,8.886,7
54400,541050,3.293,8.886,7
54450,541100,3.29,8.886,7
