timepoint,jstime,valence,arousal,video
0,1325250,5.0,5.0,7
50,1325300,5.0,5.0,7
100,1325350,5.0,5.0,7
150,1325400,5.0,5.0,7
200,1325450,5.0,5.0,7
250,1325500,5.0,5.0,7
300,1325550,5.0,5.0,7
350,1325600,5.0,5.0,7
400,1325650,5.0,5.0,7
450,1325700,5.0,5.0,7
500,1325750,5.0,5.0,7
550,1325800,5.0,5.0,7
600,1325850,5.0,5.0,7
650,1325900,5.0,5.0,7
700,1325950,5.0,5.0,7
750,1326000,5.0,5.0,7
800,1326050,5.0,5.0,7
850,1326100,5.0,5.0,7
900,1326150,5.0,5.0,7
950,1326200,5.0,5.0,7
1000,1326250,5.0,5.0,7
1050,1326300,5.0,5.0,7
1100,1326350,5.0,5.0,7
1150,1326400,5.0,5.0,7
1200,1326450,5.0,5.0,7
1250,1326500,5.0,5.0,7
1300,1326550,5.0,5.0,7
1350,1326600,5.0,5.0,7
1400,1326650,5.0,5.0,7
1450,1326700,5.0,5.0,7
1500,1326750,5.0,5.0,7
1550,1326800,5.0,5.0,7
1600,1326850,5.0,5.0,7
1650,1326900,5.0,5.0,7
1700,1326950,5.0,5.0,7
1750,1327000,5.0,5.0,7
1800,1327050,5.0,5.0,7
1850,1327100,5.0,5.0,7
1900,1327150,5.0,5.0,7
1950,1327200,5.0,5.0,7
2000,1327250,5.0,5.0,7
2050,1327300,5.0,5.0,7
2100,1327350,5.0,5.0,7
2150,1327400,5.0,5.0,7
2200,1327450,5.0,5.0,7
2250,1327500,5.0,5.0,7
2300,1327550,5.0,5.0,7
2350,1327600,5.0,5.0,7
2400,1327650,5.0,5.0,7
2450,1327700,5.0,5.0,7
2500,1327750,5.0,5.0,7
2550,1327800,5.0,5.0,7
2600,1327850,5.0,5.0,7
2650,1327900,5.0,5.0,7
2700,1327950,5.0,5.0,7
2750,1328000,5.0,5.0,7
2800,1328050,5.0,5.0,7
2850,1328100,5.0,5.0,7
2900,1328150,5.0,5.0,7
2950,1328200,5.0,5.0,7
3000,1328250,5.0,5.0,7
3050,1328300,5.0,5.0,7
3100,1328350,5.0,5.0,7
3150,1328400,5.0,5.0,7
3200,1328450,5.0,5.0,7
3250,1328500,5.0,5.0,7
3300,1328550,5.0,5.0,7
3350,1328600,5.0,5.0,7
3400,1328650,5.0,5.0,7
3450,1328700,5.0,5.0,7
3500,1328750,5.0,5.0,7
3550,1328800,5.0,5.0,7
3600,1328850,5.0,5.0,7
3650,1328900,5.0,5.0,7
3700,1328950,5.0,5.0,7
3750,1329000,5.0,5.0,7
3800,1329050,5.0,5.0,7
3850,1329100,5.0,5.0,7
3900,1329150,5.0,5.0,7
3950,1329200,5.0,5.0,7
4000,1329250,5.0,5.0,7
4050,1329300,5.0,5.0,7
4100,1329350,5.0,5.0,7
4150,1329400,5.0,5.0,7
4200,1329450,5.0,5.0,7
4250,1329500,5.0,5.0,7
4300,1329550,5.0,5.0,7
4350,1329600,5.0,5.0,7
4400,1329650,5.0,5.0,7
4450,1329700,5.0,5.0,7
4500,1329750,5.0,5.0,7
4550,1329800,5.0,5.0,7
4600,1329850,5.0,5.0,7
4650,1329900,5.0,5.0,7
4700,1329950,5.0,5.0,7
4750,1330000,5.0,5.0,7
4800,1330050,5.0,5.0,7
4850,1330100,5.0,5.0,7
4900,1330150,5.0,5.0,7
4950,1330200,5.0,5.0,7
5000,1330250,5.0,5.0,7
5050,1330300,5.0,5.0,7
5100,1330350,5.0,5.0,7
5150,1330400,5.0,5.0,7
5200,1330450,5.0,5.0,7
5250,1330500,4.983,5.0,7
5300,1330550,4.967,5.0,7
5350,1330600,4.952,5.0,7
5400,1330650,4.933,5.0,7
5450,1330700,4.924,5.0,7
5500,1330750,4.922,5.0,7
5550,1330800,4.903,5.0,7
5600,1330850,4.881,5.0,7
5650,1330900,4.837,5.0,7
5700,1330950,4.802,5.0,7
5750,1331000,4.76,5.0,7
