timepoint,jstime,valence,arousal,video
0,794750,5.0,5.0,8
50,794800,5.0,5.0,8
100,794850,5.0,5.0,8
150,794900,5.0,5.0,8
200,794950,5.0,5.0,8
250,795000,5.0,5.0,8
300,795050,5.0,5.0,8
350,795100,5.0,5.0,8
400,795150,5.0,5.0,8
450,795200,5.0,5.0,8
500,795250,5.0,5.0,8
550,795300,5.0,5.0,8
600,795350,5.0,5.0,8
650,795400,5.0,5.0,8
700,795450,5.0,5.0,8
750,795500,5.0,5.0,8
800,795550,5.0,5.0,8
850,795600,5.0,5.0,8
900,795650,5.0,5.0,8
950,795700,5.0,5.0,8
1000,795750,5.0,5.0,8
1050,795800,5.0,5.0,8
1100,795850,5.0,5.0,8
1150,795900,5.0,5.0,8
1200,795950,5.0,5.0,8
1250,796000,5.0,5.0,8
1300,796050,5.0,5.0,8
1350,796100,5.0,5.0,8
1400,796150,5.0,5.0,8
1450,796200,5.0,5.0,8
1500,796250,5.0,5.0,8
1550,796300,5.0,5.0,8
1600,796350,5.0,5.0,8
1650,796400,5.0,5.0,8
1700,796450,5.0,5.0,8
1750,796500,5.0,5.0,8
1800,796550,5.0,5.0,8
1850,796600,5.0,5.0,8
1900,796650,5.0,5.0,8
1950,796700,5.0,5.0,8
2000,796750,5.0,5.0,8
2050,796800,5.0,5.0,8
2100,796850,5.0,5.0,8
2150,796900,5.0,5.0,8
2200,796950,5.0,5.0,8
2250,797000,5.0,5.0,8
2300,797050,5.0,5.0,8
2350,797100,5.0,5.0,8
2400,797150,5.0,5.0,8
2450,797200,5.0,5.0,8
2500,797250,5.0,5.0,8
2550,797300,5.0,5.0,8
2600,797350,5.0,5.0,8
2650,797400,5.0,5.0,8
2700,797450,5.0,5.0,8
2750,797500,5.0,5.0,8
2800,797550,5.0,5.0,8
2850,797600,5.0,5.0,8
2900,797650,5.0,5.0,8
2950,797700,5.0,5.0,8
3000,797750,5.0,5.0,8
3050,797800,5.0,5.0,8
3100,797850,5.0,5.0,8
3150,797900,5.0,5.0,8
3200,797950,5.0,5.0,8
3250,798000,5.0,5.0,8
3300,798050,5.0,5.0,8
3350,798100,5.0,5.0,8
3400,798150,5.0,5.0,8
3450,798200,5.0,5.0,8
3500,798250,5.0,5.0,8
3550,798300,5.0,5.0,8
3600,798350,5.0,5.0,8
3650,798400,5.0,5.0,8
3700,798450,5.0,5.0,8
3750,798500,5.0,5.0,8
3800,798550,5.0,5.0,8
3850,798600,5.0,5.0,8
3900,798650,5.0,5.0,8
3950,798700,5.0,5.0,8
4000,798750,5.0,5.0,8
4050,798800,5.0,5.0,8
4100,798850,5.0,5.0,8
4150,798900,5.0,5.0,8
4200,798950,5.0,5.0,8
4250,799000,5.0,5.0,8
4300,799050,5.0,5.0,8
4350,799100,5.0,5.0,8
4400,799150,5.0,5.0,8
4450,799200,5.0,5.0,8
4500,799250,5.0,5.0,8
4550,799300,5.0,5.0,8
4600,799350,5.0,5.0,8
4650,799400,5.0,5.0,8
4700,799450,5.0,5.0,8
4750,799500,5.0,5.0,8
4800,799550,5.0,5.0,8
4850,799600,5.0,5.0,8
4900,799650,5.0,5.0,8
4950,799700,5.0,5.0,8
5000,799750,5.0,5.0,8
5050,799800,5.0,5.0,8
5100,799850,5.0,5.0,8
5150,799900,5.0,5.0,8
5200,799950,5.0,5.0,8
5250,800000,5.0,5.0,8
5300,800050,5.0,5.0,8
5350,800100,5.0,5.0,8
5400,800150,5.0,5.0,8
5450,800200,5.0,5.0,8
5500,800250,5.0,5.0,8
5550,800300,5.0,5.0,8
5600,800350,5.0,5.0,8
5650,800400,5.0,5.0,8
5700,800450,5.0,5.0,8
5750,800500,5.0,5.0,8
5800,800550,5.0,5.0,8
5850,800600,5.0,5.0,8
5900,800650,5.0,5.0,8
5950,800700,5.0,5.0,8
6000,800750,5.0,5.0,8
6050,800800,5.0,5.0,8
6100,800850,5.0,5.0,8
6150,800900,5.0,5.0,8
6200,800950,5.0,5.0,8
6250,801000,5.0,5.0,8
6300,801050,5.0,5.0,8
6350,801100,5.0,5.0,8
6400,801150,5.0,5.0,8
6450,801200,5.0,5.0,8
6500,801250,5.0,5.0,8
6550,801300,5.0,5.0,8
6600,801350,5.0,5.0,8
6650,801400,5.0,5.0,8
6700,801450,5.0,5.0,8
6750,801500,5.0,5.0,8
6800,801550,5.0,5.0,8
6850,801600,5.0,5.0,8
6900,801650,5.0,5.0,8
6950,801700,5.0,5.0,8
7000,801750,5.0,5.0,8
7050,801800,5.0,5.0,8
