Unnamed: 0,jstime,valence,arousal,video
21688,1084400,6.04,6.465,7
21689,1084450,6.08,6.463,7
21690,1084500,6.166,6.453,7
21691,1084550,6.279,6.435,7
21692,1084600,6.39,6.423,7
21693,1084650,6.429,6.421,7
21694,1084700,6.435,6.421,7
21695,1084750,6.439,6.421,7
21696,1084800,6.441,6.421,7
21697,1084850,6.442,6.421,7
21698,1084900,6.442,6.421,7
21699,1084950,6.442,6.421,7
21700,1085000,6.442,6.421,7
21701,1085050,6.442,6.421,7
21702,1085100,6.442,6.421,7
21703,1085150,6.442,6.421,7
21704,1085200,6.449,6.43,7
21705,1085250,6.457,6.444,7
21706,1085300,6.468,6.455,7
21707,1085350,6.477,6.457,7
21708,1085400,6.485,6.457,7
21709,1085450,6.492,6.457,7
21710,1085500,6.501,6.457,7
21711,1085550,6.508,6.457,7
21712,1085600,6.53,6.457,7
21713,1085650,6.557,6.457,7
21714,1085700,6.591,6.457,7
21715,1085750,6.61,6.457,7
21716,1085800,6.621,6.459,7
21717,1085850,6.63,6.462,7
21718,1085900,6.64,6.463,7
21719,1085950,6.643,6.463,7
21720,1086000,6.651,6.464,7
21721,1086050,6.658,6.465,7
21722,1086100,6.662,6.466,7
21723,1086150,6.672,6.466,7
21724,1086200,6.684,6.466,7
21725,1086250,6.698,6.466,7
21726,1086300,6.713,6.466,7
21727,1086350,6.722,6.466,7
21728,1086400,6.724,6.472,7
21729,1086450,6.724,6.485,7
21730,1086500,6.724,6.488,7
21731,1086550,6.724,6.488,7
21732,1086600,6.724,6.488,7
21733,1086650,6.724,6.489,7
21734,1086700,6.724,6.489,7
21735,1086750,6.724,6.489,7
21736,1086800,6.724,6.489,7
21737,1086850,6.721,6.489,7
21738,1086900,6.712,6.489,7
21739,1086950,6.702,6.489,7
21740,1087000,6.699,6.489,7
21741,1087050,6.694,6.489,7
21742,1087100,6.69,6.489,7
21743,1087150,6.685,6.489,7
21744,1087200,6.677,6.489,7
21745,1087250,6.671,6.482,7
21746,1087300,6.67,6.475,7
21747,1087350,6.67,6.472,7
21748,1087400,6.67,6.468,7
21749,1087450,6.67,6.465,7
21750,1087500,6.67,6.465,7
21751,1087550,6.67,6.464,7
21752,1087600,6.668,6.462,7
21753,1087650,6.668,6.461,7
21754,1087700,6.668,6.461,7
21755,1087750,6.668,6.46,7
21756,1087800,6.668,6.459,7
