Unnamed: 0,jstime,valence,arousal,video
28663,1433150,4.441,6.275,8
28664,1433200,4.431,6.275,8
28665,1433250,4.421,6.277,8
28666,1433300,4.411,6.285,8
28667,1433350,4.396,6.285,8
28668,1433400,4.385,6.285,8
28669,1433450,4.375,6.285,8
28670,1433500,4.366,6.285,8
28671,1433550,4.356,6.289,8
28672,1433600,4.344,6.29,8
28673,1433650,4.328,6.29,8
28674,1433700,4.318,6.291,8
28675,1433750,4.309,6.291,8
28676,1433800,4.302,6.294,8
28677,1433850,4.298,6.294,8
28678,1433900,4.29,6.294,8
28679,1433950,4.283,6.294,8
28680,1434000,4.282,6.294,8
28681,1434050,4.271,6.294,8
28682,1434100,4.267,6.296,8
28683,1434150,4.257,6.296,8
28684,1434200,4.247,6.296,8
28685,1434250,4.234,6.296,8
28686,1434300,4.229,6.296,8
28687,1434350,4.222,6.296,8
28688,1434400,4.214,6.296,8
28689,1434450,4.212,6.296,8
28690,1434500,4.208,6.296,8
28691,1434550,4.204,6.299,8
28692,1434600,4.197,6.299,8
28693,1434650,4.193,6.299,8
28694,1434700,4.191,6.299,8
28695,1434750,4.188,6.3,8
28696,1434800,4.181,6.31,8
28697,1434850,4.167,6.312,8
28698,1434900,4.162,6.313,8
28699,1434950,4.144,6.315,8
28700,1435000,4.132,6.317,8
28701,1435050,4.118,6.318,8
28702,1435100,4.107,6.323,8
28703,1435150,4.1,6.325,8
28704,1435200,4.089,6.33,8
28705,1435250,4.081,6.33,8
28706,1435300,4.064,6.332,8
28707,1435350,4.05,6.335,8
28708,1435400,4.033,6.339,8
28709,1435450,4.023,6.341,8
28710,1435500,4.015,6.343,8
28711,1435550,4.003,6.345,8
28712,1435600,4.002,6.351,8
28713,1435650,3.996,6.355,8
28714,1435700,3.988,6.359,8
28715,1435750,3.987,6.359,8
28716,1435800,3.982,6.363,8
28717,1435850,3.975,6.368,8
28718,1435900,3.972,6.371,8
28719,1435950,3.969,6.371,8
28720,1436000,3.965,6.372,8
28721,1436050,3.963,6.373,8
28722,1436100,3.961,6.374,8
28723,1436150,3.96,6.376,8
28724,1436200,3.956,6.38,8
28725,1436250,3.953,6.38,8
28726,1436300,3.953,6.381,8
28727,1436350,3.949,6.384,8
28728,1436400,3.947,6.384,8
28729,1436450,3.947,6.384,8
28730,1436500,3.946,6.384,8
28731,1436550,3.944,6.384,8
28732,1436600,3.944,6.385,8
28733,1436650,3.944,6.388,8
28734,1436700,3.944,6.389,8
28735,1436750,3.944,6.389,8
28736,1436800,3.942,6.389,8
28737,1436850,3.94,6.389,8
28738,1436900,3.94,6.389,8
28739,1436950,3.939,6.389,8
28740,1437000,3.936,6.389,8
28741,1437050,3.936,6.389,8
28742,1437100,3.936,6.389,8
28743,1437150,3.935,6.389,8
28744,1437200,3.935,6.389,8
28745,1437250,3.935,6.389,8
28746,1437300,3.935,6.389,8
28747,1437350,3.935,6.389,8
28748,1437400,3.935,6.389,8
28749,1437450,3.935,6.389,8
28750,1437500,3.935,6.389,8
28751,1437550,3.935,6.389,8
28752,1437600,3.935,6.389,8
28753,1437650,3.935,6.389,8
28754,1437700,3.935,6.389,8
28755,1437750,3.935,6.389,8
28756,1437800,3.935,6.389,8
28757,1437850,3.935,6.389,8
28758,1437900,3.935,6.389,8
28759,1437950,3.935,6.389,8
28760,1438000,3.935,6.389,8
28761,1438050,3.935,6.389,8
28762,1438100,3.935,6.389,8
28763,1438150,3.935,6.389,8
28764,1438200,3.935,6.389,8
28765,1438250,3.935,6.389,8
28766,1438300,3.935,6.389,8
28767,1438350,3.935,6.389,8
28768,1438400,3.935,6.389,8
28769,1438450,3.935,6.389,8
28770,1438500,3.935,6.389,8
28771,1438550,3.935,6.389,8
28772,1438600,3.935,6.389,8
28773,1438650,3.935,6.389,8
28774,1438700,3.935,6.389,8
28775,1438750,3.935,6.389,8
28776,1438800,3.935,6.389,8
28777,1438850,3.935,6.389,8
28778,1438900,3.935,6.389,8
28779,1438950,3.935,6.389,8
28780,1439000,3.935,6.389,8
28781,1439050,3.935,6.389,8
28782,1439100,3.935,6.389,8
28783,1439150,3.935,6.389,8
28784,1439200,3.935,6.39,8
28785,1439250,3.935,6.391,8
28786,1439300,3.935,6.395,8
28787,1439350,3.935,6.395,8
28788,1439400,3.935,6.395,8
28789,1439450,3.935,6.395,8
28790,1439500,3.935,6.395,8
28791,1439550,3.935,6.395,8
28792,1439600,3.935,6.395,8
28793,1439650,3.935,6.396,8
28794,1439700,3.935,6.396,8
28795,1439750,3.935,6.396,8
28796,1439800,3.935,6.396,8
28797,1439850,3.935,6.396,8
28798,1439900,3.935,6.396,8
28799,1439950,3.935,6.396,8
28800,1440000,3.935,6.396,8
28801,1440050,3.935,6.396,8
28802,1440100,3.935,6.396,8
28803,1440150,3.935,6.396,8
28804,1440200,3.935,6.396,8
28805,1440250,3.935,6.396,8
28806,1440300,3.935,6.396,8
28807,1440350,3.935,6.396,8
28808,1440400,3.935,6.396,8
28809,1440450,3.935,6.396,8
28810,1440500,3.935,6.396,8
28811,1440550,3.935,6.396,8
28812,1440600,3.935,6.396,8
28813,1440650,3.935,6.396,8
28814,1440700,3.935,6.396,8
28815,1440750,3.935,6.396,8
28816,1440800,3.935,6.396,8
28817,1440850,3.935,6.396,8
28818,1440900,3.935,6.396,8
28819,1440950,3.935,6.396,8
28820,1441000,3.935,6.396,8
28821,1441050,3.935,6.396,8
28822,1441100,3.935,6.396,8
28823,1441150,3.935,6.396,8
28824,1441200,3.935,6.396,8
28825,1441250,3.935,6.396,8
28826,1441300,3.935,6.396,8
28827,1441350,3.935,6.396,8
28828,1441400,3.935,6.396,8
28829,1441450,3.935,6.396,8
28830,1441500,3.935,6.396,8
28831,1441550,3.935,6.396,8
28832,1441600,3.935,6.396,8
28833,1441650,3.935,6.396,8
28834,1441700,3.935,6.396,8
28835,1441750,3.935,6.396,8
28836,1441800,3.935,6.396,8
28837,1441850,3.935,6.396,8
28838,1441900,3.935,6.396,8
28839,1441950,3.935,6.401,8
28840,1442000,3.935,6.401,8
28841,1442050,3.935,6.401,8
28842,1442100,3.935,6.402,8
28843,1442150,3.935,6.402,8
28844,1442200,3.935,6.402,8
28845,1442250,3.935,6.402,8
28846,1442300,3.935,6.402,8
28847,1442350,3.935,6.405,8
28848,1442400,3.935,6.409,8
28849,1442450,3.935,6.409,8
28850,1442500,3.935,6.409,8
28851,1442550,3.935,6.409,8
28852,1442600,3.935,6.409,8
28853,1442650,3.935,6.41,8
28854,1442700,3.935,6.411,8
28855,1442750,3.935,6.412,8
28856,1442800,3.935,6.413,8
28857,1442850,3.935,6.413,8
28858,1442900,3.935,6.414,8
28859,1442950,3.935,6.414,8
28860,1443000,3.935,6.414,8
28861,1443050,3.935,6.414,8
28862,1443100,3.935,6.415,8
28863,1443150,3.935,6.417,8
28864,1443200,3.935,6.417,8
28865,1443250,3.935,6.417,8
28866,1443300,3.935,6.417,8
28867,1443350,3.935,6.417,8
28868,1443400,3.935,6.418,8
28869,1443450,3.935,6.418,8
28870,1443500,3.935,6.418,8
28871,1443550,3.935,6.418,8
28872,1443600,3.935,6.418,8
28873,1443650,3.935,6.418,8
28874,1443700,3.935,6.418,8
28875,1443750,3.935,6.418,8
28876,1443800,3.935,6.418,8
28877,1443850,3.935,6.418,8
28878,1443900,3.935,6.418,8
28879,1443950,3.935,6.418,8
28880,1444000,3.935,6.418,8
28881,1444050,3.935,6.418,8
28882,1444100,3.935,6.418,8
28883,1444150,3.935,6.418,8
28884,1444200,3.935,6.418,8
28885,1444250,3.935,6.418,8
28886,1444300,3.935,6.418,8
28887,1444350,3.935,6.418,8
28888,1444400,3.935,6.418,8
28889,1444450,3.935,6.418,8
28890,1444500,3.935,6.418,8
28891,1444550,3.935,6.418,8
28892,1444600,3.935,6.418,8
28893,1444650,3.935,6.418,8
28894,1444700,3.935,6.418,8
28895,1444750,3.935,6.418,8
28896,1444800,3.935,6.418,8
28897,1444850,3.935,6.418,8
28898,1444900,3.935,6.418,8
28899,1444950,3.935,6.418,8
28900,1445000,3.935,6.418,8
28901,1445050,3.935,6.418,8
28902,1445100,3.935,6.418,8
28903,1445150,3.935,6.418,8
28904,1445200,3.935,6.418,8
28905,1445250,3.935,6.418,8
28906,1445300,3.935,6.418,8
28907,1445350,3.935,6.418,8
28908,1445400,3.935,6.42,8
28909,1445450,3.935,6.421,8
28910,1445500,3.935,6.421,8
28911,1445550,3.935,6.421,8
28912,1445600,3.935,6.421,8
28913,1445650,3.935,6.421,8
28914,1445700,3.935,6.421,8
28915,1445750,3.935,6.424,8
28916,1445800,3.935,6.424,8
28917,1445850,3.935,6.424,8
28918,1445900,3.935,6.424,8
28919,1445950,3.935,6.428,8
28920,1446000,3.935,6.428,8
28921,1446050,3.935,6.428,8
28922,1446100,3.935,6.428,8
28923,1446150,3.935,6.428,8
28924,1446200,3.935,6.428,8
28925,1446250,3.935,6.436,8
28926,1446300,3.934,6.436,8
28927,1446350,3.932,6.436,8
28928,1446400,3.932,6.436,8
28929,1446450,3.927,6.436,8
28930,1446500,3.927,6.436,8
28931,1446550,3.927,6.436,8
28932,1446600,3.926,6.439,8
