Unnamed: 0,jstime,valence,arousal,video
22685,1134250,3.907,5.441,8
22686,1134300,3.904,5.443,8
22687,1134350,3.9,5.445,8
22688,1134400,3.898,5.449,8
22689,1134450,3.898,5.451,8
22690,1134500,3.898,5.451,8
22691,1134550,3.898,5.453,8
22692,1134600,3.898,5.454,8
22693,1134650,3.898,5.458,8
22694,1134700,3.898,5.46,8
22695,1134750,3.898,5.461,8
22696,1134800,3.898,5.465,8
22697,1134850,3.898,5.469,8
22698,1134900,3.898,5.471,8
22699,1134950,3.898,5.473,8
22700,1135000,3.898,5.476,8
22701,1135050,3.898,5.481,8
22702,1135100,3.898,5.488,8
22703,1135150,3.898,5.491,8
22704,1135200,3.898,5.497,8
22705,1135250,3.898,5.5,8
22706,1135300,3.898,5.5,8
22707,1135350,3.898,5.5,8
22708,1135400,3.898,5.5,8
22709,1135450,3.898,5.5,8
22710,1135500,3.898,5.5,8
22711,1135550,3.898,5.5,8
22712,1135600,3.898,5.5,8
22713,1135650,3.898,5.5,8
22714,1135700,3.898,5.5,8
22715,1135750,3.898,5.5,8
22716,1135800,3.898,5.5,8
22717,1135850,3.898,5.5,8
22718,1135900,3.898,5.5,8
22719,1135950,3.898,5.502,8
22720,1136000,3.898,5.503,8
22721,1136050,3.898,5.503,8
22722,1136100,3.898,5.503,8
22723,1136150,3.898,5.503,8
22724,1136200,3.898,5.503,8
22725,1136250,3.898,5.505,8
22726,1136300,3.898,5.507,8
22727,1136350,3.898,5.507,8
22728,1136400,3.898,5.51,8
22729,1136450,3.898,5.512,8
22730,1136500,3.898,5.514,8
22731,1136550,3.898,5.516,8
22732,1136600,3.898,5.518,8
22733,1136650,3.898,5.518,8
22734,1136700,3.898,5.518,8
22735,1136750,3.898,5.52,8
22736,1136800,3.898,5.523,8
22737,1136850,3.898,5.524,8
22738,1136900,3.898,5.527,8
22739,1136950,3.898,5.53,8
22740,1137000,3.898,5.534,8
22741,1137050,3.898,5.541,8
22742,1137100,3.898,5.547,8
22743,1137150,3.898,5.55,8
22744,1137200,3.898,5.556,8
22745,1137250,3.898,5.559,8
22746,1137300,3.898,5.561,8
22747,1137350,3.898,5.566,8
22748,1137400,3.898,5.57,8
22749,1137450,3.898,5.574,8
22750,1137500,3.898,5.579,8
22751,1137550,3.898,5.581,8
22752,1137600,3.898,5.589,8
22753,1137650,3.898,5.595,8
22754,1137700,3.898,5.599,8
22755,1137750,3.898,5.607,8
22756,1137800,3.898,5.611,8
22757,1137850,3.898,5.614,8
22758,1137900,3.898,5.615,8
22759,1137950,3.898,5.615,8
22760,1138000,3.898,5.615,8
22761,1138050,3.898,5.615,8
22762,1138100,3.898,5.615,8
22763,1138150,3.898,5.615,8
22764,1138200,3.898,5.615,8
22765,1138250,3.898,5.615,8
22766,1138300,3.898,5.615,8
22767,1138350,3.898,5.615,8
22768,1138400,3.898,5.615,8
22769,1138450,3.898,5.615,8
22770,1138500,3.898,5.615,8
22771,1138550,3.898,5.615,8
22772,1138600,3.898,5.615,8
22773,1138650,3.898,5.615,8
22774,1138700,3.898,5.615,8
22775,1138750,3.898,5.615,8
22776,1138800,3.898,5.615,8
22777,1138850,3.898,5.615,8
22778,1138900,3.898,5.615,8
22779,1138950,3.898,5.615,8
22780,1139000,3.898,5.615,8
22781,1139050,3.898,5.615,8
22782,1139100,3.898,5.615,8
22783,1139150,3.898,5.615,8
22784,1139200,3.898,5.615,8
22785,1139250,3.898,5.615,8
22786,1139300,3.898,5.615,8
22787,1139350,3.898,5.615,8
22788,1139400,3.898,5.615,8
22789,1139450,3.898,5.615,8
22790,1139500,3.898,5.615,8
22791,1139550,3.898,5.615,8
22792,1139600,3.898,5.615,8
22793,1139650,3.898,5.615,8
22794,1139700,3.898,5.615,8
22795,1139750,3.898,5.615,8
22796,1139800,3.898,5.615,8
22797,1139850,3.898,5.615,8
22798,1139900,3.898,5.615,8
22799,1139950,3.898,5.615,8
22800,1140000,3.898,5.615,8
22801,1140050,3.898,5.615,8
22802,1140100,3.898,5.615,8
22803,1140150,3.898,5.622,8
22804,1140200,3.898,5.629,8
22805,1140250,3.898,5.633,8
22806,1140300,3.898,5.634,8
22807,1140350,3.898,5.634,8
22808,1140400,3.898,5.634,8
22809,1140450,3.898,5.634,8
22810,1140500,3.898,5.634,8
22811,1140550,3.898,5.634,8
22812,1140600,3.898,5.636,8
22813,1140650,3.898,5.643,8
22814,1140700,3.898,5.646,8
22815,1140750,3.898,5.646,8
22816,1140800,3.898,5.646,8
22817,1140850,3.898,5.646,8
22818,1140900,3.898,5.646,8
22819,1140950,3.898,5.646,8
22820,1141000,3.898,5.646,8
22821,1141050,3.898,5.646,8
22822,1141100,3.898,5.646,8
22823,1141150,3.898,5.646,8
22824,1141200,3.898,5.646,8
22825,1141250,3.898,5.646,8
22826,1141300,3.898,5.647,8
22827,1141350,3.898,5.647,8
22828,1141400,3.898,5.647,8
