Unnamed: 0,jstime,valence,arousal,video
44142,2207100,4.155,5.745,8
44143,2207150,4.085,5.778,8
44144,2207200,4.009,5.811,8
44145,2207250,3.944,5.84,8
44146,2207300,3.911,5.856,8
44147,2207350,3.902,5.859,8
44148,2207400,3.902,5.859,8
44149,2207450,3.902,5.859,8
44150,2207500,3.902,5.859,8
44151,2207550,3.902,5.859,8
44152,2207600,3.902,5.859,8
44153,2207650,3.902,5.859,8
44154,2207700,3.902,5.859,8
44155,2207750,3.902,5.859,8
44156,2207800,3.902,5.859,8
44157,2207850,3.902,5.859,8
44158,2207900,3.902,5.859,8
44159,2207950,3.902,5.859,8
44160,2208000,3.902,5.859,8
44161,2208050,3.902,5.859,8
44162,2208100,3.902,5.859,8
44163,2208150,3.902,5.859,8
44164,2208200,3.902,5.859,8
44165,2208250,3.902,5.859,8
44166,2208300,3.902,5.859,8
44167,2208350,3.902,5.859,8
44168,2208400,3.902,5.859,8
44169,2208450,3.902,5.859,8
44170,2208500,3.902,5.859,8
44171,2208550,3.902,5.859,8
44172,2208600,3.902,5.859,8
44173,2208650,3.902,5.859,8
44174,2208700,3.902,5.859,8
44175,2208750,3.902,5.86,8
44176,2208800,3.902,5.861,8
44177,2208850,3.902,5.861,8
44178,2208900,3.902,5.862,8
44179,2208950,3.902,5.863,8
44180,2209000,3.902,5.863,8
44181,2209050,3.902,5.863,8
44182,2209100,3.902,5.863,8
44183,2209150,3.902,5.863,8
44184,2209200,3.902,5.863,8
44185,2209250,3.902,5.863,8
44186,2209300,3.902,5.863,8
44187,2209350,3.902,5.863,8
44188,2209400,3.902,5.863,8
44189,2209450,3.902,5.863,8
44190,2209500,3.902,5.863,8
44191,2209550,3.902,5.863,8
44192,2209600,3.902,5.864,8
44193,2209650,3.902,5.871,8
44194,2209700,3.902,5.879,8
44195,2209750,3.902,5.879,8
44196,2209800,3.902,5.879,8
44197,2209850,3.902,5.879,8
44198,2209900,3.902,5.879,8
44199,2209950,3.902,5.879,8
44200,2210000,3.902,5.879,8
44201,2210050,3.902,5.879,8
44202,2210100,3.902,5.879,8
44203,2210150,3.902,5.879,8
44204,2210200,3.902,5.88,8
44205,2210250,3.902,5.881,8
44206,2210300,3.902,5.881,8
44207,2210350,3.902,5.881,8
44208,2210400,3.902,5.881,8
44209,2210450,3.902,5.882,8
44210,2210500,3.902,5.883,8
44211,2210550,3.902,5.883,8
44212,2210600,3.902,5.883,8
44213,2210650,3.902,5.883,8
44214,2210700,3.902,5.884,8
44215,2210750,3.902,5.885,8
44216,2210800,3.902,5.886,8
44217,2210850,3.902,5.887,8
44218,2210900,3.902,5.887,8
44219,2210950,3.902,5.889,8
44220,2211000,3.902,5.891,8
44221,2211050,3.902,5.895,8
44222,2211100,3.902,5.899,8
44223,2211150,3.902,5.901,8
44224,2211200,3.902,5.903,8
44225,2211250,3.902,5.903,8
44226,2211300,3.902,5.903,8
44227,2211350,3.902,5.903,8
44228,2211400,3.902,5.903,8
44229,2211450,3.902,5.903,8
44230,2211500,3.902,5.904,8
44231,2211550,3.902,5.904,8
44232,2211600,3.902,5.906,8
44233,2211650,3.902,5.909,8
44234,2211700,3.902,5.909,8
44235,2211750,3.902,5.909,8
44236,2211800,3.902,5.909,8
44237,2211850,3.902,5.909,8
44238,2211900,3.902,5.909,8
44239,2211950,3.902,5.909,8
44240,2212000,3.902,5.909,8
44241,2212050,3.902,5.909,8
44242,2212100,3.902,5.909,8
44243,2212150,3.902,5.909,8
44244,2212200,3.902,5.909,8
44245,2212250,3.902,5.909,8
44246,2212300,3.902,5.909,8
44247,2212350,3.902,5.909,8
44248,2212400,3.902,5.909,8
44249,2212450,3.902,5.909,8
44250,2212500,3.902,5.909,8
44251,2212550,3.902,5.909,8
44252,2212600,3.902,5.909,8
44253,2212650,3.902,5.909,8
44254,2212700,3.902,5.909,8
44255,2212750,3.902,5.909,8
44256,2212800,3.902,5.909,8
44257,2212850,3.902,5.909,8
44258,2212900,3.902,5.91,8
44259,2212950,3.902,5.911,8
44260,2213000,3.902,5.911,8
44261,2213050,3.902,5.911,8
44262,2213100,3.902,5.911,8
44263,2213150,3.902,5.911,8
44264,2213200,3.902,5.911,8
44265,2213250,3.902,5.911,8
44266,2213300,3.902,5.911,8
44267,2213350,3.902,5.912,8
44268,2213400,3.902,5.913,8
44269,2213450,3.902,5.913,8
44270,2213500,3.902,5.914,8
44271,2213550,3.902,5.914,8
44272,2213600,3.902,5.914,8
44273,2213650,3.902,5.914,8
44274,2213700,3.902,5.914,8
44275,2213750,3.902,5.915,8
44276,2213800,3.902,5.916,8
44277,2213850,3.902,5.918,8
44278,2213900,3.902,5.919,8
44279,2213950,3.902,5.92,8
44280,2214000,3.902,5.923,8
44281,2214050,3.902,5.924,8
44282,2214100,3.902,5.924,8
44283,2214150,3.902,5.927,8
44284,2214200,3.902,5.929,8
44285,2214250,3.902,5.929,8
44286,2214300,3.902,5.929,8
44287,2214350,3.902,5.93,8
44288,2214400,3.902,5.93,8
44289,2214450,3.902,5.93,8
44290,2214500,3.902,5.93,8
44291,2214550,3.902,5.93,8
44292,2214600,3.902,5.93,8
44293,2214650,3.902,5.93,8
44294,2214700,3.902,5.931,8
44295,2214750,3.902,5.934,8
44296,2214800,3.902,5.938,8
44297,2214850,3.902,5.939,8
44298,2214900,3.902,5.939,8
44299,2214950,3.902,5.939,8
44300,2215000,3.902,5.939,8
44301,2215050,3.902,5.939,8
44302,2215100,3.902,5.94,8
44303,2215150,3.902,5.94,8
44304,2215200,3.902,5.94,8
44305,2215250,3.902,5.94,8
44306,2215300,3.902,5.942,8
44307,2215350,3.902,5.944,8
44308,2215400,3.902,5.944,8
44309,2215450,3.902,5.944,8
44310,2215500,3.902,5.944,8
44311,2215550,3.902,5.944,8
44312,2215600,3.902,5.944,8
44313,2215650,3.902,5.945,8
44314,2215700,3.902,5.947,8
44315,2215750,3.902,5.948,8
44316,2215800,3.902,5.949,8
44317,2215850,3.902,5.95,8
44318,2215900,3.902,5.95,8
44319,2215950,3.902,5.95,8
44320,2216000,3.902,5.95,8
44321,2216050,3.902,5.95,8
44322,2216100,3.902,5.95,8
44323,2216150,3.902,5.95,8
44324,2216200,3.902,5.95,8
44325,2216250,3.902,5.95,8
44326,2216300,3.902,5.95,8
44327,2216350,3.902,5.95,8
44328,2216400,3.902,5.95,8
44329,2216450,3.902,5.95,8
44330,2216500,3.902,5.95,8
44331,2216550,3.902,5.95,8
44332,2216600,3.902,5.95,8
44333,2216650,3.902,5.953,8
44334,2216700,3.902,5.955,8
44335,2216750,3.902,5.955,8
44336,2216800,3.902,5.955,8
44337,2216850,3.902,5.955,8
44338,2216900,3.902,5.955,8
44339,2216950,3.902,5.955,8
44340,2217000,3.902,5.955,8
44341,2217050,3.902,5.955,8
44342,2217100,3.902,5.955,8
44343,2217150,3.902,5.955,8
44344,2217200,3.902,5.955,8
44345,2217250,3.902,5.955,8
44346,2217300,3.902,5.955,8
44347,2217350,3.902,5.955,8
44348,2217400,3.902,5.955,8
44349,2217450,3.902,5.955,8
44350,2217500,3.902,5.955,8
44351,2217550,3.902,5.955,8
44352,2217600,3.902,5.955,8
44353,2217650,3.902,5.955,8
44354,2217700,3.902,5.956,8
44355,2217750,3.902,5.957,8
44356,2217800,3.902,5.958,8
44357,2217850,3.902,5.96,8
44358,2217900,3.902,5.96,8
44359,2217950,3.902,5.96,8
44360,2218000,3.902,5.96,8
44361,2218050,3.902,5.96,8
44362,2218100,3.902,5.96,8
44363,2218150,3.902,5.96,8
44364,2218200,3.903,5.96,8
44365,2218250,3.905,5.96,8
44366,2218300,3.905,5.96,8
44367,2218350,3.905,5.96,8
44368,2218400,3.905,5.96,8
44369,2218450,3.905,5.96,8
44370,2218500,3.905,5.96,8
44371,2218550,3.905,5.96,8
44372,2218600,3.905,5.96,8
44373,2218650,3.905,5.96,8
44374,2218700,3.905,5.96,8
44375,2218750,3.905,5.96,8
44376,2218800,3.905,5.96,8
44377,2218850,3.905,5.96,8
44378,2218900,3.905,5.96,8
44379,2218950,3.905,5.96,8
44380,2219000,3.905,5.96,8
44381,2219050,3.905,5.96,8
44382,2219100,3.905,5.96,8
44383,2219150,3.905,5.96,8
44384,2219200,3.905,5.96,8
44385,2219250,3.905,5.96,8
44386,2219300,3.905,5.96,8
44387,2219350,3.905,5.96,8
44388,2219400,3.905,5.96,8
44389,2219450,3.905,5.96,8
44390,2219500,3.905,5.962,8
44391,2219550,3.905,5.964,8
44392,2219600,3.907,5.967,8
44393,2219650,3.914,5.976,8
44394,2219700,3.926,5.983,8
44395,2219750,3.935,5.991,8
44396,2219800,3.944,6.002,8
44397,2219850,3.962,6.017,8
44398,2219900,3.982,6.035,8
44399,2219950,3.999,6.052,8
44400,2220000,4.012,6.064,8
44401,2220050,4.016,6.07,8
44402,2220100,4.016,6.074,8
44403,2220150,4.016,6.077,8
44404,2220200,4.016,6.079,8
44405,2220250,4.016,6.084,8
44406,2220300,4.016,6.092,8
44407,2220350,4.016,6.097,8
44408,2220400,4.016,6.101,8
44409,2220450,4.016,6.106,8
44410,2220500,4.016,6.113,8
44411,2220550,4.016,6.12,8
44412,2220600,4.016,6.132,8
44413,2220650,4.016,6.143,8
44414,2220700,4.016,6.143,8
44415,2220750,4.016,6.143,8
44416,2220800,4.016,6.143,8
44417,2220850,4.016,6.143,8
44418,2220900,4.016,6.143,8
44419,2220950,4.016,6.143,8
44420,2221000,4.016,6.143,8
44421,2221050,4.017,6.143,8
44422,2221100,4.017,6.143,8
44423,2221150,4.017,6.143,8
44424,2221200,4.017,6.143,8
44425,2221250,4.017,6.143,8
44426,2221300,4.017,6.143,8
44427,2221350,4.017,6.143,8
44428,2221400,4.017,6.143,8
44429,2221450,4.017,6.143,8
44430,2221500,4.017,6.143,8
44431,2221550,4.017,6.143,8
44432,2221600,4.017,6.143,8
44433,2221650,4.017,6.143,8
44434,2221700,4.017,6.143,8
44435,2221750,4.017,6.143,8
44436,2221800,4.017,6.143,8
44437,2221850,4.017,6.143,8
44438,2221900,4.017,6.143,8
44439,2221950,4.017,6.143,8
44440,2222000,4.017,6.143,8
44441,2222050,4.017,6.143,8
44442,2222100,4.017,6.143,8
44443,2222150,4.017,6.143,8
44444,2222200,4.017,6.143,8
44445,2222250,4.017,6.143,8
44446,2222300,4.017,6.143,8
44447,2222350,4.017,6.143,8
44448,2222400,4.017,6.143,8
44449,2222450,4.017,6.143,8
44450,2222500,4.017,6.143,8
44451,2222550,4.017,6.143,8
44452,2222600,4.017,6.143,8
44453,2222650,4.017,6.143,8
44454,2222700,4.017,6.143,8
44455,2222750,4.017,6.143,8
44456,2222800,4.017,6.143,8
44457,2222850,4.017,6.143,8
44458,2222900,4.017,6.143,8
44459,2222950,4.017,6.143,8
44460,2223000,4.017,6.143,8
44461,2223050,4.017,6.143,8
44462,2223100,4.017,6.143,8
44463,2223150,4.017,6.143,8
44464,2223200,4.017,6.143,8
44465,2223250,4.017,6.143,8
44466,2223300,4.017,6.143,8
44467,2223350,4.017,6.143,8
44468,2223400,4.017,6.143,8
44469,2223450,4.017,6.143,8
44470,2223500,4.017,6.143,8
44471,2223550,4.017,6.143,8
44472,2223600,4.017,6.143,8
44473,2223650,4.017,6.143,8
44474,2223700,4.017,6.143,8
44475,2223750,4.017,6.143,8
44476,2223800,4.017,6.143,8
44477,2223850,4.017,6.143,8
44478,2223900,4.017,6.143,8
44479,2223950,4.017,6.143,8
44480,2224000,4.017,6.143,8
44481,2224050,4.017,6.143,8
44482,2224100,4.017,6.143,8
44483,2224150,4.017,6.143,8
44484,2224200,4.017,6.143,8
44485,2224250,4.017,6.143,8
44486,2224300,4.017,6.143,8
44487,2224350,4.017,6.143,8
44488,2224400,4.017,6.143,8
44489,2224450,4.017,6.143,8
44490,2224500,4.017,6.143,8
44491,2224550,4.017,6.143,8
