Unnamed: 0,jstime,valence,arousal,video
15681,784050,2.745,7.485,7
15682,784100,2.639,7.506,7
15683,784150,2.602,7.556,7
15684,784200,2.491,7.572,7
15685,784250,2.414,7.565,7
15686,784300,2.388,7.671,7
15687,784350,2.218,7.759,7
15688,784400,1.842,7.786,7
15689,784450,1.468,7.809,7
15690,784500,1.181,7.826,7
15691,784550,1.041,7.909,7
15692,784600,1.011,8.092,7
15693,784650,0.999,8.309,7
15694,784700,0.93,8.536,7
15695,784750,0.721,8.729,7
15696,784800,0.544,8.864,7
15697,784850,0.5,8.922,7
15698,784900,0.5,8.931,7
15699,784950,0.5,8.933,7
15700,785000,0.5,8.933,7
15701,785050,0.5,8.933,7
15702,785100,0.5,8.939,7
15703,785150,0.5,8.956,7
15704,785200,0.5,8.986,7
15705,785250,0.5,9.01,7
15706,785300,0.5,9.057,7
15707,785350,0.5,9.109,7
15708,785400,0.5,9.129,7
15709,785450,0.5,9.134,7
15710,785500,0.5,9.135,7
15711,785550,0.5,9.135,7
15712,785600,0.5,9.135,7
15713,785650,0.5,9.135,7
15714,785700,0.5,9.135,7
15715,785750,0.5,9.135,7
15716,785800,0.5,9.136,7
15717,785850,0.5,9.136,7
15718,785900,0.5,9.136,7
15719,785950,0.5,9.136,7
15720,786000,0.5,9.135,7
15721,786050,0.5,9.128,7
15722,786100,0.5,9.112,7
15723,786150,0.5,9.101,7
15724,786200,0.5,9.099,7
15725,786250,0.5,9.098,7
15726,786300,0.5,9.095,7
15727,786350,0.5,9.09,7
15728,786400,0.5,9.087,7
15729,786450,0.5,9.087,7
15730,786500,0.5,9.085,7
15731,786550,0.5,9.073,7
15732,786600,0.5,9.06,7
15733,786650,0.5,9.048,7
15734,786700,0.5,9.035,7
15735,786750,0.5,9.016,7
15736,786800,0.5,8.946,7
15737,786850,0.5,8.858,7
15738,786900,0.5,8.79,7
15739,786950,0.5,8.754,7
15740,787000,0.5,8.737,7
15741,787050,0.5,8.708,7
15742,787100,0.5,8.65,7
15743,787150,0.5,8.577,7
15744,787200,0.523,8.518,7
15745,787250,0.551,8.492,7
15746,787300,0.596,8.474,7
15747,787350,0.712,8.412,7
15748,787400,0.855,8.31,7
15749,787450,0.962,8.201,7
15750,787500,1.06,8.098,7
15751,787550,1.173,8.004,7
15752,787600,1.283,7.919,7
15753,787650,1.375,7.854,7
15754,787700,1.454,7.803,7
15755,787750,1.556,7.736,7
15756,787800,1.69,7.644,7
15757,787850,1.811,7.547,7
15758,787900,1.877,7.465,7
15759,787950,1.916,7.393,7
15760,788000,1.963,7.329,7
15761,788050,1.999,7.287,7
15762,788100,2.008,7.273,7
15763,788150,2.008,7.265,7
15764,788200,2.008,7.26,7
15765,788250,2.008,7.257,7
15766,788300,2.008,7.253,7
15767,788350,2.008,7.25,7
15768,788400,2.008,7.249,7
15769,788450,2.008,7.249,7
15770,788500,2.008,7.249,7
15771,788550,2.008,7.249,7
15772,788600,2.008,7.249,7
15773,788650,2.008,7.247,7
15774,788700,2.008,7.239,7
15775,788750,2.021,7.221,7
15776,788800,2.048,7.195,7
15777,788850,2.089,7.164,7
15778,788900,2.154,7.118,7
15779,788950,2.205,7.085,7
15780,789000,2.225,7.071,7
15781,789050,2.229,7.063,7
15782,789100,2.231,7.061,7
15783,789150,2.233,7.058,7
15784,789200,2.233,7.054,7
15785,789250,2.233,7.052,7
15786,789300,2.233,7.05,7
15787,789350,2.233,7.05,7
15788,789400,2.233,7.05,7
15789,789450,2.233,7.058,7
15790,789500,2.233,7.078,7
15791,789550,2.233,7.11,7
15792,789600,2.231,7.153,7
15793,789650,2.211,7.207,7
15794,789700,2.182,7.261,7
15795,789750,2.144,7.33,7
15796,789800,2.086,7.414,7
15797,789850,2.039,7.482,7
15798,789900,2.012,7.539,7
15799,789950,1.998,7.59,7
15800,790000,1.977,7.641,7
15801,790050,1.947,7.687,7
15802,790100,1.915,7.727,7
15803,790150,1.886,7.771,7
15804,790200,1.86,7.811,7
15805,790250,1.845,7.832,7
15806,790300,1.842,7.837,7
15807,790350,1.842,7.838,7
15808,790400,1.842,7.84,7
15809,790450,1.842,7.84,7
15810,790500,1.842,7.84,7
15811,790550,1.842,7.84,7
15812,790600,1.842,7.84,7
15813,790650,1.842,7.84,7
15814,790700,1.842,7.84,7
15815,790750,1.842,7.84,7
15816,790800,1.841,7.849,7
15817,790850,1.84,7.864,7
15818,790900,1.839,7.889,7
15819,790950,1.837,7.921,7
15820,791000,1.835,7.955,7
15821,791050,1.818,8.008,7
15822,791100,1.794,8.067,7
15823,791150,1.767,8.116,7
15824,791200,1.736,8.159,7
15825,791250,1.716,8.193,7
15826,791300,1.702,8.213,7
15827,791350,1.691,8.222,7
15828,791400,1.683,8.224,7
15829,791450,1.68,8.226,7
15830,791500,1.679,8.228,7
15831,791550,1.674,8.231,7
15832,791600,1.668,8.233,7
15833,791650,1.664,8.236,7
15834,791700,1.65,8.244,7
15835,791750,1.632,8.254,7
15836,791800,1.615,8.267,7
15837,791850,1.601,8.278,7
15838,791900,1.585,8.291,7
15839,791950,1.569,8.299,7
15840,792000,1.559,8.306,7
15841,792050,1.552,8.32,7
15842,792100,1.543,8.331,7
15843,792150,1.534,8.342,7
15844,792200,1.523,8.353,7
15845,792250,1.516,8.358,7
15846,792300,1.51,8.362,7
15847,792350,1.501,8.373,7
15848,792400,1.482,8.389,7
15849,792450,1.459,8.397,7
15850,792500,1.445,8.403,7
15851,792550,1.432,8.415,7
15852,792600,1.4,8.43,7
15853,792650,1.354,8.453,7
15854,792700,1.304,8.487,7
15855,792750,1.251,8.51,7
15856,792800,1.205,8.527,7
15857,792850,1.176,8.544,7
15858,792900,1.162,8.549,7
15859,792950,1.159,8.549,7
15860,793000,1.153,8.55,7
15861,793050,1.147,8.55,7
15862,793100,1.142,8.55,7
15863,793150,1.137,8.55,7
15864,793200,1.124,8.551,7
15865,793250,1.117,8.551,7
15866,793300,1.11,8.552,7
15867,793350,1.103,8.552,7
15868,793400,1.095,8.553,7
15869,793450,1.092,8.553,7
15870,793500,1.092,8.553,7
15871,793550,1.092,8.553,7
15872,793600,1.092,8.553,7
15873,793650,1.092,8.553,7
15874,793700,1.091,8.553,7
15875,793750,1.09,8.553,7
15876,793800,1.087,8.553,7
15877,793850,1.074,8.554,7
15878,793900,1.058,8.562,7
15879,793950,1.035,8.575,7
15880,794000,1.002,8.593,7
15881,794050,0.974,8.605,7
15882,794100,0.959,8.616,7
15883,794150,0.948,8.627,7
15884,794200,0.937,8.631,7
15885,794250,0.928,8.632,7
15886,794300,0.919,8.633,7
15887,794350,0.914,8.635,7
15888,794400,0.899,8.643,7
15889,794450,0.857,8.657,7
15890,794500,0.791,8.68,7
15891,794550,0.714,8.707,7
15892,794600,0.662,8.734,7
