Unnamed: 0,jstime,valence,arousal,video
11113,555650,6.785,5.445,8
11114,555700,6.814,5.449,8
11115,555750,6.821,5.45,8
11116,555800,6.822,5.45,8
11117,555850,6.822,5.45,8
11118,555900,6.822,5.45,8
11119,555950,6.822,5.45,8
11120,556000,6.822,5.45,8
11121,556050,6.822,5.45,8
11122,556100,6.822,5.45,8
11123,556150,6.822,5.45,8
11124,556200,6.822,5.45,8
11125,556250,6.822,5.45,8
11126,556300,6.822,5.45,8
11127,556350,6.822,5.45,8
11128,556400,6.822,5.45,8
11129,556450,6.822,5.45,8
11130,556500,6.822,5.45,8
11131,556550,6.822,5.45,8
11132,556600,6.822,5.45,8
11133,556650,6.822,5.45,8
11134,556700,6.822,5.45,8
11135,556750,6.822,5.45,8
11136,556800,6.822,5.45,8
11137,556850,6.822,5.45,8
11138,556900,6.822,5.45,8
11139,556950,6.822,5.45,8
11140,557000,6.822,5.45,8
11141,557050,6.822,5.45,8
11142,557100,6.822,5.45,8
11143,557150,6.822,5.45,8
11144,557200,6.822,5.45,8
11145,557250,6.822,5.45,8
11146,557300,6.822,5.45,8
11147,557350,6.822,5.45,8
11148,557400,6.822,5.45,8
11149,557450,6.822,5.45,8
11150,557500,6.822,5.45,8
11151,557550,6.822,5.45,8
11152,557600,6.822,5.45,8
11153,557650,6.822,5.45,8
11154,557700,6.822,5.45,8
11155,557750,6.822,5.45,8
11156,557800,6.822,5.45,8
11157,557850,6.822,5.45,8
11158,557900,6.822,5.45,8
11159,557950,6.822,5.45,8
11160,558000,6.822,5.45,8
11161,558050,6.822,5.45,8
11162,558100,6.822,5.45,8
11163,558150,6.822,5.45,8
11164,558200,6.822,5.45,8
11165,558250,6.822,5.45,8
11166,558300,6.822,5.45,8
11167,558350,6.822,5.45,8
11168,558400,6.822,5.45,8
11169,558450,6.822,5.454,8
11170,558500,6.822,5.467,8
11171,558550,6.822,5.48,8
11172,558600,6.822,5.483,8
11173,558650,6.822,5.483,8
11174,558700,6.822,5.483,8
