Unnamed: 0,jstime,valence,arousal,video
11598,579900,4.594,6.862,8
11599,579950,4.594,6.872,8
11600,580000,4.594,6.876,8
11601,580050,4.594,6.88,8
11602,580100,4.594,6.885,8
11603,580150,4.594,6.891,8
11604,580200,4.594,6.897,8
11605,580250,4.594,6.906,8
11606,580300,4.594,6.916,8
11607,580350,4.594,6.925,8
11608,580400,4.594,6.937,8
11609,580450,4.594,6.95,8
11610,580500,4.594,6.964,8
11611,580550,4.594,6.981,8
11612,580600,4.594,7.01,8
11613,580650,4.594,7.041,8
11614,580700,4.594,7.076,8
11615,580750,4.594,7.116,8
11616,580800,4.594,7.153,8
11617,580850,4.59,7.188,8
11618,580900,4.577,7.218,8
11619,580950,4.552,7.253,8
11620,581000,4.521,7.29,8
11621,581050,4.501,7.312,8
11622,581100,4.497,7.315,8
11623,581150,4.495,7.315,8
11624,581200,4.479,7.332,8
11625,581250,4.443,7.355,8
11626,581300,4.365,7.369,8
11627,581350,4.236,7.396,8
11628,581400,4.107,7.453,8
11629,581450,4.017,7.513,8
11630,581500,3.982,7.547,8
11631,581550,3.979,7.565,8
11632,581600,3.979,7.572,8
11633,581650,3.979,7.584,8
11634,581700,3.979,7.602,8
11635,581750,3.982,7.626,8
11636,581800,4.004,7.661,8
11637,581850,4.037,7.693,8
11638,581900,4.066,7.711,8
11639,581950,4.089,7.716,8
11640,582000,4.095,7.717,8
11641,582050,4.095,7.717,8
11642,582100,4.095,7.717,8
11643,582150,4.095,7.717,8
11644,582200,4.096,7.722,8
11645,582250,4.097,7.733,8
11646,582300,4.103,7.755,8
11647,582350,4.116,7.784,8
11648,582400,4.142,7.817,8
11649,582450,4.165,7.851,8
11650,582500,4.172,7.869,8
11651,582550,4.177,7.879,8
11652,582600,4.181,7.885,8
11653,582650,4.186,7.885,8
11654,582700,4.188,7.885,8
11655,582750,4.189,7.885,8
11656,582800,4.189,7.885,8
11657,582850,4.189,7.885,8
11658,582900,4.189,7.885,8
11659,582950,4.189,7.885,8
11660,583000,4.189,7.885,8
11661,583050,4.189,7.885,8
11662,583100,4.189,7.885,8
11663,583150,4.189,7.885,8
11664,583200,4.189,7.885,8
11665,583250,4.189,7.883,8
11666,583300,4.189,7.876,8
11667,583350,4.189,7.863,8
11668,583400,4.189,7.824,8
11669,583450,4.189,7.773,8
11670,583500,4.189,7.742,8
11671,583550,4.189,7.727,8
11672,583600,4.189,7.724,8
11673,583650,4.189,7.721,8
11674,583700,4.189,7.715,8
11675,583750,4.189,7.71,8
11676,583800,4.189,7.7,8
11677,583850,4.189,7.685,8
11678,583900,4.189,7.669,8
11679,583950,4.191,7.652,8
11680,584000,4.199,7.637,8
11681,584050,4.212,7.622,8
11682,584100,4.223,7.606,8
11683,584150,4.226,7.597,8
11684,584200,4.227,7.595,8
