timepoint,jstime,valence,arousal,video
47800,1109300,5.05,5.68,8
47850,1109350,5.05,5.68,8
47900,1109400,5.05,5.68,8
47950,1109450,5.049,5.68,8
48000,1109500,5.049,5.68,8
48050,1109550,5.049,5.68,8
48100,1109600,5.047,5.68,8
48150,1109650,5.043,5.68,8
48200,1109700,5.043,5.68,8
48250,1109750,5.043,5.68,8
48300,1109800,5.043,5.68,8
48350,1109850,5.042,5.68,8
48400,1109900,5.04,5.68,8
48450,1109950,5.04,5.68,8
48500,1110000,5.038,5.68,8
48550,1110050,5.036,5.68,8
48600,1110100,5.034,5.68,8
48650,1110150,5.034,5.68,8
48700,1110200,5.034,5.68,8
48750,1110250,5.034,5.68,8
48800,1110300,5.034,5.68,8
48850,1110350,5.034,5.68,8
48900,1110400,5.034,5.68,8
48950,1110450,5.034,5.68,8
49000,1110500,5.034,5.68,8
49050,1110550,5.032,5.68,8
49100,1110600,5.029,5.68,8
49150,1110650,5.028,5.68,8
49200,1110700,5.028,5.68,8
49250,1110750,5.027,5.68,8
49300,1110800,5.024,5.68,8
49350,1110850,5.018,5.68,8
49400,1110900,5.017,5.68,8
49450,1110950,5.014,5.68,8
49500,1111000,5.008,5.68,8
49550,1111050,5.004,5.68,8
49600,1111100,4.998,5.68,8
49650,1111150,4.992,5.68,8
49700,1111200,4.99,5.68,8
49750,1111250,4.985,5.68,8
49800,1111300,4.979,5.68,8
49850,1111350,4.974,5.68,8
49900,1111400,4.969,5.68,8
49950,1111450,4.967,5.68,8
50000,1111500,4.966,5.68,8
50050,1111550,4.964,5.68,8
50100,1111600,4.962,5.68,8
50150,1111650,4.96,5.681,8
50200,1111700,4.958,5.683,8
50250,1111750,4.955,5.683,8
50300,1111800,4.953,5.683,8
50350,1111850,4.952,5.683,8
50400,1111900,4.948,5.683,8
50450,1111950,4.944,5.683,8
50500,1112000,4.942,5.683,8
50550,1112050,4.94,5.683,8
50600,1112100,4.94,5.683,8
50650,1112150,4.939,5.683,8
50700,1112200,4.939,5.683,8
50750,1112250,4.939,5.683,8
50800,1112300,4.939,5.683,8
50850,1112350,4.939,5.683,8
50900,1112400,4.939,5.683,8
50950,1112450,4.938,5.683,8
51000,1112500,4.938,5.683,8
51050,1112550,4.938,5.683,8
51100,1112600,4.938,5.683,8
51150,1112650,4.938,5.683,8
51200,1112700,4.938,5.683,8
