Unnamed: 0,jstime,valence,arousal,video
10246,512300,8.167,5.061,8
10247,512350,8.258,5.061,8
10248,512400,8.456,5.061,8
10249,512450,8.643,5.061,8
10250,512500,8.748,5.061,8
10251,512550,8.795,5.061,8
10252,512600,8.798,5.061,8
10253,512650,8.798,5.061,8
10254,512700,8.798,5.061,8
10255,512750,8.798,5.061,8
10256,512800,8.798,5.061,8
10257,512850,8.798,5.061,8
10258,512900,8.798,5.061,8
10259,512950,8.798,5.061,8
10260,513000,8.798,5.062,8
10261,513050,8.798,5.064,8
10262,513100,8.798,5.066,8
10263,513150,8.798,5.067,8
10264,513200,8.798,5.07,8
10265,513250,8.798,5.073,8
10266,513300,8.798,5.076,8
10267,513350,8.798,5.078,8
10268,513400,8.798,5.079,8
10269,513450,8.798,5.08,8
10270,513500,8.798,5.083,8
10271,513550,8.798,5.087,8
10272,513600,8.798,5.091,8
10273,513650,8.798,5.091,8
10274,513700,8.798,5.091,8
10275,513750,8.798,5.091,8
10276,513800,8.798,5.091,8
10277,513850,8.798,5.091,8
10278,513900,8.798,5.091,8
10279,513950,8.798,5.091,8
10280,514000,8.798,5.091,8
10281,514050,8.798,5.091,8
10282,514100,8.798,5.091,8
10283,514150,8.798,5.091,8
10284,514200,8.798,5.091,8
10285,514250,8.798,5.091,8
10286,514300,8.798,5.091,8
10287,514350,8.798,5.091,8
10288,514400,8.798,5.091,8
10289,514450,8.798,5.091,8
10290,514500,8.798,5.091,8
10291,514550,8.798,5.091,8
10292,514600,8.798,5.091,8
10293,514650,8.798,5.091,8
10294,514700,8.798,5.091,8
10295,514750,8.798,5.091,8
10296,514800,8.798,5.091,8
10297,514850,8.798,5.091,8
10298,514900,8.798,5.091,8
10299,514950,8.798,5.091,8
10300,515000,8.798,5.091,8
10301,515050,8.798,5.091,8
10302,515100,8.798,5.091,8
10303,515150,8.798,5.091,8
10304,515200,8.798,5.091,8
10305,515250,8.798,5.091,8
10306,515300,8.798,5.091,8
10307,515350,8.798,5.091,8
10308,515400,8.798,5.091,8
10309,515450,8.798,5.091,8
10310,515500,8.798,5.091,8
10311,515550,8.798,5.091,8
10312,515600,8.798,5.091,8
10313,515650,8.798,5.091,8
10314,515700,8.798,5.091,8
10315,515750,8.798,5.091,8
10316,515800,8.798,5.091,8
10317,515850,8.798,5.091,8
10318,515900,8.798,5.091,8
10319,515950,8.798,5.091,8
10320,516000,8.798,5.091,8
10321,516050,8.798,5.091,8
10322,516100,8.798,5.091,8
10323,516150,8.798,5.091,8
10324,516200,8.798,5.091,8
10325,516250,8.798,5.091,8
10326,516300,8.798,5.091,8
10327,516350,8.798,5.091,8
10328,516400,8.798,5.091,8
10329,516450,8.798,5.093,8
10330,516500,8.798,5.097,8
10331,516550,8.798,5.101,8
10332,516600,8.798,5.104,8
10333,516650,8.798,5.109,8
10334,516700,8.798,5.119,8
10335,516750,8.798,5.128,8
10336,516800,8.798,5.13,8
10337,516850,8.798,5.13,8
10338,516900,8.798,5.13,8
10339,516950,8.798,5.131,8
10340,517000,8.798,5.136,8
10341,517050,8.798,5.153,8
10342,517100,8.798,5.183,8
10343,517150,8.798,5.226,8
10344,517200,8.798,5.277,8
10345,517250,8.799,5.338,8
10346,517300,8.819,5.41,8
10347,517350,8.852,5.486,8
10348,517400,8.877,5.554,8
10349,517450,8.89,5.589,8
10350,517500,8.895,5.6,8
10351,517550,8.897,5.609,8
10352,517600,8.9,5.614,8
10353,517650,8.902,5.62,8
10354,517700,8.904,5.626,8
10355,517750,8.91,5.634,8
10356,517800,8.915,5.644,8
10357,517850,8.918,5.649,8
10358,517900,8.918,5.649,8
10359,517950,8.918,5.649,8
10360,518000,8.918,5.649,8
10361,518050,8.918,5.649,8
10362,518100,8.918,5.649,8
10363,518150,8.918,5.649,8
10364,518200,8.918,5.649,8
10365,518250,8.918,5.649,8
10366,518300,8.919,5.649,8
10367,518350,8.919,5.649,8
10368,518400,8.919,5.649,8
10369,518450,8.919,5.649,8
10370,518500,8.919,5.649,8
10371,518550,8.919,5.649,8
10372,518600,8.919,5.649,8
10373,518650,8.919,5.648,8
10374,518700,8.919,5.646,8
10375,518750,8.919,5.641,8
10376,518800,8.919,5.637,8
10377,518850,8.919,5.637,8
10378,518900,8.919,5.637,8
10379,518950,8.919,5.637,8
10380,519000,8.919,5.636,8
10381,519050,8.919,5.633,8
10382,519100,8.919,5.631,8
10383,519150,8.919,5.631,8
10384,519200,8.919,5.629,8
10385,519250,8.919,5.627,8
