Unnamed: 0,jstime,valence,arousal,video
43572,2178600,2.374,8.383,7
43573,2178650,2.332,8.404,7
43574,2178700,2.283,8.425,7
43575,2178750,2.254,8.435,7
43576,2178800,2.242,8.441,7
43577,2178850,2.229,8.452,7
43578,2178900,2.207,8.462,7
43579,2178950,2.175,8.477,7
43580,2179000,2.142,8.499,7
43581,2179050,2.103,8.521,7
43582,2179100,2.07,8.538,7
43583,2179150,2.03,8.556,7
43584,2179200,1.971,8.578,7
43585,2179250,1.905,8.603,7
43586,2179300,1.838,8.626,7
43587,2179350,1.786,8.647,7
43588,2179400,1.761,8.66,7
43589,2179450,1.739,8.667,7
43590,2179500,1.716,8.673,7
43591,2179550,1.702,8.681,7
43592,2179600,1.693,8.688,7
43593,2179650,1.688,8.688,7
43594,2179700,1.681,8.691,7
43595,2179750,1.677,8.696,7
43596,2179800,1.67,8.701,7
43597,2179850,1.663,8.706,7
43598,2179900,1.656,8.711,7
43599,2179950,1.641,8.72,7
43600,2180000,1.631,8.729,7
43601,2180050,1.626,8.732,7
43602,2180100,1.621,8.734,7
43603,2180150,1.619,8.736,7
43604,2180200,1.616,8.737,7
43605,2180250,1.615,8.737,7
43606,2180300,1.615,8.737,7
43607,2180350,1.614,8.737,7
43608,2180400,1.613,8.737,7
43609,2180450,1.613,8.737,7
43610,2180500,1.613,8.737,7
43611,2180550,1.613,8.737,7
43612,2180600,1.613,8.737,7
43613,2180650,1.613,8.737,7
43614,2180700,1.613,8.737,7
43615,2180750,1.613,8.737,7
43616,2180800,1.613,8.737,7
43617,2180850,1.613,8.738,7
43618,2180900,1.613,8.738,7
43619,2180950,1.613,8.738,7
43620,2181000,1.613,8.738,7
43621,2181050,1.613,8.739,7
43622,2181100,1.613,8.739,7
43623,2181150,1.613,8.739,7
43624,2181200,1.613,8.739,7
43625,2181250,1.613,8.739,7
43626,2181300,1.613,8.739,7
43627,2181350,1.613,8.74,7
43628,2181400,1.613,8.741,7
43629,2181450,1.613,8.746,7
43630,2181500,1.613,8.75,7
43631,2181550,1.611,8.75,7
43632,2181600,1.609,8.751,7
43633,2181650,1.602,8.754,7
43634,2181700,1.585,8.762,7
43635,2181750,1.527,8.78,7
43636,2181800,1.464,8.801,7
43637,2181850,1.42,8.819,7
43638,2181900,1.399,8.827,7
43639,2181950,1.399,8.827,7
43640,2182000,1.399,8.827,7
43641,2182050,1.399,8.827,7
43642,2182100,1.399,8.827,7
43643,2182150,1.399,8.827,7
43644,2182200,1.399,8.827,7
43645,2182250,1.399,8.827,7
43646,2182300,1.399,8.827,7
43647,2182350,1.399,8.827,7
43648,2182400,1.399,8.827,7
43649,2182450,1.399,8.827,7
43650,2182500,1.399,8.827,7
43651,2182550,1.399,8.827,7
43652,2182600,1.399,8.827,7
43653,2182650,1.399,8.827,7
43654,2182700,1.399,8.827,7
43655,2182750,1.399,8.827,7
43656,2182800,1.399,8.827,7
43657,2182850,1.399,8.827,7
43658,2182900,1.4,8.827,7
43659,2182950,1.402,8.827,7
43660,2183000,1.406,8.826,7
43661,2183050,1.412,8.825,7
43662,2183100,1.418,8.822,7
