Unnamed: 0,jstime,valence,arousal,video
27608,1380400,5.477,5.821,8
27609,1380450,5.439,5.829,8
27610,1380500,5.399,5.849,8
27611,1380550,5.357,5.883,8
27612,1380600,5.319,5.901,8
27613,1380650,5.28,5.913,8
27614,1380700,5.262,5.913,8
27615,1380750,5.259,5.913,8
27616,1380800,5.255,5.913,8
27617,1380850,5.251,5.919,8
27618,1380900,5.241,5.942,8
27619,1380950,5.217,5.98,8
27620,1381000,5.2,6.024,8
27621,1381050,5.189,6.058,8
27622,1381100,5.189,6.06,8
27623,1381150,5.189,6.06,8
27624,1381200,5.189,6.06,8
27625,1381250,5.189,6.06,8
27626,1381300,5.189,6.06,8
27627,1381350,5.189,6.06,8
27628,1381400,5.189,6.06,8
27629,1381450,5.189,6.06,8
27630,1381500,5.189,6.06,8
27631,1381550,5.189,6.06,8
27632,1381600,5.189,6.06,8
27633,1381650,5.189,6.062,8
27634,1381700,5.189,6.063,8
27635,1381750,5.189,6.066,8
27636,1381800,5.189,6.066,8
27637,1381850,5.189,6.066,8
27638,1381900,5.189,6.066,8
27639,1381950,5.189,6.066,8
27640,1382000,5.189,6.066,8
27641,1382050,5.189,6.066,8
27642,1382100,5.189,6.066,8
27643,1382150,5.189,6.066,8
27644,1382200,5.185,6.066,8
27645,1382250,5.181,6.066,8
27646,1382300,5.173,6.066,8
27647,1382350,5.168,6.066,8
27648,1382400,5.168,6.066,8
27649,1382450,5.168,6.066,8
27650,1382500,5.168,6.066,8
27651,1382550,5.167,6.066,8
27652,1382600,5.163,6.066,8
27653,1382650,5.161,6.066,8
27654,1382700,5.149,6.066,8
27655,1382750,5.144,6.066,8
27656,1382800,5.127,6.066,8
27657,1382850,5.11,6.066,8
27658,1382900,5.1,6.066,8
27659,1382950,5.085,6.066,8
27660,1383000,5.064,6.066,8
27661,1383050,5.055,6.066,8
27662,1383100,5.048,6.066,8
27663,1383150,5.039,6.066,8
27664,1383200,5.033,6.066,8
27665,1383250,5.032,6.066,8
27666,1383300,5.021,6.066,8
27667,1383350,5.019,6.065,8
27668,1383400,5.019,6.054,8
27669,1383450,5.017,6.041,8
27670,1383500,5.015,6.031,8
27671,1383550,5.015,6.017,8
27672,1383600,5.015,6.013,8
27673,1383650,5.015,6.005,8
27674,1383700,5.015,5.998,8
27675,1383750,5.015,5.995,8
27676,1383800,5.015,5.995,8
27677,1383850,5.015,5.995,8
27678,1383900,5.015,5.986,8
27679,1383950,5.015,5.981,8
27680,1384000,5.015,5.973,8
27681,1384050,5.015,5.962,8
27682,1384100,5.015,5.954,8
27683,1384150,5.015,5.952,8
27684,1384200,5.015,5.948,8
27685,1384250,5.015,5.944,8
27686,1384300,5.015,5.937,8
27687,1384350,5.015,5.931,8
27688,1384400,5.016,5.921,8
27689,1384450,5.022,5.909,8
