timepoint,jstime,valence,arousal,video
50300,1375550,3.881,5.374,7
50350,1375600,3.881,5.374,7
50400,1375650,3.881,5.374,7
50450,1375700,3.881,5.374,7
50500,1375750,3.881,5.374,7
50550,1375800,3.881,5.373,7
50600,1375850,3.881,5.373,7
50650,1375900,3.881,5.371,7
50700,1375950,3.881,5.371,7
50750,1376000,3.881,5.371,7
50800,1376050,3.881,5.371,7
50850,1376100,3.881,5.371,7
50900,1376150,3.881,5.371,7
50950,1376200,3.881,5.371,7
51000,1376250,3.881,5.371,7
51050,1376300,3.881,5.371,7
51100,1376350,3.881,5.371,7
51150,1376400,3.881,5.371,7
51200,1376450,3.881,5.371,7
51250,1376500,3.881,5.371,7
51300,1376550,3.881,5.37,7
51350,1376600,3.881,5.367,7
51400,1376650,3.881,5.366,7
51450,1376700,3.881,5.366,7
51500,1376750,3.881,5.366,7
51550,1376800,3.877,5.366,7
51600,1376850,3.876,5.366,7
51650,1376900,3.876,5.366,7
51700,1376950,3.876,5.366,7
51750,1377000,3.876,5.366,7
51800,1377050,3.876,5.366,7
51850,1377100,3.876,5.366,7
51900,1377150,3.876,5.366,7
51950,1377200,3.876,5.366,7
52000,1377250,3.876,5.366,7
52050,1377300,3.876,5.366,7
52100,1377350,3.876,5.366,7
52150,1377400,3.876,5.366,7
52200,1377450,3.876,5.366,7
52250,1377500,3.876,5.366,7
52300,1377550,3.876,5.366,7
52350,1377600,3.876,5.366,7
52400,1377650,3.876,5.366,7
52450,1377700,3.876,5.366,7
52500,1377750,3.876,5.366,7
52550,1377800,3.876,5.366,7
52600,1377850,3.876,5.366,7
52650,1377900,3.876,5.366,7
52700,1377950,3.876,5.366,7
52750,1378000,3.876,5.366,7
52800,1378050,3.876,5.366,7
52850,1378100,3.876,5.366,7
52900,1378150,3.876,5.366,7
52950,1378200,3.876,5.366,7
53000,1378250,3.876,5.366,7
53050,1378300,3.876,5.366,7
53100,1378350,3.876,5.366,7
53150,1378400,3.876,5.366,7
53200,1378450,3.876,5.366,7
53250,1378500,3.876,5.366,7
53300,1378550,3.876,5.366,7
53350,1378600,3.876,5.366,7
53400,1378650,3.876,5.366,7
53450,1378700,3.876,5.366,7
53500,1378750,3.876,5.366,7
53550,1378800,3.876,5.366,7
53600,1378850,3.876,5.366,7
53650,1378900,3.876,5.366,7
53700,1378950,3.876,5.366,7
53750,1379000,3.876,5.366,7
53800,1379050,3.876,5.366,7
53850,1379100,3.876,5.366,7
53900,1379150,3.876,5.366,7
53950,1379200,3.876,5.366,7
54000,1379250,3.876,5.366,7
54050,1379300,3.876,5.366,7
54100,1379350,3.876,5.366,7
54150,1379400,3.876,5.366,7
54200,1379450,3.876,5.366,7
54250,1379500,3.876,5.366,7
54300,1379550,3.876,5.366,7
54350,1379600,3.876,5.366,7
54400,1379650,3.876,5.366,7
54450,1379700,3.876,5.366,7
54500,1379750,3.876,5.366,7
54550,1379800,3.876,5.366,7
54600,1379850,3.876,5.366,7
54650,1379900,3.876,5.366,7
54700,1379950,3.876,5.366,7
54750,1380000,3.876,5.366,7
54800,1380050,3.876,5.366,7
54850,1380100,3.876,5.366,7
54900,1380150,3.876,5.366,7
54950,1380200,3.876,5.366,7
55000,1380250,3.876,5.366,7
55050,1380300,3.876,5.366,7
55100,1380350,3.876,5.366,7
55150,1380400,3.876,5.366,7
55200,1380450,3.876,5.366,7
55250,1380500,3.876,5.366,7
55300,1380550,3.876,5.366,7
55350,1380600,3.876,5.366,7
55400,1380650,3.876,5.366,7
55450,1380700,3.876,5.366,7
55500,1380750,3.876,5.366,7
55550,1380800,3.876,5.366,7
55600,1380850,3.876,5.366,7
55650,1380900,3.876,5.366,7
55700,1380950,3.876,5.366,7
55750,1381000,3.876,5.366,7
55800,1381050,3.876,5.365,7
55850,1381100,3.876,5.364,7
55900,1381150,3.876,5.364,7
55950,1381200,3.876,5.364,7
56000,1381250,3.875,5.364,7
56050,1381300,3.873,5.362,7
56100,1381350,3.871,5.362,7
56150,1381400,3.868,5.361,7
56200,1381450,3.864,5.36,7
56250,1381500,3.859,5.354,7
56300,1381550,3.858,5.353,7
56350,1381600,3.853,5.352,7
56400,1381650,3.849,5.348,7
56450,1381700,3.844,5.344,7
56500,1381750,3.835,5.344,7
56550,1381800,3.828,5.344,7
56600,1381850,3.818,5.344,7
56650,1381900,3.807,5.344,7
56700,1381950,3.797,5.344,7
56750,1382000,3.79,5.344,7
56800,1382050,3.781,5.344,7
56850,1382100,3.771,5.344,7
56900,1382150,3.763,5.344,7
