Unnamed: 0,jstime,valence,arousal,video
39500,1975000,3.249,7.96,7
39501,1975050,3.265,7.95,7
39502,1975100,3.271,7.949,7
39503,1975150,3.276,7.949,7
39504,1975200,3.284,7.949,7
39505,1975250,3.288,7.949,7
39506,1975300,3.295,7.949,7
39507,1975350,3.303,7.949,7
39508,1975400,3.316,7.949,7
39509,1975450,3.328,7.949,7
39510,1975500,3.353,7.949,7
39511,1975550,3.392,7.949,7
39512,1975600,3.426,7.949,7
39513,1975650,3.444,7.949,7
39514,1975700,3.452,7.949,7
39515,1975750,3.457,7.949,7
39516,1975800,3.459,7.949,7
39517,1975850,3.459,7.949,7
39518,1975900,3.46,7.949,7
39519,1975950,3.461,7.949,7
39520,1976000,3.462,7.949,7
39521,1976050,3.463,7.949,7
39522,1976100,3.467,7.949,7
39523,1976150,3.469,7.949,7
39524,1976200,3.469,7.949,7
39525,1976250,3.469,7.949,7
39526,1976300,3.469,7.949,7
39527,1976350,3.47,7.949,7
39528,1976400,3.474,7.949,7
39529,1976450,3.474,7.949,7
39530,1976500,3.479,7.949,7
39531,1976550,3.488,7.949,7
39532,1976600,3.501,7.949,7
39533,1976650,3.51,7.949,7
39534,1976700,3.518,7.949,7
39535,1976750,3.532,7.949,7
39536,1976800,3.544,7.949,7
39537,1976850,3.552,7.949,7
39538,1976900,3.564,7.949,7
39539,1976950,3.571,7.949,7
39540,1977000,3.578,7.949,7
39541,1977050,3.586,7.949,7
39542,1977100,3.592,7.949,7
39543,1977150,3.596,7.949,7
39544,1977200,3.606,7.949,7
39545,1977250,3.62,7.949,7
39546,1977300,3.636,7.949,7
39547,1977350,3.661,7.949,7
39548,1977400,3.7,7.949,7
39549,1977450,3.738,7.949,7
39550,1977500,3.773,7.949,7
39551,1977550,3.802,7.949,7
39552,1977600,3.823,7.949,7
39553,1977650,3.83,7.949,7
39554,1977700,3.835,7.949,7
39555,1977750,3.841,7.949,7
39556,1977800,3.841,7.949,7
39557,1977850,3.842,7.949,7
39558,1977900,3.842,7.949,7
39559,1977950,3.844,7.949,7
39560,1978000,3.848,7.949,7
39561,1978050,3.848,7.949,7
39562,1978100,3.848,7.949,7
39563,1978150,3.848,7.949,7
39564,1978200,3.848,7.949,7
39565,1978250,3.848,7.949,7
39566,1978300,3.848,7.949,7
39567,1978350,3.848,7.949,7
39568,1978400,3.848,7.949,7
39569,1978450,3.848,7.949,7
39570,1978500,3.848,7.949,7
39571,1978550,3.848,7.949,7
39572,1978600,3.848,7.949,7
39573,1978650,3.849,7.949,7
39574,1978700,3.851,7.949,7
39575,1978750,3.854,7.949,7
39576,1978800,3.858,7.949,7
39577,1978850,3.873,7.949,7
39578,1978900,3.907,7.949,7
39579,1978950,3.942,7.95,7
39580,1979000,3.971,7.953,7
39581,1979050,3.976,7.955,7
39582,1979100,3.981,7.959,7
39583,1979150,3.981,7.969,7
39584,1979200,3.981,7.969,7
39585,1979250,3.982,7.969,7
39586,1979300,3.982,7.969,7
39587,1979350,3.982,7.969,7
39588,1979400,3.982,7.971,7
39589,1979450,3.982,7.975,7
39590,1979500,3.982,7.975,7
39591,1979550,3.982,7.978,7
39592,1979600,3.982,7.986,7
39593,1979650,3.982,7.986,7
39594,1979700,3.982,7.986,7
39595,1979750,3.982,7.988,7
39596,1979800,3.982,7.999,7
39597,1979850,3.982,8.015,7
39598,1979900,3.976,8.042,7
39599,1979950,3.951,8.075,7
39600,1980000,3.923,8.099,7
39601,1980050,3.899,8.113,7
39602,1980100,3.883,8.125,7
39603,1980150,3.875,8.131,7
39604,1980200,3.861,8.145,7
39605,1980250,3.855,8.155,7
39606,1980300,3.847,8.157,7
39607,1980350,3.835,8.166,7
39608,1980400,3.814,8.177,7
39609,1980450,3.784,8.191,7
39610,1980500,3.764,8.199,7
39611,1980550,3.751,8.208,7
39612,1980600,3.749,8.208,7
39613,1980650,3.749,8.209,7
39614,1980700,3.749,8.213,7
39615,1980750,3.749,8.219,7
39616,1980800,3.749,8.226,7
39617,1980850,3.749,8.226,7
39618,1980900,3.749,8.226,7
39619,1980950,3.749,8.226,7
39620,1981000,3.749,8.226,7
39621,1981050,3.749,8.226,7
39622,1981100,3.749,8.226,7
39623,1981150,3.749,8.226,7
39624,1981200,3.749,8.226,7
39625,1981250,3.749,8.226,7
39626,1981300,3.749,8.226,7
39627,1981350,3.749,8.226,7
39628,1981400,3.749,8.226,7
39629,1981450,3.749,8.226,7
39630,1981500,3.749,8.226,7
39631,1981550,3.749,8.226,7
39632,1981600,3.749,8.226,7
39633,1981650,3.749,8.226,7
39634,1981700,3.749,8.226,7
39635,1981750,3.749,8.226,7
39636,1981800,3.749,8.226,7
39637,1981850,3.749,8.226,7
39638,1981900,3.749,8.226,7
39639,1981950,3.749,8.226,7
39640,1982000,3.749,8.226,7
39641,1982050,3.749,8.226,7
39642,1982100,3.749,8.226,7
39643,1982150,3.749,8.226,7
39644,1982200,3.749,8.226,7
39645,1982250,3.749,8.226,7
39646,1982300,3.749,8.226,7
39647,1982350,3.749,8.226,7
39648,1982400,3.749,8.226,7
39649,1982450,3.749,8.226,7
39650,1982500,3.749,8.226,7
39651,1982550,3.749,8.226,7
39652,1982600,3.749,8.226,7
39653,1982650,3.749,8.226,7
39654,1982700,3.749,8.226,7
39655,1982750,3.749,8.226,7
39656,1982800,3.749,8.226,7
39657,1982850,3.749,8.226,7
39658,1982900,3.749,8.226,7
39659,1982950,3.749,8.226,7
39660,1983000,3.749,8.226,7
39661,1983050,3.749,8.226,7
39662,1983100,3.749,8.226,7
39663,1983150,3.749,8.226,7
39664,1983200,3.749,8.226,7
39665,1983250,3.749,8.226,7
39666,1983300,3.748,8.226,7
39667,1983350,3.747,8.226,7
39668,1983400,3.747,8.226,7
39669,1983450,3.747,8.226,7
39670,1983500,3.747,8.226,7
39671,1983550,3.747,8.226,7
39672,1983600,3.747,8.226,7
39673,1983650,3.747,8.226,7
39674,1983700,3.745,8.226,7
39675,1983750,3.744,8.226,7
39676,1983800,3.744,8.226,7
39677,1983850,3.744,8.226,7
39678,1983900,3.742,8.226,7
39679,1983950,3.736,8.226,7
39680,1984000,3.736,8.226,7
39681,1984050,3.736,8.226,7
39682,1984100,3.736,8.226,7
39683,1984150,3.736,8.226,7
39684,1984200,3.736,8.226,7
39685,1984250,3.736,8.226,7
39686,1984300,3.735,8.226,7
39687,1984350,3.734,8.226,7
39688,1984400,3.734,8.226,7
39689,1984450,3.734,8.226,7
39690,1984500,3.734,8.226,7
39691,1984550,3.734,8.226,7
39692,1984600,3.732,8.226,7
39693,1984650,3.727,8.226,7
39694,1984700,3.727,8.226,7
39695,1984750,3.727,8.226,7
39696,1984800,3.726,8.226,7
39697,1984850,3.725,8.226,7
39698,1984900,3.725,8.226,7
39699,1984950,3.724,8.226,7
39700,1985000,3.721,8.226,7
39701,1985050,3.721,8.226,7
39702,1985100,3.721,8.226,7
39703,1985150,3.72,8.226,7
39704,1985200,3.717,8.226,7
39705,1985250,3.713,8.229,7
39706,1985300,3.712,8.237,7
39707,1985350,3.708,8.247,7
39708,1985400,3.7,8.258,7
39709,1985450,3.695,8.266,7
39710,1985500,3.685,8.276,7
39711,1985550,3.677,8.283,7
39712,1985600,3.671,8.288,7
39713,1985650,3.671,8.291,7
39714,1985700,3.671,8.296,7
39715,1985750,3.671,8.302,7
39716,1985800,3.671,8.303,7
39717,1985850,3.671,8.305,7
39718,1985900,3.671,8.308,7
39719,1985950,3.671,8.313,7
39720,1986000,3.671,8.314,7
39721,1986050,3.671,8.314,7
39722,1986100,3.671,8.314,7
39723,1986150,3.671,8.314,7
39724,1986200,3.671,8.314,7
39725,1986250,3.671,8.314,7
39726,1986300,3.671,8.314,7
39727,1986350,3.671,8.314,7
39728,1986400,3.671,8.314,7
39729,1986450,3.671,8.314,7
39730,1986500,3.671,8.314,7
39731,1986550,3.671,8.314,7
39732,1986600,3.671,8.314,7
39733,1986650,3.671,8.314,7
39734,1986700,3.671,8.314,7
39735,1986750,3.671,8.314,7
39736,1986800,3.671,8.314,7
39737,1986850,3.671,8.314,7
39738,1986900,3.671,8.314,7
39739,1986950,3.671,8.314,7
39740,1987000,3.671,8.314,7
39741,1987050,3.671,8.314,7
39742,1987100,3.671,8.314,7
39743,1987150,3.671,8.314,7
39744,1987200,3.671,8.314,7
39745,1987250,3.671,8.314,7
39746,1987300,3.671,8.314,7
39747,1987350,3.671,8.314,7
39748,1987400,3.671,8.314,7
39749,1987450,3.671,8.314,7
39750,1987500,3.671,8.314,7
39751,1987550,3.671,8.314,7
39752,1987600,3.671,8.314,7
39753,1987650,3.671,8.314,7
39754,1987700,3.671,8.314,7
39755,1987750,3.671,8.314,7
39756,1987800,3.671,8.314,7
39757,1987850,3.671,8.314,7
39758,1987900,3.671,8.314,7
39759,1987950,3.671,8.314,7
39760,1988000,3.671,8.314,7
39761,1988050,3.671,8.314,7
39762,1988100,3.671,8.314,7
39763,1988150,3.671,8.314,7
39764,1988200,3.671,8.314,7
39765,1988250,3.671,8.314,7
39766,1988300,3.671,8.314,7
39767,1988350,3.671,8.314,7
39768,1988400,3.671,8.314,7
39769,1988450,3.671,8.314,7
39770,1988500,3.671,8.314,7
39771,1988550,3.671,8.314,7
39772,1988600,3.671,8.314,7
39773,1988650,3.671,8.314,7
39774,1988700,3.671,8.314,7
39775,1988750,3.671,8.314,7
39776,1988800,3.671,8.314,7
39777,1988850,3.671,8.314,7
39778,1988900,3.671,8.314,7
39779,1988950,3.671,8.314,7
39780,1989000,3.671,8.314,7
39781,1989050,3.671,8.314,7
39782,1989100,3.671,8.314,7
39783,1989150,3.671,8.314,7
39784,1989200,3.671,8.314,7
39785,1989250,3.671,8.314,7
39786,1989300,3.671,8.314,7
39787,1989350,3.671,8.314,7
39788,1989400,3.671,8.314,7
39789,1989450,3.671,8.314,7
39790,1989500,3.671,8.314,7
39791,1989550,3.671,8.314,7
39792,1989600,3.671,8.314,7
39793,1989650,3.671,8.314,7
39794,1989700,3.671,8.314,7
39795,1989750,3.671,8.314,7
39796,1989800,3.671,8.314,7
39797,1989850,3.671,8.314,7
39798,1989900,3.671,8.314,7
39799,1989950,3.671,8.314,7
