Unnamed: 0,jstime,valence,arousal,video
11076,553800,3.787,6.386,8
11077,553850,3.745,6.388,8
11078,553900,3.706,6.392,8
11079,553950,3.683,6.396,8
11080,554000,3.668,6.401,8
11081,554050,3.651,6.402,8
11082,554100,3.637,6.402,8
11083,554150,3.618,6.402,8
11084,554200,3.594,6.402,8
11085,554250,3.566,6.402,8
11086,554300,3.534,6.402,8
11087,554350,3.511,6.402,8
11088,554400,3.493,6.402,8
11089,554450,3.481,6.402,8
11090,554500,3.47,6.402,8
11091,554550,3.455,6.402,8
11092,554600,3.423,6.402,8
11093,554650,3.398,6.399,8
11094,554700,3.377,6.388,8
11095,554750,3.357,6.384,8
11096,554800,3.343,6.38,8
11097,554850,3.333,6.366,8
11098,554900,3.326,6.36,8
11099,554950,3.325,6.36,8
11100,555000,3.321,6.356,8
11101,555050,3.314,6.355,8
11102,555100,3.309,6.355,8
11103,555150,3.301,6.355,8
11104,555200,3.292,6.355,8
11105,555250,3.289,6.355,8
11106,555300,3.283,6.355,8
11107,555350,3.278,6.355,8
11108,555400,3.269,6.355,8
11109,555450,3.265,6.355,8
11110,555500,3.257,6.355,8
11111,555550,3.247,6.355,8
11112,555600,3.228,6.355,8
11113,555650,3.21,6.355,8
11114,555700,3.196,6.355,8
11115,555750,3.174,6.355,8
11116,555800,3.156,6.355,8
11117,555850,3.141,6.355,8
11118,555900,3.128,6.355,8
11119,555950,3.118,6.355,8
11120,556000,3.108,6.355,8
11121,556050,3.106,6.355,8
11122,556100,3.106,6.355,8
11123,556150,3.106,6.355,8
11124,556200,3.106,6.355,8
11125,556250,3.106,6.355,8
11126,556300,3.106,6.355,8
11127,556350,3.106,6.355,8
11128,556400,3.106,6.358,8
11129,556450,3.106,6.362,8
11130,556500,3.106,6.365,8
11131,556550,3.106,6.366,8
11132,556600,3.106,6.367,8
11133,556650,3.106,6.367,8
11134,556700,3.106,6.368,8
11135,556750,3.106,6.369,8
11136,556800,3.106,6.369,8
11137,556850,3.106,6.369,8
11138,556900,3.106,6.37,8
11139,556950,3.106,6.374,8
11140,557000,3.106,6.374,8
11141,557050,3.106,6.374,8
11142,557100,3.106,6.374,8
11143,557150,3.106,6.374,8
11144,557200,3.106,6.375,8
11145,557250,3.106,6.375,8
11146,557300,3.106,6.375,8
11147,557350,3.106,6.375,8
11148,557400,3.106,6.375,8
11149,557450,3.106,6.375,8
11150,557500,3.106,6.375,8
11151,557550,3.106,6.375,8
11152,557600,3.106,6.375,8
11153,557650,3.106,6.375,8
11154,557700,3.106,6.375,8
11155,557750,3.106,6.375,8
11156,557800,3.103,6.375,8
11157,557850,3.103,6.375,8
11158,557900,3.103,6.375,8
11159,557950,3.103,6.375,8
11160,558000,3.103,6.375,8
11161,558050,3.103,6.375,8
11162,558100,3.103,6.375,8
11163,558150,3.103,6.375,8
11164,558200,3.103,6.375,8
11165,558250,3.103,6.375,8
11166,558300,3.103,6.375,8
11167,558350,3.103,6.375,8
11168,558400,3.103,6.375,8
11169,558450,3.103,6.375,8
11170,558500,3.103,6.375,8
11171,558550,3.103,6.375,8
11172,558600,3.102,6.375,8
11173,558650,3.102,6.375,8
11174,558700,3.101,6.375,8
11175,558750,3.101,6.375,8
11176,558800,3.101,6.375,8
11177,558850,3.101,6.375,8
11178,558900,3.101,6.375,8
11179,558950,3.101,6.375,8
11180,559000,3.101,6.375,8
11181,559050,3.101,6.375,8
11182,559100,3.101,6.375,8
11183,559150,3.101,6.375,8
11184,559200,3.101,6.375,8
11185,559250,3.101,6.375,8
11186,559300,3.101,6.375,8
11187,559350,3.101,6.375,8
11188,559400,3.101,6.375,8
11189,559450,3.101,6.375,8
11190,559500,3.101,6.375,8
11191,559550,3.101,6.375,8
11192,559600,3.101,6.375,8
11193,559650,3.101,6.375,8
11194,559700,3.101,6.375,8
11195,559750,3.101,6.375,8
11196,559800,3.101,6.375,8
11197,559850,3.101,6.375,8
11198,559900,3.101,6.375,8
11199,559950,3.101,6.375,8
11200,560000,3.101,6.375,8
11201,560050,3.101,6.375,8
11202,560100,3.101,6.375,8
11203,560150,3.101,6.375,8
11204,560200,3.101,6.375,8
11205,560250,3.101,6.375,8
11206,560300,3.101,6.375,8
11207,560350,3.101,6.375,8
11208,560400,3.101,6.375,8
11209,560450,3.101,6.375,8
11210,560500,3.101,6.375,8
11211,560550,3.101,6.375,8
11212,560600,3.101,6.375,8
11213,560650,3.101,6.375,8
11214,560700,3.101,6.375,8
11215,560750,3.101,6.375,8
11216,560800,3.101,6.375,8
11217,560850,3.101,6.375,8
11218,560900,3.101,6.375,8
11219,560950,3.101,6.375,8
11220,561000,3.101,6.375,8
11221,561050,3.101,6.375,8
11222,561100,3.101,6.375,8
11223,561150,3.101,6.375,8
11224,561200,3.101,6.375,8
11225,561250,3.101,6.375,8
11226,561300,3.101,6.375,8
11227,561350,3.101,6.375,8
11228,561400,3.101,6.375,8
11229,561450,3.101,6.375,8
11230,561500,3.101,6.375,8
11231,561550,3.101,6.375,8
11232,561600,3.101,6.375,8
11233,561650,3.101,6.375,8
11234,561700,3.101,6.375,8
11235,561750,3.101,6.375,8
11236,561800,3.101,6.375,8
11237,561850,3.101,6.375,8
11238,561900,3.101,6.375,8
11239,561950,3.101,6.375,8
11240,562000,3.101,6.375,8
11241,562050,3.101,6.375,8
11242,562100,3.101,6.375,8
11243,562150,3.101,6.375,8
11244,562200,3.101,6.375,8
11245,562250,3.101,6.375,8
11246,562300,3.101,6.375,8
11247,562350,3.101,6.375,8
11248,562400,3.101,6.375,8
11249,562450,3.101,6.375,8
11250,562500,3.101,6.375,8
11251,562550,3.101,6.375,8
11252,562600,3.101,6.375,8
11253,562650,3.101,6.375,8
11254,562700,3.101,6.375,8
11255,562750,3.101,6.375,8
11256,562800,3.101,6.375,8
11257,562850,3.101,6.375,8
11258,562900,3.101,6.375,8
11259,562950,3.101,6.375,8
11260,563000,3.101,6.375,8
11261,563050,3.101,6.375,8
11262,563100,3.101,6.375,8
11263,563150,3.101,6.375,8
11264,563200,3.101,6.375,8
11265,563250,3.101,6.375,8
11266,563300,3.101,6.375,8
11267,563350,3.101,6.375,8
11268,563400,3.101,6.375,8
11269,563450,3.101,6.375,8
11270,563500,3.101,6.375,8
11271,563550,3.101,6.375,8
11272,563600,3.101,6.375,8
11273,563650,3.101,6.375,8
11274,563700,3.101,6.375,8
11275,563750,3.101,6.375,8
11276,563800,3.101,6.375,8
11277,563850,3.101,6.374,8
11278,563900,3.101,6.372,8
11279,563950,3.101,6.37,8
11280,564000,3.101,6.367,8
11281,564050,3.101,6.366,8
11282,564100,3.101,6.364,8
11283,564150,3.101,6.359,8
11284,564200,3.101,6.347,8
11285,564250,3.101,6.338,8
11286,564300,3.101,6.331,8
11287,564350,3.101,6.324,8
11288,564400,3.1,6.314,8
11289,564450,3.097,6.308,8
11290,564500,3.092,6.299,8
11291,564550,3.087,6.284,8
11292,564600,3.081,6.264,8
11293,564650,3.078,6.249,8
11294,564700,3.077,6.237,8
11295,564750,3.075,6.225,8
11296,564800,3.071,6.209,8
11297,564850,3.064,6.201,8
11298,564900,3.062,6.189,8
11299,564950,3.059,6.178,8
11300,565000,3.055,6.166,8
11301,565050,3.051,6.154,8
11302,565100,3.047,6.142,8
11303,565150,3.043,6.133,8
11304,565200,3.036,6.121,8
11305,565250,3.035,6.109,8
11306,565300,3.033,6.099,8
11307,565350,3.032,6.093,8
11308,565400,3.032,6.089,8
11309,565450,3.032,6.077,8
11310,565500,3.032,6.071,8
11311,565550,3.032,6.059,8
11312,565600,3.032,6.049,8
11313,565650,3.032,6.038,8
11314,565700,3.032,6.034,8
11315,565750,3.032,6.03,8
11316,565800,3.032,6.022,8
11317,565850,3.032,6.011,8
11318,565900,3.032,6.003,8
11319,565950,3.032,5.998,8
11320,566000,3.032,5.995,8
11321,566050,3.032,5.992,8
11322,566100,3.032,5.988,8
11323,566150,3.032,5.986,8
11324,566200,3.032,5.984,8
11325,566250,3.032,5.984,8
11326,566300,3.032,5.984,8
11327,566350,3.032,5.982,8
11328,566400,3.032,5.982,8
