Unnamed: 0,jstime,valence,arousal,video
22533,1126650,4.653,8.402,7
22534,1126700,4.685,8.402,7
22535,1126750,4.715,8.402,7
22536,1126800,4.751,8.402,7
22537,1126850,4.773,8.402,7
22538,1126900,4.784,8.402,7
22539,1126950,4.795,8.402,7
22540,1127000,4.803,8.402,7
22541,1127050,4.807,8.402,7
22542,1127100,4.811,8.402,7
22543,1127150,4.824,8.402,7
22544,1127200,4.831,8.402,7
22545,1127250,4.838,8.402,7
22546,1127300,4.839,8.402,7
22547,1127350,4.839,8.402,7
22548,1127400,4.839,8.402,7
22549,1127450,4.842,8.402,7
22550,1127500,4.85,8.402,7
22551,1127550,4.853,8.402,7
22552,1127600,4.854,8.402,7
22553,1127650,4.856,8.402,7
22554,1127700,4.86,8.402,7
22555,1127750,4.864,8.402,7
22556,1127800,4.869,8.402,7
22557,1127850,4.873,8.402,7
22558,1127900,4.877,8.402,7
22559,1127950,4.879,8.402,7
22560,1128000,4.885,8.402,7
22561,1128050,4.885,8.402,7
22562,1128100,4.889,8.402,7
22563,1128150,4.893,8.402,7
22564,1128200,4.9,8.402,7
22565,1128250,4.903,8.402,7
22566,1128300,4.91,8.402,7
22567,1128350,4.919,8.402,7
22568,1128400,4.928,8.402,7
22569,1128450,4.929,8.402,7
22570,1128500,4.936,8.402,7
22571,1128550,4.938,8.402,7
22572,1128600,4.938,8.402,7
22573,1128650,4.938,8.402,7
22574,1128700,4.939,8.402,7
22575,1128750,4.943,8.402,7
22576,1128800,4.944,8.402,7
22577,1128850,4.948,8.402,7
22578,1128900,4.949,8.402,7
22579,1128950,4.949,8.402,7
22580,1129000,4.949,8.402,7
22581,1129050,4.949,8.402,7
22582,1129100,4.949,8.402,7
22583,1129150,4.949,8.402,7
22584,1129200,4.949,8.402,7
22585,1129250,4.949,8.402,7
22586,1129300,4.949,8.402,7
22587,1129350,4.949,8.402,7
22588,1129400,4.949,8.402,7
22589,1129450,4.949,8.402,7
22590,1129500,4.949,8.402,7
22591,1129550,4.949,8.402,7
22592,1129600,4.949,8.402,7
22593,1129650,4.949,8.402,7
22594,1129700,4.949,8.402,7
22595,1129750,4.949,8.402,7
22596,1129800,4.949,8.402,7
22597,1129850,4.949,8.402,7
22598,1129900,4.949,8.402,7
22599,1129950,4.949,8.402,7
22600,1130000,4.949,8.402,7
22601,1130050,4.949,8.402,7
22602,1130100,4.949,8.402,7
22603,1130150,4.95,8.402,7
22604,1130200,4.95,8.402,7
22605,1130250,4.95,8.402,7
22606,1130300,4.95,8.402,7
22607,1130350,4.95,8.402,7
22608,1130400,4.95,8.402,7
22609,1130450,4.95,8.402,7
22610,1130500,4.95,8.402,7
22611,1130550,4.95,8.402,7
22612,1130600,4.95,8.402,7
22613,1130650,4.95,8.402,7
22614,1130700,4.95,8.402,7
22615,1130750,4.951,8.402,7
22616,1130800,4.951,8.402,7
22617,1130850,4.951,8.402,7
22618,1130900,4.951,8.402,7
22619,1130950,4.951,8.402,7
22620,1131000,4.951,8.402,7
22621,1131050,4.951,8.402,7
22622,1131100,4.951,8.402,7
22623,1131150,4.951,8.402,7
22624,1131200,4.951,8.402,7
22625,1131250,4.951,8.402,7
22626,1131300,4.951,8.402,7
22627,1131350,4.951,8.402,7
22628,1131400,4.951,8.402,7
22629,1131450,4.951,8.402,7
22630,1131500,4.951,8.402,7
22631,1131550,4.951,8.402,7
22632,1131600,4.951,8.402,7
22633,1131650,4.951,8.402,7
22634,1131700,4.951,8.402,7
22635,1131750,4.951,8.402,7
22636,1131800,4.951,8.402,7
22637,1131850,4.951,8.402,7
22638,1131900,4.951,8.402,7
22639,1131950,4.951,8.402,7
22640,1132000,4.951,8.404,7
22641,1132050,4.951,8.413,7
22642,1132100,4.951,8.426,7
22643,1132150,4.951,8.437,7
22644,1132200,4.951,8.459,7
22645,1132250,4.951,8.476,7
22646,1132300,4.951,8.485,7
22647,1132350,4.951,8.493,7
22648,1132400,4.951,8.494,7
22649,1132450,4.951,8.496,7
22650,1132500,4.951,8.496,7
22651,1132550,4.951,8.496,7
22652,1132600,4.951,8.496,7
22653,1132650,4.951,8.496,7
22654,1132700,4.951,8.496,7
22655,1132750,4.951,8.496,7
22656,1132800,4.951,8.496,7
22657,1132850,4.951,8.496,7
22658,1132900,4.951,8.496,7
22659,1132950,4.951,8.496,7
22660,1133000,4.951,8.496,7
22661,1133050,4.951,8.496,7
22662,1133100,4.951,8.495,7
22663,1133150,4.951,8.494,7
22664,1133200,4.951,8.489,7
22665,1133250,4.951,8.481,7
22666,1133300,4.951,8.473,7
22667,1133350,4.951,8.462,7
22668,1133400,4.951,8.442,7
22669,1133450,4.951,8.422,7
22670,1133500,4.951,8.41,7
22671,1133550,4.951,8.401,7
22672,1133600,4.951,8.397,7
22673,1133650,4.951,8.388,7
22674,1133700,4.951,8.382,7
22675,1133750,4.951,8.379,7
22676,1133800,4.951,8.376,7
22677,1133850,4.951,8.373,7
22678,1133900,4.951,8.368,7
22679,1133950,4.951,8.365,7
22680,1134000,4.951,8.363,7
22681,1134050,4.951,8.36,7
22682,1134100,4.951,8.355,7
22683,1134150,4.951,8.354,7
22684,1134200,4.951,8.353,7
22685,1134250,4.951,8.349,7
22686,1134300,4.951,8.345,7
22687,1134350,4.951,8.344,7
22688,1134400,4.951,8.344,7
22689,1134450,4.951,8.344,7
22690,1134500,4.951,8.344,7
22691,1134550,4.951,8.344,7
22692,1134600,4.951,8.344,7
22693,1134650,4.951,8.344,7
22694,1134700,4.951,8.344,7
22695,1134750,4.951,8.344,7
22696,1134800,4.951,8.344,7
22697,1134850,4.951,8.344,7
22698,1134900,4.951,8.344,7
22699,1134950,4.951,8.343,7
22700,1135000,4.951,8.343,7
22701,1135050,4.951,8.342,7
22702,1135100,4.951,8.338,7
22703,1135150,4.951,8.335,7
22704,1135200,4.951,8.334,7
22705,1135250,4.951,8.327,7
22706,1135300,4.951,8.323,7
22707,1135350,4.951,8.314,7
22708,1135400,4.946,8.311,7
22709,1135450,4.945,8.303,7
22710,1135500,4.945,8.301,7
22711,1135550,4.945,8.301,7
22712,1135600,4.945,8.298,7
22713,1135650,4.944,8.293,7
22714,1135700,4.941,8.289,7
22715,1135750,4.941,8.286,7
22716,1135800,4.941,8.283,7
22717,1135850,4.941,8.282,7
22718,1135900,4.941,8.282,7
22719,1135950,4.941,8.279,7
