Unnamed: 0,jstime,valence,arousal,video
44677,2233850,4.942,6.176,8
44678,2233900,4.942,6.181,8
44679,2233950,4.942,6.186,8
44680,2234000,4.942,6.193,8
44681,2234050,4.942,6.195,8
44682,2234100,4.942,6.195,8
44683,2234150,4.942,6.195,8
44684,2234200,4.942,6.197,8
44685,2234250,4.942,6.199,8
44686,2234300,4.942,6.2,8
44687,2234350,4.942,6.2,8
44688,2234400,4.942,6.211,8
44689,2234450,4.942,6.221,8
44690,2234500,4.942,6.222,8
44691,2234550,4.942,6.224,8
44692,2234600,4.942,6.226,8
44693,2234650,4.942,6.226,8
44694,2234700,4.942,6.226,8
44695,2234750,4.942,6.226,8
44696,2234800,4.942,6.226,8
44697,2234850,4.942,6.226,8
44698,2234900,4.942,6.226,8
44699,2234950,4.942,6.226,8
44700,2235000,4.942,6.226,8
44701,2235050,4.942,6.226,8
44702,2235100,4.942,6.226,8
44703,2235150,4.942,6.226,8
44704,2235200,4.942,6.226,8
44705,2235250,4.942,6.226,8
44706,2235300,4.942,6.226,8
44707,2235350,4.942,6.226,8
44708,2235400,4.942,6.226,8
44709,2235450,4.934,6.226,8
44710,2235500,4.918,6.226,8
44711,2235550,4.884,6.226,8
44712,2235600,4.843,6.226,8
44713,2235650,4.808,6.226,8
44714,2235700,4.79,6.226,8
44715,2235750,4.778,6.226,8
44716,2235800,4.77,6.226,8
44717,2235850,4.76,6.226,8
44718,2235900,4.744,6.226,8
44719,2235950,4.721,6.226,8
44720,2236000,4.714,6.226,8
44721,2236050,4.714,6.226,8
44722,2236100,4.714,6.226,8
44723,2236150,4.714,6.226,8
44724,2236200,4.714,6.226,8
44725,2236250,4.714,6.226,8
44726,2236300,4.714,6.226,8
44727,2236350,4.714,6.226,8
44728,2236400,4.714,6.226,8
44729,2236450,4.714,6.226,8
44730,2236500,4.714,6.226,8
44731,2236550,4.714,6.226,8
44732,2236600,4.714,6.226,8
44733,2236650,4.714,6.226,8
44734,2236700,4.714,6.226,8
44735,2236750,4.714,6.226,8
44736,2236800,4.714,6.226,8
44737,2236850,4.714,6.226,8
44738,2236900,4.714,6.226,8
44739,2236950,4.714,6.226,8
44740,2237000,4.714,6.226,8
44741,2237050,4.714,6.226,8
44742,2237100,4.714,6.226,8
44743,2237150,4.714,6.226,8
44744,2237200,4.714,6.226,8
44745,2237250,4.714,6.226,8
44746,2237300,4.714,6.226,8
44747,2237350,4.714,6.226,8
44748,2237400,4.714,6.226,8
44749,2237450,4.714,6.226,8
44750,2237500,4.714,6.226,8
44751,2237550,4.714,6.226,8
44752,2237600,4.714,6.226,8
44753,2237650,4.714,6.226,8
44754,2237700,4.714,6.226,8
44755,2237750,4.714,6.231,8
44756,2237800,4.714,6.233,8
44757,2237850,4.714,6.234,8
44758,2237900,4.714,6.237,8
44759,2237950,4.714,6.238,8
44760,2238000,4.714,6.241,8
44761,2238050,4.714,6.242,8
44762,2238100,4.714,6.242,8
44763,2238150,4.714,6.247,8
44764,2238200,4.714,6.249,8
44765,2238250,4.714,6.249,8
44766,2238300,4.714,6.251,8
44767,2238350,4.714,6.252,8
44768,2238400,4.714,6.255,8
44769,2238450,4.714,6.257,8
44770,2238500,4.714,6.257,8
44771,2238550,4.714,6.257,8
44772,2238600,4.714,6.257,8
44773,2238650,4.714,6.257,8
44774,2238700,4.714,6.257,8
44775,2238750,4.714,6.257,8
44776,2238800,4.714,6.257,8
44777,2238850,4.714,6.257,8
44778,2238900,4.714,6.257,8
44779,2238950,4.714,6.257,8
44780,2239000,4.714,6.257,8
44781,2239050,4.714,6.257,8
44782,2239100,4.714,6.257,8
44783,2239150,4.714,6.257,8
44784,2239200,4.714,6.257,8
44785,2239250,4.714,6.257,8
44786,2239300,4.714,6.257,8
44787,2239350,4.714,6.257,8
44788,2239400,4.714,6.257,8
44789,2239450,4.714,6.257,8
44790,2239500,4.714,6.257,8
44791,2239550,4.714,6.254,8
44792,2239600,4.714,6.246,8
44793,2239650,4.714,6.24,8
44794,2239700,4.714,6.235,8
44795,2239750,4.714,6.22,8
44796,2239800,4.714,6.204,8
44797,2239850,4.714,6.188,8
44798,2239900,4.714,6.172,8
44799,2239950,4.714,6.163,8
44800,2240000,4.714,6.16,8
44801,2240050,4.714,6.15,8
44802,2240100,4.714,6.146,8
44803,2240150,4.714,6.146,8
44804,2240200,4.714,6.144,8
44805,2240250,4.714,6.143,8
44806,2240300,4.714,6.142,8
44807,2240350,4.714,6.141,8
44808,2240400,4.714,6.14,8
44809,2240450,4.714,6.14,8
44810,2240500,4.714,6.14,8
44811,2240550,4.714,6.14,8
44812,2240600,4.714,6.14,8
44813,2240650,4.714,6.14,8
44814,2240700,4.714,6.14,8
44815,2240750,4.714,6.14,8
44816,2240800,4.714,6.14,8
44817,2240850,4.714,6.14,8
44818,2240900,4.714,6.14,8
44819,2240950,4.714,6.14,8
44820,2241000,4.714,6.14,8
44821,2241050,4.714,6.14,8
44822,2241100,4.714,6.14,8
44823,2241150,4.714,6.14,8
44824,2241200,4.714,6.14,8
44825,2241250,4.714,6.14,8
44826,2241300,4.714,6.14,8
44827,2241350,4.714,6.14,8
44828,2241400,4.714,6.14,8
44829,2241450,4.714,6.14,8
44830,2241500,4.714,6.14,8
44831,2241550,4.714,6.14,8
44832,2241600,4.714,6.14,8
44833,2241650,4.714,6.14,8
44834,2241700,4.714,6.14,8
44835,2241750,4.714,6.14,8
44836,2241800,4.714,6.14,8
44837,2241850,4.714,6.14,8
44838,2241900,4.714,6.14,8
44839,2241950,4.714,6.14,8
44840,2242000,4.714,6.14,8
44841,2242050,4.714,6.14,8
44842,2242100,4.714,6.14,8
44843,2242150,4.714,6.14,8
44844,2242200,4.714,6.14,8
44845,2242250,4.714,6.14,8
44846,2242300,4.714,6.14,8
44847,2242350,4.714,6.14,8
44848,2242400,4.714,6.14,8
44849,2242450,4.714,6.14,8
44850,2242500,4.714,6.14,8
44851,2242550,4.714,6.14,8
44852,2242600,4.714,6.14,8
44853,2242650,4.714,6.14,8
44854,2242700,4.714,6.14,8
44855,2242750,4.714,6.14,8
44856,2242800,4.714,6.14,8
44857,2242850,4.714,6.14,8
44858,2242900,4.714,6.14,8
44859,2242950,4.714,6.14,8
44860,2243000,4.714,6.14,8
44861,2243050,4.714,6.14,8
44862,2243100,4.714,6.14,8
44863,2243150,4.714,6.14,8
44864,2243200,4.714,6.14,8
44865,2243250,4.714,6.14,8
44866,2243300,4.714,6.14,8
44867,2243350,4.714,6.14,8
44868,2243400,4.714,6.14,8
44869,2243450,4.714,6.14,8
44870,2243500,4.714,6.14,8
44871,2243550,4.714,6.14,8
44872,2243600,4.714,6.14,8
44873,2243650,4.714,6.14,8
44874,2243700,4.714,6.14,8
44875,2243750,4.714,6.14,8
44876,2243800,4.714,6.14,8
44877,2243850,4.714,6.14,8
44878,2243900,4.714,6.143,8
44879,2243950,4.714,6.149,8
44880,2244000,4.714,6.157,8
44881,2244050,4.714,6.164,8
44882,2244100,4.714,6.178,8
44883,2244150,4.714,6.21,8
44884,2244200,4.714,6.238,8
44885,2244250,4.714,6.251,8
44886,2244300,4.714,6.267,8
44887,2244350,4.714,6.271,8
44888,2244400,4.714,6.277,8
44889,2244450,4.714,6.291,8
44890,2244500,4.714,6.303,8
44891,2244550,4.714,6.324,8
44892,2244600,4.714,6.336,8
44893,2244650,4.714,6.343,8
44894,2244700,4.714,6.351,8
44895,2244750,4.714,6.357,8
44896,2244800,4.714,6.363,8
44897,2244850,4.714,6.371,8
44898,2244900,4.714,6.383,8
44899,2244950,4.714,6.395,8
44900,2245000,4.714,6.401,8
44901,2245050,4.714,6.409,8
44902,2245100,4.714,6.419,8
44903,2245150,4.714,6.421,8
44904,2245200,4.714,6.429,8
44905,2245250,4.714,6.437,8
44906,2245300,4.714,6.45,8
44907,2245350,4.714,6.465,8
44908,2245400,4.714,6.489,8
44909,2245450,4.714,6.514,8
44910,2245500,4.714,6.535,8
44911,2245550,4.714,6.551,8
44912,2245600,4.714,6.562,8
44913,2245650,4.714,6.571,8
44914,2245700,4.714,6.579,8
44915,2245750,4.714,6.589,8
44916,2245800,4.714,6.598,8
44917,2245850,4.714,6.607,8
44918,2245900,4.714,6.609,8
44919,2245950,4.714,6.615,8
44920,2246000,4.714,6.617,8
44921,2246050,4.714,6.617,8
44922,2246100,4.714,6.617,8
44923,2246150,4.714,6.617,8
44924,2246200,4.714,6.617,8
44925,2246250,4.714,6.617,8
44926,2246300,4.714,6.617,8
44927,2246350,4.714,6.617,8
44928,2246400,4.714,6.617,8
44929,2246450,4.714,6.617,8
44930,2246500,4.714,6.617,8
44931,2246550,4.714,6.617,8
44932,2246600,4.714,6.617,8
44933,2246650,4.714,6.617,8
44934,2246700,4.714,6.617,8
44935,2246750,4.714,6.617,8
44936,2246800,4.714,6.617,8
44937,2246850,4.714,6.617,8
44938,2246900,4.714,6.617,8
44939,2246950,4.707,6.617,8
44940,2247000,4.704,6.617,8
44941,2247050,4.701,6.617,8
44942,2247100,4.699,6.617,8
44943,2247150,4.696,6.617,8
44944,2247200,4.693,6.617,8
44945,2247250,4.689,6.617,8
44946,2247300,4.685,6.617,8
44947,2247350,4.679,6.617,8
44948,2247400,4.677,6.617,8
44949,2247450,4.673,6.617,8
44950,2247500,4.672,6.617,8
44951,2247550,4.671,6.617,8
44952,2247600,4.669,6.617,8
44953,2247650,4.667,6.617,8
44954,2247700,4.666,6.617,8
44955,2247750,4.662,6.617,8
44956,2247800,4.661,6.617,8
44957,2247850,4.661,6.617,8
44958,2247900,4.661,6.617,8
44959,2247950,4.661,6.617,8
44960,2248000,4.661,6.617,8
44961,2248050,4.661,6.617,8
44962,2248100,4.661,6.617,8
44963,2248150,4.659,6.617,8
44964,2248200,4.659,6.617,8
44965,2248250,4.657,6.617,8
44966,2248300,4.655,6.617,8
44967,2248350,4.652,6.617,8
44968,2248400,4.651,6.617,8
44969,2248450,4.649,6.617,8
44970,2248500,4.647,6.617,8
44971,2248550,4.646,6.617,8
44972,2248600,4.646,6.617,8
44973,2248650,4.645,6.617,8
44974,2248700,4.644,6.617,8
44975,2248750,4.641,6.617,8
44976,2248800,4.64,6.617,8
44977,2248850,4.64,6.617,8
44978,2248900,4.64,6.617,8
44979,2248950,4.64,6.617,8
44980,2249000,4.64,6.617,8
44981,2249050,4.64,6.617,8
44982,2249100,4.64,6.617,8
44983,2249150,4.64,6.617,8
44984,2249200,4.64,6.617,8
44985,2249250,4.64,6.617,8
44986,2249300,4.64,6.617,8
44987,2249350,4.64,6.617,8
44988,2249400,4.64,6.617,8
44989,2249450,4.64,6.617,8
44990,2249500,4.64,6.617,8
44991,2249550,4.64,6.617,8
44992,2249600,4.64,6.617,8
44993,2249650,4.64,6.617,8
44994,2249700,4.64,6.617,8
44995,2249750,4.64,6.617,8
44996,2249800,4.64,6.617,8
44997,2249850,4.64,6.617,8
44998,2249900,4.64,6.617,8
