Unnamed: 0,jstime,valence,arousal,video
39887,1994350,4.955,5.242,8
39888,1994400,4.955,5.261,8
39889,1994450,4.955,5.267,8
39890,1994500,4.955,5.267,8
39891,1994550,4.955,5.267,8
39892,1994600,4.955,5.268,8
39893,1994650,4.955,5.268,8
39894,1994700,4.955,5.268,8
39895,1994750,4.875,5.273,8
39896,1994800,4.839,5.276,8
39897,1994850,4.839,5.283,8
39898,1994900,4.839,5.286,8
39899,1994950,4.839,5.29,8
39900,1995000,4.839,5.295,8
39901,1995050,4.837,5.296,8
39902,1995100,4.837,5.3,8
39903,1995150,4.837,5.304,8
39904,1995200,4.837,5.305,8
39905,1995250,4.837,5.305,8
39906,1995300,4.837,5.305,8
39907,1995350,4.837,5.305,8
39908,1995400,4.837,5.305,8
39909,1995450,4.837,5.305,8
39910,1995500,4.837,5.305,8
39911,1995550,4.837,5.305,8
39912,1995600,4.837,5.305,8
39913,1995650,4.837,5.305,8
39914,1995700,4.837,5.305,8
39915,1995750,4.837,5.305,8
39916,1995800,4.837,5.305,8
39917,1995850,4.837,5.305,8
39918,1995900,4.837,5.305,8
39919,1995950,4.837,5.305,8
39920,1996000,4.837,5.305,8
39921,1996050,4.837,5.305,8
39922,1996100,4.837,5.305,8
39923,1996150,4.837,5.305,8
39924,1996200,4.837,5.305,8
39925,1996250,4.837,5.305,8
39926,1996300,4.837,5.305,8
39927,1996350,4.837,5.305,8
39928,1996400,4.837,5.305,8
39929,1996450,4.837,5.305,8
39930,1996500,4.837,5.305,8
39931,1996550,4.837,5.305,8
39932,1996600,4.837,5.305,8
39933,1996650,4.837,5.308,8
39934,1996700,4.837,5.31,8
39935,1996750,4.837,5.31,8
39936,1996800,4.837,5.31,8
39937,1996850,4.837,5.311,8
39938,1996900,4.837,5.314,8
39939,1996950,4.837,5.318,8
39940,1997000,4.837,5.32,8
39941,1997050,4.837,5.322,8
39942,1997100,4.837,5.322,8
39943,1997150,4.837,5.324,8
39944,1997200,4.837,5.325,8
39945,1997250,4.837,5.325,8
39946,1997300,4.837,5.327,8
39947,1997350,4.837,5.327,8
39948,1997400,4.837,5.327,8
39949,1997450,4.837,5.328,8
39950,1997500,4.837,5.329,8
39951,1997550,4.837,5.332,8
39952,1997600,4.837,5.334,8
39953,1997650,4.837,5.334,8
39954,1997700,4.837,5.334,8
39955,1997750,4.837,5.334,8
39956,1997800,4.837,5.335,8
39957,1997850,4.837,5.335,8
39958,1997900,4.837,5.335,8
39959,1997950,4.837,5.335,8
39960,1998000,4.837,5.337,8
39961,1998050,4.837,5.34,8
39962,1998100,4.837,5.341,8
39963,1998150,4.837,5.341,8
39964,1998200,4.837,5.341,8
39965,1998250,4.837,5.342,8
39966,1998300,4.837,5.342,8
39967,1998350,4.837,5.342,8
39968,1998400,4.837,5.342,8
39969,1998450,4.837,5.342,8
39970,1998500,4.837,5.342,8
39971,1998550,4.837,5.342,8
39972,1998600,4.837,5.342,8
39973,1998650,4.837,5.342,8
39974,1998700,4.837,5.342,8
39975,1998750,4.837,5.342,8
39976,1998800,4.837,5.342,8
39977,1998850,4.837,5.342,8
39978,1998900,4.837,5.342,8
39979,1998950,4.837,5.342,8
39980,1999000,4.837,5.342,8
39981,1999050,4.837,5.342,8
39982,1999100,4.837,5.342,8
39983,1999150,4.837,5.342,8
39984,1999200,4.837,5.342,8
39985,1999250,4.837,5.342,8
39986,1999300,4.837,5.342,8
39987,1999350,4.837,5.342,8
39988,1999400,4.837,5.342,8
39989,1999450,4.837,5.342,8
39990,1999500,4.837,5.342,8
39991,1999550,4.837,5.342,8
39992,1999600,4.837,5.342,8
39993,1999650,4.837,5.342,8
39994,1999700,4.837,5.342,8
39995,1999750,4.837,5.342,8
39996,1999800,4.837,5.342,8
39997,1999850,4.837,5.342,8
39998,1999900,4.837,5.342,8
39999,1999950,4.837,5.342,8
40000,2000000,4.837,5.342,8
40001,2000050,4.837,5.342,8
40002,2000100,4.837,5.342,8
40003,2000150,4.837,5.342,8
40004,2000200,4.837,5.342,8
40005,2000250,4.837,5.342,8
40006,2000300,4.837,5.342,8
40007,2000350,4.837,5.342,8
40008,2000400,4.837,5.342,8
40009,2000450,4.837,5.342,8
40010,2000500,4.837,5.342,8
40011,2000550,4.837,5.342,8
40012,2000600,4.837,5.342,8
40013,2000650,4.837,5.342,8
40014,2000700,4.837,5.342,8
40015,2000750,4.837,5.342,8
40016,2000800,4.837,5.342,8
40017,2000850,4.837,5.342,8
40018,2000900,4.837,5.342,8
40019,2000950,4.837,5.342,8
40020,2001000,4.837,5.342,8
40021,2001050,4.837,5.342,8
40022,2001100,4.837,5.343,8
40023,2001150,4.837,5.344,8
40024,2001200,4.837,5.346,8
40025,2001250,4.837,5.349,8
40026,2001300,4.837,5.349,8
40027,2001350,4.837,5.35,8
40028,2001400,4.837,5.352,8
40029,2001450,4.837,5.353,8
40030,2001500,4.837,5.356,8
40031,2001550,4.837,5.362,8
40032,2001600,4.837,5.367,8
40033,2001650,4.837,5.371,8
40034,2001700,4.837,5.372,8
40035,2001750,4.837,5.372,8
40036,2001800,4.837,5.373,8
40037,2001850,4.837,5.376,8
40038,2001900,4.837,5.377,8
40039,2001950,4.837,5.377,8
40040,2002000,4.837,5.377,8
40041,2002050,4.837,5.377,8
40042,2002100,4.837,5.377,8
40043,2002150,4.837,5.377,8
40044,2002200,4.837,5.377,8
40045,2002250,4.837,5.378,8
40046,2002300,4.837,5.379,8
40047,2002350,4.837,5.379,8
40048,2002400,4.837,5.379,8
40049,2002450,4.837,5.379,8
40050,2002500,4.837,5.38,8
40051,2002550,4.837,5.38,8
40052,2002600,4.837,5.381,8
40053,2002650,4.837,5.386,8
40054,2002700,4.837,5.389,8
40055,2002750,4.837,5.389,8
40056,2002800,4.837,5.389,8
40057,2002850,4.837,5.389,8
40058,2002900,4.837,5.389,8
40059,2002950,4.837,5.389,8
40060,2003000,4.837,5.389,8
40061,2003050,4.837,5.389,8
40062,2003100,4.837,5.389,8
40063,2003150,4.837,5.389,8
40064,2003200,4.837,5.391,8
40065,2003250,4.837,5.392,8
40066,2003300,4.837,5.392,8
40067,2003350,4.837,5.392,8
40068,2003400,4.837,5.393,8
40069,2003450,4.837,5.394,8
