timepoint,jstime,valence,arousal,video
50300,1879300,5.0,5.196,7
50350,1879350,5.0,5.196,7
50400,1879400,5.0,5.196,7
50450,1879450,5.0,5.196,7
50500,1879500,5.0,5.196,7
50550,1879550,5.0,5.196,7
50600,1879600,5.0,5.196,7
50650,1879650,5.0,5.196,7
50700,1879700,5.0,5.196,7
50750,1879750,5.0,5.196,7
50800,1879800,5.0,5.196,7
50850,1879850,5.0,5.196,7
50900,1879900,5.0,5.196,7
50950,1879950,5.0,5.196,7
51000,1880000,5.0,5.196,7
51050,1880050,5.0,5.196,7
51100,1880100,5.0,5.196,7
51150,1880150,5.0,5.196,7
51200,1880200,5.0,5.196,7
51250,1880250,5.0,5.196,7
51300,1880300,5.0,5.196,7
51350,1880350,5.0,5.196,7
51400,1880400,5.0,5.196,7
51450,1880450,5.0,5.196,7
51500,1880500,5.0,5.196,7
51550,1880550,5.0,5.196,7
51600,1880600,5.0,5.196,7
51650,1880650,5.0,5.196,7
51700,1880700,5.0,5.196,7
51750,1880750,5.0,5.196,7
51800,1880800,5.0,5.196,7
51850,1880850,5.0,5.196,7
51900,1880900,5.0,5.196,7
51950,1880950,5.0,5.196,7
52000,1881000,5.0,5.196,7
52050,1881050,5.0,5.196,7
52100,1881100,5.0,5.196,7
52150,1881150,5.0,5.196,7
52200,1881200,5.0,5.196,7
52250,1881250,5.0,5.196,7
52300,1881300,5.0,5.196,7
52350,1881350,5.0,5.196,7
52400,1881400,5.0,5.196,7
52450,1881450,5.0,5.196,7
52500,1881500,5.0,5.196,7
52550,1881550,5.0,5.196,7
52600,1881600,5.0,5.196,7
52650,1881650,5.0,5.196,7
52700,1881700,5.0,5.196,7
52750,1881750,5.0,5.196,7
52800,1881800,5.0,5.196,7
52850,1881850,5.0,5.196,7
52900,1881900,5.0,5.196,7
52950,1881950,5.0,5.196,7
53000,1882000,5.0,5.196,7
53050,1882050,5.0,5.196,7
53100,1882100,5.0,5.196,7
53150,1882150,5.0,5.196,7
53200,1882200,5.0,5.196,7
53250,1882250,5.0,5.196,7
53300,1882300,5.0,5.196,7
53350,1882350,5.0,5.196,7
53400,1882400,5.0,5.196,7
53450,1882450,5.0,5.196,7
53500,1882500,5.0,5.196,7
53550,1882550,5.0,5.196,7
53600,1882600,5.0,5.196,7
53650,1882650,5.0,5.196,7
53700,1882700,5.0,5.196,7
53750,1882750,5.0,5.196,7
53800,1882800,5.0,5.196,7
53850,1882850,5.0,5.196,7
53900,1882900,5.0,5.196,7
53950,1882950,5.0,5.196,7
54000,1883000,5.0,5.196,7
54050,1883050,5.0,5.196,7
54100,1883100,5.0,5.196,7
54150,1883150,5.0,5.196,7
54200,1883200,5.0,5.196,7
54250,1883250,5.0,5.196,7
54300,1883300,5.0,5.196,7
54350,1883350,5.0,5.196,7
54400,1883400,5.0,5.196,7
54450,1883450,5.0,5.196,7
54500,1883500,5.0,5.196,7
54550,1883550,5.0,5.196,7
54600,1883600,5.0,5.196,7
54650,1883650,5.0,5.196,7
54700,1883700,5.0,5.196,7
54750,1883750,5.0,5.196,7
54800,1883800,5.0,5.196,7
54850,1883850,5.0,5.196,7
54900,1883900,5.0,5.196,7
54950,1883950,5.0,5.196,7
55000,1884000,5.0,5.196,7
55050,1884050,5.0,5.199,7
55100,1884100,5.0,5.207,7
55150,1884150,5.0,5.221,7
