Unnamed: 0,jstime,valence,arousal,video
37775,1888750,4.235,7.262,7
37776,1888800,4.161,7.262,7
37777,1888850,4.04,7.262,7
37778,1888900,3.911,7.262,7
37779,1888950,3.858,7.269,7
37780,1889000,3.853,7.273,7
37781,1889050,3.853,7.273,7
37782,1889100,3.85,7.273,7
37783,1889150,3.848,7.273,7
37784,1889200,3.837,7.273,7
37785,1889250,3.822,7.273,7
37786,1889300,3.806,7.273,7
37787,1889350,3.796,7.273,7
37788,1889400,3.788,7.273,7
37789,1889450,3.779,7.273,7
37790,1889500,3.771,7.273,7
37791,1889550,3.758,7.279,7
37792,1889600,3.742,7.287,7
37793,1889650,3.726,7.29,7
37794,1889700,3.701,7.292,7
37795,1889750,3.67,7.294,7
37796,1889800,3.632,7.3,7
37797,1889850,3.587,7.314,7
37798,1889900,3.556,7.328,7
37799,1889950,3.548,7.333,7
37800,1890000,3.546,7.333,7
37801,1890050,3.542,7.333,7
37802,1890100,3.535,7.333,7
37803,1890150,3.528,7.333,7
37804,1890200,3.514,7.333,7
37805,1890250,3.49,7.333,7
37806,1890300,3.463,7.333,7
37807,1890350,3.447,7.333,7
37808,1890400,3.436,7.333,7
37809,1890450,3.421,7.333,7
37810,1890500,3.408,7.333,7
37811,1890550,3.395,7.339,7
37812,1890600,3.388,7.343,7
37813,1890650,3.381,7.345,7
37814,1890700,3.374,7.351,7
37815,1890750,3.366,7.358,7
37816,1890800,3.359,7.363,7
37817,1890850,3.347,7.364,7
37818,1890900,3.339,7.368,7
37819,1890950,3.332,7.371,7
37820,1891000,3.327,7.372,7
37821,1891050,3.319,7.372,7
37822,1891100,3.306,7.372,7
37823,1891150,3.295,7.372,7
37824,1891200,3.292,7.372,7
37825,1891250,3.292,7.372,7
37826,1891300,3.291,7.372,7
37827,1891350,3.291,7.372,7
37828,1891400,3.291,7.372,7
37829,1891450,3.291,7.372,7
37830,1891500,3.291,7.372,7
37831,1891550,3.291,7.374,7
37832,1891600,3.287,7.376,7
37833,1891650,3.284,7.376,7
37834,1891700,3.282,7.377,7
37835,1891750,3.28,7.378,7
37836,1891800,3.277,7.378,7
37837,1891850,3.273,7.378,7
37838,1891900,3.27,7.378,7
37839,1891950,3.268,7.378,7
37840,1892000,3.266,7.378,7
37841,1892050,3.263,7.378,7
37842,1892100,3.261,7.378,7
37843,1892150,3.258,7.378,7
37844,1892200,3.255,7.378,7
37845,1892250,3.254,7.378,7
37846,1892300,3.254,7.378,7
37847,1892350,3.254,7.378,7
37848,1892400,3.254,7.378,7
37849,1892450,3.254,7.378,7
37850,1892500,3.254,7.378,7
37851,1892550,3.254,7.378,7
37852,1892600,3.254,7.378,7
37853,1892650,3.254,7.378,7
37854,1892700,3.254,7.378,7
37855,1892750,3.254,7.378,7
37856,1892800,3.254,7.378,7
37857,1892850,3.254,7.378,7
37858,1892900,3.254,7.378,7
37859,1892950,3.254,7.378,7
37860,1893000,3.254,7.378,7
37861,1893050,3.254,7.378,7
37862,1893100,3.254,7.378,7
37863,1893150,3.254,7.378,7
37864,1893200,3.254,7.378,7
37865,1893250,3.254,7.378,7
37866,1893300,3.254,7.379,7
37867,1893350,3.254,7.379,7
37868,1893400,3.254,7.379,7
37869,1893450,3.254,7.38,7
37870,1893500,3.254,7.382,7
37871,1893550,3.254,7.382,7
37872,1893600,3.254,7.384,7
37873,1893650,3.254,7.384,7
37874,1893700,3.254,7.389,7
37875,1893750,3.254,7.397,7
37876,1893800,3.254,7.405,7
37877,1893850,3.254,7.408,7
37878,1893900,3.254,7.408,7
37879,1893950,3.254,7.409,7
37880,1894000,3.254,7.41,7
37881,1894050,3.254,7.411,7
37882,1894100,3.254,7.412,7
37883,1894150,3.254,7.412,7
37884,1894200,3.254,7.412,7
37885,1894250,3.254,7.412,7
37886,1894300,3.254,7.412,7
37887,1894350,3.254,7.412,7
37888,1894400,3.254,7.412,7
37889,1894450,3.254,7.412,7
37890,1894500,3.254,7.412,7
37891,1894550,3.254,7.412,7
37892,1894600,3.254,7.412,7
37893,1894650,3.254,7.412,7
37894,1894700,3.254,7.412,7
37895,1894750,3.254,7.412,7
37896,1894800,3.254,7.412,7
37897,1894850,3.254,7.414,7
37898,1894900,3.254,7.424,7
37899,1894950,3.254,7.431,7
37900,1895000,3.254,7.432,7
37901,1895050,3.254,7.436,7
37902,1895100,3.254,7.444,7
37903,1895150,3.254,7.447,7
37904,1895200,3.254,7.447,7
37905,1895250,3.254,7.447,7
37906,1895300,3.254,7.45,7
37907,1895350,3.254,7.456,7
37908,1895400,3.254,7.459,7
37909,1895450,3.254,7.459,7
37910,1895500,3.254,7.459,7
37911,1895550,3.247,7.459,7
37912,1895600,3.234,7.459,7
37913,1895650,3.209,7.459,7
37914,1895700,3.145,7.459,7
37915,1895750,3.061,7.459,7
37916,1895800,2.972,7.459,7
37917,1895850,2.924,7.459,7
37918,1895900,2.916,7.459,7
37919,1895950,2.916,7.46,7
37920,1896000,2.916,7.46,7
37921,1896050,2.916,7.46,7
37922,1896100,2.916,7.46,7
37923,1896150,2.916,7.46,7
37924,1896200,2.916,7.46,7
37925,1896250,2.916,7.46,7
37926,1896300,2.916,7.46,7
37927,1896350,2.912,7.46,7
37928,1896400,2.909,7.46,7
37929,1896450,2.904,7.46,7
37930,1896500,2.899,7.46,7
37931,1896550,2.897,7.46,7
37932,1896600,2.897,7.46,7
37933,1896650,2.897,7.46,7
37934,1896700,2.897,7.46,7
37935,1896750,2.897,7.46,7
