timepoint,jstime,valence,arousal,video
50300,1879300,2.097,7.115,7
50350,1879350,2.097,7.115,7
50400,1879400,2.097,7.115,7
50450,1879450,2.097,7.115,7
50500,1879500,2.097,7.115,7
50550,1879550,2.097,7.115,7
50600,1879600,2.097,7.115,7
50650,1879650,2.097,7.115,7
50700,1879700,2.097,7.115,7
50750,1879750,2.097,7.115,7
50800,1879800,2.097,7.115,7
50850,1879850,2.097,7.115,7
50900,1879900,2.097,7.115,7
50950,1879950,2.097,7.115,7
51000,1880000,2.097,7.115,7
51050,1880050,2.097,7.115,7
51100,1880100,2.097,7.115,7
51150,1880150,2.097,7.115,7
51200,1880200,2.097,7.115,7
51250,1880250,2.097,7.115,7
51300,1880300,2.097,7.115,7
51350,1880350,2.097,7.115,7
51400,1880400,2.097,7.115,7
51450,1880450,2.097,7.115,7
51500,1880500,2.097,7.115,7
51550,1880550,2.097,7.115,7
51600,1880600,2.097,7.115,7
51650,1880650,2.097,7.115,7
51700,1880700,2.097,7.115,7
51750,1880750,2.097,7.115,7
51800,1880800,2.097,7.115,7
51850,1880850,2.097,7.115,7
51900,1880900,2.097,7.115,7
51950,1880950,2.097,7.115,7
52000,1881000,2.097,7.115,7
52050,1881050,2.097,7.115,7
52100,1881100,2.097,7.114,7
52150,1881150,2.097,7.113,7
52200,1881200,2.097,7.111,7
52250,1881250,2.097,7.108,7
52300,1881300,2.097,7.105,7
52350,1881350,2.097,7.104,7
52400,1881400,2.097,7.1,7
52450,1881450,2.097,7.098,7
52500,1881500,2.097,7.094,7
52550,1881550,2.097,7.09,7
52600,1881600,2.097,7.089,7
52650,1881650,2.097,7.088,7
52700,1881700,2.097,7.084,7
52750,1881750,2.097,7.084,7
52800,1881800,2.097,7.084,7
52850,1881850,2.097,7.084,7
52900,1881900,2.097,7.083,7
52950,1881950,2.097,7.08,7
53000,1882000,2.097,7.08,7
53050,1882050,2.097,7.08,7
53100,1882100,2.097,7.08,7
53150,1882150,2.097,7.08,7
53200,1882200,2.097,7.08,7
53250,1882250,2.097,7.08,7
53300,1882300,2.097,7.08,7
53350,1882350,2.097,7.08,7
53400,1882400,2.097,7.08,7
53450,1882450,2.097,7.08,7
53500,1882500,2.097,7.08,7
53550,1882550,2.097,7.08,7
53600,1882600,2.097,7.08,7
53650,1882650,2.097,7.08,7
53700,1882700,2.097,7.08,7
53750,1882750,2.097,7.08,7
53800,1882800,2.097,7.08,7
53850,1882850,2.097,7.08,7
53900,1882900,2.097,7.08,7
53950,1882950,2.097,7.08,7
54000,1883000,2.097,7.08,7
54050,1883050,2.097,7.08,7
54100,1883100,2.097,7.08,7
54150,1883150,2.097,7.08,7
54200,1883200,2.097,7.08,7
54250,1883250,2.097,7.08,7
54300,1883300,2.097,7.08,7
54350,1883350,2.097,7.08,7
54400,1883400,2.097,7.08,7
54450,1883450,2.097,7.08,7
54500,1883500,2.097,7.08,7
54550,1883550,2.097,7.08,7
54600,1883600,2.097,7.08,7
54650,1883650,2.097,7.08,7
54700,1883700,2.097,7.08,7
54750,1883750,2.097,7.08,7
54800,1883800,2.097,7.08,7
54850,1883850,2.097,7.08,7
54900,1883900,2.097,7.08,7
54950,1883950,2.097,7.08,7
55000,1884000,2.097,7.08,7
55050,1884050,2.097,7.08,7
55100,1884100,2.097,7.08,7
55150,1884150,2.097,7.08,7
55200,1884200,2.097,7.08,7
55250,1884250,2.097,7.08,7
55300,1884300,2.097,7.08,7
55350,1884350,2.097,7.08,7
55400,1884400,2.097,7.08,7
55450,1884450,2.097,7.078,7
55500,1884500,2.097,7.076,7
55550,1884550,2.097,7.076,7
55600,1884600,2.097,7.076,7
55650,1884650,2.097,7.076,7
55700,1884700,2.097,7.076,7
55750,1884750,2.097,7.076,7
55800,1884800,2.097,7.076,7
55850,1884850,2.097,7.076,7
55900,1884900,2.097,7.074,7
55950,1884950,2.097,7.066,7
56000,1885000,2.097,7.065,7
56050,1885050,2.097,7.06,7
56100,1885100,2.097,7.059,7
56150,1885150,2.097,7.057,7
56200,1885200,2.097,7.054,7
56250,1885250,2.097,7.054,7
56300,1885300,2.097,7.054,7
56350,1885350,2.097,7.054,7
56400,1885400,2.097,7.054,7
56450,1885450,2.097,7.054,7
56500,1885500,2.097,7.051,7
56550,1885550,2.097,7.049,7
56600,1885600,2.097,7.046,7
56650,1885650,2.097,7.042,7
56700,1885700,2.097,7.042,7
56750,1885750,2.097,7.042,7
56800,1885800,2.097,7.042,7
56850,1885850,2.097,7.042,7
56900,1885900,2.097,7.042,7
56950,1885950,2.097,7.042,7
57000,1886000,2.097,7.042,7
57050,1886050,2.097,7.042,7
57100,1886100,2.097,7.042,7
57150,1886150,2.097,7.042,7
57200,1886200,2.097,7.042,7
57250,1886250,2.097,7.042,7
57300,1886300,2.097,7.042,7
57350,1886350,2.097,7.042,7
57400,1886400,2.097,7.042,7
57450,1886450,2.097,7.042,7
57500,1886500,2.097,7.042,7
57550,1886550,2.097,7.042,7
57600,1886600,2.097,7.042,7
57650,1886650,2.097,7.042,7
57700,1886700,2.097,7.042,7
57750,1886750,2.097,7.042,7
57800,1886800,2.097,7.042,7
57850,1886850,2.097,7.042,7
57900,1886900,2.097,7.042,7
57950,1886950,2.097,7.042,7
58000,1887000,2.097,7.042,7
58050,1887050,2.097,7.042,7
58100,1887100,2.097,7.042,7
58150,1887150,2.097,7.04,7
58200,1887200,2.097,7.039,7
58250,1887250,2.097,7.038,7
58300,1887300,2.097,7.036,7
58350,1887350,2.088,7.036,7
58400,1887400,2.026,6.955,7
58450,1887450,2.059,6.712,7
58500,1887500,2.601,7.015,7
58550,1887550,2.831,7.008,7
58600,1887600,3.067,6.718,7
58650,1887650,3.484,6.826,7
58700,1887700,3.069,7.007,7
58750,1887750,2.301,7.03,7
58800,1887800,1.664,7.069,7
58850,1887850,0.997,7.265,7
58900,1887900,0.5,7.533,7
58950,1887950,0.5,7.877,7
59000,1888000,0.5,8.115,7
59050,1888050,0.5,8.152,7
59100,1888100,0.5,8.128,7
59150,1888150,0.5,8.099,7
59200,1888200,0.5,8.102,7
59250,1888250,0.5,8.113,7
59300,1888300,0.5,8.119,7
59350,1888350,0.5,8.155,7
59400,1888400,0.5,8.23,7
59450,1888450,0.5,8.303,7
59500,1888500,0.5,8.375,7
59550,1888550,0.5,8.464,7
59600,1888600,0.5,8.572,7
59650,1888650,0.5,8.648,7
59700,1888700,0.5,8.661,7
59750,1888750,0.5,8.665,7
59800,1888800,0.5,8.665,7
59850,1888850,0.5,8.665,7
59900,1888900,0.5,8.665,7
59950,1888950,0.5,8.665,7
60000,1889000,0.5,8.665,7
60050,1889050,0.5,8.665,7
60100,1889100,0.5,8.664,7
60150,1889150,0.5,8.662,7
60200,1889200,0.5,8.659,7
60250,1889250,0.5,8.63,7
60300,1889300,0.5,8.558,7
60350,1889350,0.5,8.475,7
60400,1889400,0.5,8.421,7
60450,1889450,0.5,8.4,7
60500,1889500,0.5,8.4,7
60550,1889550,0.5,8.4,7
60600,1889600,0.5,8.4,7
60650,1889650,0.5,8.395,7
60700,1889700,0.5,8.369,7
60750,1889750,0.5,8.331,7
60800,1889800,0.5,8.321,7
60850,1889850,0.5,8.321,7
60900,1889900,0.5,8.321,7
60950,1889950,0.5,8.317,7
61000,1890000,0.5,8.303,7
61050,1890050,0.5,8.303,7
61100,1890100,0.5,8.303,7
61150,1890150,0.5,8.303,7
61200,1890200,0.5,8.302,7
61250,1890250,0.5,8.292,7
61300,1890300,0.5,8.258,7
61350,1890350,0.5,8.203,7
61400,1890400,0.5,8.143,7
61450,1890450,0.5,8.095,7
61500,1890500,0.5,8.085,7
61550,1890550,0.5,8.085,7
61600,1890600,0.5,8.085,7
61650,1890650,0.5,8.082,7
61700,1890700,0.5,8.073,7
61750,1890750,0.5,8.067,7
61800,1890800,0.5,8.063,7
61850,1890850,0.5,8.047,7
61900,1890900,0.5,8.026,7
61950,1890950,0.5,8.013,7
62000,1891000,0.5,8.002,7
62050,1891050,0.5,8.001,7
62100,1891100,0.5,7.997,7
62150,1891150,0.5,7.984,7
62200,1891200,0.5,7.979,7
62250,1891250,0.5,7.972,7
62300,1891300,0.5,7.965,7
62350,1891350,0.5,7.958,7
62400,1891400,0.5,7.956,7
62450,1891450,0.5,7.956,7
62500,1891500,0.5,7.953,7
62550,1891550,0.5,7.942,7
62600,1891600,0.5,7.904,7
62650,1891650,0.5,7.848,7
62700,1891700,0.5,7.778,7
62750,1891750,0.5,7.738,7
62800,1891800,0.5,7.729,7
62850,1891850,0.5,7.729,7
62900,1891900,0.5,7.729,7
62950,1891950,0.508,7.739,7
63000,1892000,0.555,7.776,7
63050,1892050,0.628,7.78,7
63100,1892100,0.632,7.78,7
63150,1892150,0.638,7.78,7
63200,1892200,0.638,7.78,7
63250,1892250,0.638,7.78,7
63300,1892300,0.641,7.78,7
63350,1892350,0.663,7.776,7
63400,1892400,0.71,7.761,7
63450,1892450,0.742,7.749,7
63500,1892500,0.742,7.743,7
63550,1892550,0.742,7.743,7
63600,1892600,0.742,7.743,7
63650,1892650,0.742,7.743,7
63700,1892700,0.742,7.745,7
63750,1892750,0.741,7.758,7
63800,1892800,0.74,7.783,7
63850,1892850,0.739,7.794,7
63900,1892900,0.739,7.796,7
63950,1892950,0.738,7.811,7
64000,1893000,0.736,7.846,7
64050,1893050,0.735,7.868,7
64100,1893100,0.735,7.881,7
64150,1893150,0.739,7.887,7
64200,1893200,0.741,7.893,7
64250,1893250,0.741,7.9,7
64300,1893300,0.742,7.905,7
64350,1893350,0.742,7.909,7
64400,1893400,0.745,7.923,7
64450,1893450,0.753,7.925,7
64500,1893500,0.754,7.925,7
64550,1893550,0.756,7.929,7
64600,1893600,0.765,7.942,7
64650,1893650,0.774,7.949,7
64700,1893700,0.786,7.954,7
64750,1893750,0.795,7.954,7
64800,1893800,0.805,7.953,7
64850,1893850,0.805,7.953,7
64900,1893900,0.806,7.953,7
64950,1893950,0.807,7.953,7
65000,1894000,0.81,7.953,7
65050,1894050,0.81,7.953,7
65100,1894100,0.81,7.953,7
65150,1894150,0.81,7.953,7
65200,1894200,0.81,7.953,7
65250,1894250,0.81,7.953,7
65300,1894300,0.81,7.953,7
65350,1894350,0.81,7.953,7
65400,1894400,0.81,7.953,7
65450,1894450,0.81,7.953,7
65500,1894500,0.81,7.953,7
65550,1894550,0.81,7.953,7
65600,1894600,0.81,7.951,7
65650,1894650,0.811,7.941,7
65700,1894700,0.816,7.925,7
65750,1894750,0.843,7.905,7
65800,1894800,0.882,7.887,7
65850,1894850,0.935,7.868,7
65900,1894900,0.996,7.851,7
65950,1894950,1.01,7.846,7
66000,1895000,1.01,7.846,7
66050,1895050,1.01,7.846,7
66100,1895100,1.011,7.841,7
66150,1895150,1.014,7.821,7
66200,1895200,1.019,7.812,7
66250,1895250,1.041,7.803,7
