Unnamed: 0,jstime,valence,arousal,video
16370,818500,3.702,6.117,8
16371,818550,3.674,6.117,8
16372,818600,3.641,6.122,8
16373,818650,3.619,6.123,8
16374,818700,3.615,6.124,8
16375,818750,3.615,6.124,8
16376,818800,3.612,6.124,8
16377,818850,3.61,6.124,8
16378,818900,3.607,6.124,8
16379,818950,3.603,6.124,8
16380,819000,3.597,6.124,8
16381,819050,3.583,6.124,8
16382,819100,3.566,6.124,8
16383,819150,3.526,6.124,8
16384,819200,3.462,6.124,8
16385,819250,3.394,6.124,8
16386,819300,3.319,6.108,8
16387,819350,3.252,6.099,8
16388,819400,3.227,6.089,8
16389,819450,3.226,6.082,8
16390,819500,3.226,6.08,8
16391,819550,3.226,6.08,8
16392,819600,3.226,6.08,8
16393,819650,3.226,6.078,8
16394,819700,3.226,6.078,8
16395,819750,3.226,6.078,8
16396,819800,3.226,6.074,8
16397,819850,3.226,6.073,8
16398,819900,3.226,6.073,8
16399,819950,3.226,6.073,8
16400,820000,3.226,6.073,8
16401,820050,3.226,6.073,8
16402,820100,3.226,6.073,8
16403,820150,3.226,6.073,8
16404,820200,3.226,6.073,8
16405,820250,3.226,6.073,8
16406,820300,3.226,6.073,8
16407,820350,3.226,6.073,8
16408,820400,3.226,6.073,8
16409,820450,3.226,6.073,8
16410,820500,3.226,6.073,8
16411,820550,3.226,6.073,8
16412,820600,3.226,6.073,8
16413,820650,3.226,6.073,8
16414,820700,3.226,6.073,8
16415,820750,3.226,6.073,8
16416,820800,3.226,6.073,8
16417,820850,3.226,6.073,8
16418,820900,3.226,6.073,8
16419,820950,3.226,6.073,8
16420,821000,3.226,6.073,8
16421,821050,3.226,6.073,8
16422,821100,3.226,6.073,8
16423,821150,3.226,6.073,8
16424,821200,3.226,6.073,8
16425,821250,3.226,6.073,8
16426,821300,3.226,6.073,8
16427,821350,3.226,6.073,8
16428,821400,3.226,6.073,8
16429,821450,3.226,6.073,8
16430,821500,3.226,6.073,8
16431,821550,3.226,6.073,8
16432,821600,3.226,6.073,8
16433,821650,3.226,6.073,8
16434,821700,3.226,6.073,8
16435,821750,3.226,6.073,8
16436,821800,3.226,6.073,8
16437,821850,3.226,6.073,8
16438,821900,3.226,6.073,8
16439,821950,3.226,6.073,8
16440,822000,3.226,6.073,8
16441,822050,3.226,6.073,8
16442,822100,3.226,6.073,8
16443,822150,3.226,6.073,8
16444,822200,3.226,6.073,8
16445,822250,3.226,6.073,8
16446,822300,3.226,6.073,8
16447,822350,3.226,6.073,8
16448,822400,3.226,6.073,8
16449,822450,3.226,6.073,8
16450,822500,3.226,6.073,8
16451,822550,3.226,6.073,8
16452,822600,3.226,6.073,8
16453,822650,3.226,6.073,8
16454,822700,3.226,6.073,8
16455,822750,3.226,6.073,8
16456,822800,3.226,6.073,8
16457,822850,3.226,6.073,8
16458,822900,3.226,6.073,8
16459,822950,3.226,6.073,8
16460,823000,3.226,6.073,8
16461,823050,3.226,6.073,8
16462,823100,3.226,6.073,8
16463,823150,3.226,6.073,8
16464,823200,3.226,6.073,8
16465,823250,3.226,6.073,8
16466,823300,3.226,6.073,8
16467,823350,3.226,6.073,8
16468,823400,3.226,6.073,8
16469,823450,3.226,6.073,8
16470,823500,3.226,6.073,8
16471,823550,3.226,6.073,8
16472,823600,3.226,6.073,8
16473,823650,3.226,6.073,8
16474,823700,3.226,6.073,8
16475,823750,3.226,6.073,8
16476,823800,3.226,6.073,8
16477,823850,3.226,6.073,8
16478,823900,3.226,6.073,8
16479,823950,3.226,6.073,8
16480,824000,3.226,6.073,8
16481,824050,3.226,6.073,8
16482,824100,3.226,6.073,8
16483,824150,3.226,6.073,8
16484,824200,3.226,6.073,8
16485,824250,3.226,6.073,8
16486,824300,3.226,6.073,8
16487,824350,3.226,6.073,8
16488,824400,3.226,6.073,8
16489,824450,3.226,6.073,8
16490,824500,3.226,6.073,8
16491,824550,3.226,6.073,8
16492,824600,3.226,6.073,8
16493,824650,3.226,6.073,8
16494,824700,3.226,6.073,8
16495,824750,3.226,6.073,8
16496,824800,3.226,6.073,8
16497,824850,3.226,6.073,8
16498,824900,3.226,6.073,8
16499,824950,3.226,6.073,8
16500,825000,3.226,6.073,8
16501,825050,3.226,6.073,8
16502,825100,3.226,6.073,8
16503,825150,3.226,6.073,8
16504,825200,3.226,6.073,8
16505,825250,3.226,6.073,8
16506,825300,3.226,6.073,8
16507,825350,3.226,6.073,8
16508,825400,3.226,6.073,8
16509,825450,3.226,6.073,8
16510,825500,3.226,6.073,8
16511,825550,3.226,6.073,8
16512,825600,3.226,6.073,8
16513,825650,3.226,6.073,8
16514,825700,3.226,6.073,8
16515,825750,3.226,6.073,8
16516,825800,3.226,6.073,8
16517,825850,3.226,6.073,8
16518,825900,3.226,6.073,8
16519,825950,3.226,6.073,8
16520,826000,3.226,6.073,8
16521,826050,3.226,6.073,8
16522,826100,3.226,6.073,8
16523,826150,3.226,6.073,8
16524,826200,3.226,6.073,8
16525,826250,3.226,6.073,8
16526,826300,3.226,6.073,8
16527,826350,3.226,6.073,8
16528,826400,3.226,6.073,8
16529,826450,3.226,6.073,8
16530,826500,3.226,6.073,8
16531,826550,3.226,6.073,8
16532,826600,3.226,6.073,8
16533,826650,3.226,6.073,8
16534,826700,3.226,6.073,8
16535,826750,3.226,6.073,8
16536,826800,3.226,6.073,8
16537,826850,3.226,6.073,8
16538,826900,3.226,6.073,8
16539,826950,3.226,6.073,8
16540,827000,3.226,6.073,8
16541,827050,3.226,6.073,8
16542,827100,3.226,6.073,8
16543,827150,3.226,6.073,8
16544,827200,3.226,6.073,8
16545,827250,3.226,6.073,8
16546,827300,3.226,6.073,8
16547,827350,3.226,6.073,8
16548,827400,3.226,6.073,8
16549,827450,3.226,6.073,8
16550,827500,3.226,6.104,8
16551,827550,3.226,6.132,8
16552,827600,3.226,6.143,8
16553,827650,3.226,6.143,8
16554,827700,3.226,6.149,8
16555,827750,3.226,6.162,8
16556,827800,3.226,6.196,8
16557,827850,3.226,6.223,8
16558,827900,3.232,6.233,8
16559,827950,3.233,6.246,8
16560,828000,3.233,6.258,8
16561,828050,3.241,6.292,8
16562,828100,3.25,6.325,8
16563,828150,3.257,6.36,8
16564,828200,3.258,6.391,8
16565,828250,3.258,6.4,8
16566,828300,3.258,6.407,8
16567,828350,3.258,6.408,8
16568,828400,3.258,6.419,8
16569,828450,3.258,6.419,8
16570,828500,3.258,6.419,8
16571,828550,3.258,6.419,8
16572,828600,3.258,6.421,8
16573,828650,3.258,6.429,8
16574,828700,3.258,6.44,8
16575,828750,3.258,6.451,8
16576,828800,3.258,6.457,8
16577,828850,3.258,6.46,8
16578,828900,3.258,6.461,8
16579,828950,3.258,6.462,8
16580,829000,3.258,6.463,8
16581,829050,3.258,6.463,8
16582,829100,3.258,6.463,8
16583,829150,3.258,6.463,8
16584,829200,3.258,6.463,8
16585,829250,3.258,6.463,8
16586,829300,3.258,6.463,8
16587,829350,3.258,6.465,8
16588,829400,3.258,6.474,8
16589,829450,3.258,6.486,8
16590,829500,3.257,6.488,8
16591,829550,3.257,6.493,8
16592,829600,3.257,6.498,8
16593,829650,3.257,6.498,8
16594,829700,3.257,6.504,8
16595,829750,3.257,6.517,8
16596,829800,3.253,6.535,8
16597,829850,3.245,6.549,8
16598,829900,3.233,6.559,8
16599,829950,3.23,6.567,8
16600,830000,3.225,6.571,8
16601,830050,3.223,6.572,8
16602,830100,3.223,6.572,8
16603,830150,3.222,6.573,8
16604,830200,3.219,6.573,8
16605,830250,3.219,6.573,8
16606,830300,3.219,6.573,8
16607,830350,3.219,6.573,8
16608,830400,3.219,6.573,8
16609,830450,3.219,6.573,8
16610,830500,3.219,6.573,8
16611,830550,3.219,6.573,8
16612,830600,3.219,6.573,8
16613,830650,3.219,6.573,8
16614,830700,3.219,6.573,8
16615,830750,3.219,6.573,8
16616,830800,3.219,6.573,8
16617,830850,3.219,6.573,8
16618,830900,3.219,6.573,8
16619,830950,3.219,6.573,8
16620,831000,3.219,6.573,8
16621,831050,3.219,6.573,8
16622,831100,3.219,6.573,8
16623,831150,3.219,6.573,8
16624,831200,3.219,6.573,8
16625,831250,3.219,6.573,8
16626,831300,3.219,6.573,8
16627,831350,3.219,6.573,8
16628,831400,3.219,6.573,8
16629,831450,3.219,6.573,8
16630,831500,3.219,6.573,8
16631,831550,3.219,6.573,8
16632,831600,3.219,6.573,8
16633,831650,3.219,6.573,8
16634,831700,3.219,6.573,8
16635,831750,3.219,6.573,8
16636,831800,3.219,6.573,8
16637,831850,3.219,6.573,8
16638,831900,3.219,6.573,8
16639,831950,3.219,6.573,8
16640,832000,3.219,6.573,8
16641,832050,3.219,6.573,8
16642,832100,3.219,6.573,8
16643,832150,3.219,6.573,8
16644,832200,3.219,6.573,8
16645,832250,3.219,6.573,8
16646,832300,3.219,6.573,8
16647,832350,3.219,6.573,8
16648,832400,3.219,6.573,8
16649,832450,3.219,6.573,8
16650,832500,3.219,6.573,8
16651,832550,3.219,6.573,8
16652,832600,3.219,6.573,8
16653,832650,3.219,6.573,8
16654,832700,3.219,6.573,8
16655,832750,3.219,6.573,8
16656,832800,3.219,6.573,8
16657,832850,3.219,6.573,8
16658,832900,3.219,6.573,8
16659,832950,3.219,6.573,8
16660,833000,3.219,6.573,8
16661,833050,3.219,6.573,8
16662,833100,3.219,6.571,8
16663,833150,3.219,6.571,8
16664,833200,3.219,6.571,8
16665,833250,3.219,6.569,8
16666,833300,3.219,6.569,8
16667,833350,3.219,6.569,8
16668,833400,3.219,6.569,8
16669,833450,3.219,6.567,8
16670,833500,3.219,6.566,8
16671,833550,3.219,6.561,8
16672,833600,3.219,6.561,8
16673,833650,3.219,6.561,8
16674,833700,3.219,6.561,8
16675,833750,3.219,6.561,8
16676,833800,3.219,6.561,8
16677,833850,3.219,6.558,8
16678,833900,3.219,6.556,8
16679,833950,3.219,6.556,8
16680,834000,3.219,6.556,8
