timepoint,jstime,valence,arousal,video
50150,1879150,4.834,6.089,7
50200,1879200,4.832,6.089,7
50250,1879250,4.832,6.089,7
50300,1879300,4.831,6.089,7
50350,1879350,4.829,6.089,7
50400,1879400,4.828,6.089,7
50450,1879450,4.824,6.089,7
50500,1879500,4.822,6.089,7
50550,1879550,4.821,6.089,7
50600,1879600,4.818,6.089,7
50650,1879650,4.816,6.089,7
50700,1879700,4.816,6.089,7
50750,1879750,4.816,6.089,7
50800,1879800,4.816,6.089,7
50850,1879850,4.816,6.089,7
50900,1879900,4.816,6.089,7
50950,1879950,4.816,6.089,7
51000,1880000,4.816,6.089,7
51050,1880050,4.816,6.089,7
51100,1880100,4.816,6.09,7
51150,1880150,4.816,6.091,7
51200,1880200,4.816,6.091,7
51250,1880250,4.816,6.091,7
51300,1880300,4.816,6.091,7
51350,1880350,4.816,6.091,7
51400,1880400,4.814,6.091,7
51450,1880450,4.813,6.091,7
51500,1880500,4.812,6.091,7
51550,1880550,4.811,6.091,7
51600,1880600,4.811,6.091,7
51650,1880650,4.811,6.092,7
51700,1880700,4.811,6.093,7
51750,1880750,4.81,6.093,7
51800,1880800,4.81,6.093,7
51850,1880850,4.81,6.093,7
51900,1880900,4.809,6.093,7
51950,1880950,4.809,6.093,7
52000,1881000,4.809,6.093,7
52050,1881050,4.809,6.093,7
52100,1881100,4.809,6.093,7
52150,1881150,4.809,6.093,7
52200,1881200,4.809,6.093,7
52250,1881250,4.809,6.093,7
52300,1881300,4.809,6.093,7
52350,1881350,4.809,6.093,7
52400,1881400,4.808,6.093,7
52450,1881450,4.808,6.093,7
52500,1881500,4.808,6.093,7
52550,1881550,4.808,6.093,7
52600,1881600,4.808,6.093,7
52650,1881650,4.808,6.093,7
52700,1881700,4.808,6.093,7
52750,1881750,4.808,6.093,7
52800,1881800,4.808,6.093,7
52850,1881850,4.808,6.093,7
52900,1881900,4.808,6.096,7
52950,1881950,4.808,6.097,7
53000,1882000,4.808,6.097,7
53050,1882050,4.808,6.097,7
53100,1882100,4.808,6.097,7
53150,1882150,4.808,6.097,7
53200,1882200,4.808,6.097,7
53250,1882250,4.808,6.097,7
53300,1882300,4.808,6.097,7
53350,1882350,4.808,6.097,7
53400,1882400,4.808,6.097,7
53450,1882450,4.808,6.097,7
53500,1882500,4.808,6.097,7
53550,1882550,4.808,6.097,7
53600,1882600,4.808,6.097,7
53650,1882650,4.808,6.097,7
53700,1882700,4.808,6.097,7
53750,1882750,4.808,6.097,7
53800,1882800,4.808,6.097,7
53850,1882850,4.808,6.097,7
53900,1882900,4.808,6.097,7
53950,1882950,4.808,6.097,7
54000,1883000,4.808,6.099,7
54050,1883050,4.808,6.101,7
54100,1883100,4.807,6.101,7
54150,1883150,4.803,6.101,7
54200,1883200,4.8,6.101,7
54250,1883250,4.8,6.101,7
54300,1883300,4.799,6.101,7
54350,1883350,4.798,6.102,7
54400,1883400,4.796,6.102,7
54450,1883450,4.795,6.102,7
54500,1883500,4.794,6.104,7
54550,1883550,4.794,6.104,7
54600,1883600,4.794,6.105,7
54650,1883650,4.794,6.105,7
54700,1883700,4.794,6.105,7
54750,1883750,4.794,6.106,7
54800,1883800,4.794,6.107,7
54850,1883850,4.794,6.107,7
54900,1883900,4.794,6.107,7
54950,1883950,4.794,6.107,7
55000,1884000,4.791,6.107,7
55050,1884050,4.79,6.107,7
55100,1884100,4.79,6.107,7
55150,1884150,4.79,6.107,7
55200,1884200,4.79,6.107,7
55250,1884250,4.79,6.107,7
55300,1884300,4.79,6.107,7
55350,1884350,4.79,6.107,7
55400,1884400,4.79,6.107,7
55450,1884450,4.788,6.107,7
55500,1884500,4.787,6.107,7
55550,1884550,4.787,6.107,7
55600,1884600,4.787,6.107,7
55650,1884650,4.786,6.107,7
55700,1884700,4.786,6.107,7
55750,1884750,4.786,6.107,7
55800,1884800,4.786,6.107,7
55850,1884850,4.786,6.107,7
55900,1884900,4.786,6.107,7
55950,1884950,4.786,6.107,7
56000,1885000,4.786,6.107,7
56050,1885050,4.786,6.107,7
56100,1885100,4.786,6.107,7
56150,1885150,4.786,6.107,7
56200,1885200,4.786,6.107,7
56250,1885250,4.786,6.107,7
56300,1885300,4.786,6.107,7
56350,1885350,4.786,6.107,7
56400,1885400,4.786,6.107,7
56450,1885450,4.786,6.107,7
56500,1885500,4.786,6.107,7
56550,1885550,4.786,6.107,7
56600,1885600,4.786,6.107,7
56650,1885650,4.786,6.107,7
56700,1885700,4.786,6.107,7
56750,1885750,4.786,6.107,7
56800,1885800,4.786,6.107,7
56850,1885850,4.786,6.107,7
56900,1885900,4.786,6.107,7
56950,1885950,4.786,6.107,7
57000,1886000,4.786,6.107,7
57050,1886050,4.786,6.107,7
57100,1886100,4.786,6.107,7
57150,1886150,4.786,6.107,7
57200,1886200,4.786,6.107,7
57250,1886250,4.786,6.107,7
57300,1886300,4.786,6.107,7
57350,1886350,4.786,6.107,7
57400,1886400,4.786,6.107,7
57450,1886450,4.786,6.107,7
57500,1886500,4.786,6.107,7
57550,1886550,4.786,6.107,7
57600,1886600,4.786,6.107,7
57650,1886650,4.786,6.107,7
57700,1886700,4.786,6.107,7
57750,1886750,4.786,6.107,7
57800,1886800,4.786,6.107,7
57850,1886850,4.786,6.107,7
57900,1886900,4.786,6.107,7
57950,1886950,4.786,6.107,7
58000,1887000,4.786,6.107,7
58050,1887050,4.786,6.107,7
58100,1887100,4.786,6.107,7
58150,1887150,4.778,6.121,7
58200,1887200,4.761,6.146,7
58250,1887250,4.594,6.268,7
58300,1887300,4.533,6.34,7
58350,1887350,4.475,6.538,7
58400,1887400,4.53,6.606,7
58450,1887450,4.489,6.621,7
58500,1887500,4.478,6.621,7
58550,1887550,4.513,6.653,7
58600,1887600,4.574,6.722,7
58650,1887650,4.636,6.818,7
58700,1887700,4.688,6.901,7
58750,1887750,4.717,6.935,7
58800,1887800,4.723,6.94,7
58850,1887850,4.723,6.94,7
58900,1887900,4.723,6.94,7
58950,1887950,4.723,6.94,7
59000,1888000,4.723,6.94,7
59050,1888050,4.723,6.94,7
59100,1888100,4.723,6.946,7
59150,1888150,4.723,6.967,7
59200,1888200,4.723,7.001,7
59250,1888250,4.723,7.037,7
59300,1888300,4.723,7.09,7
59350,1888350,4.711,7.135,7
59400,1888400,4.702,7.158,7
59450,1888450,4.688,7.166,7
59500,1888500,4.633,7.167,7
59550,1888550,4.528,7.175,7
59600,1888600,4.393,7.205,7
59650,1888650,4.309,7.242,7
59700,1888700,4.276,7.26,7
59750,1888750,4.235,7.262,7
59800,1888800,4.161,7.262,7
59850,1888850,4.04,7.262,7
59900,1888900,3.911,7.262,7
59950,1888950,3.858,7.269,7
60000,1889000,3.853,7.273,7
60050,1889050,3.853,7.273,7
60100,1889100,3.85,7.273,7
60150,1889150,3.848,7.273,7
60200,1889200,3.837,7.273,7
60250,1889250,3.822,7.273,7
60300,1889300,3.806,7.273,7
60350,1889350,3.796,7.273,7
60400,1889400,3.788,7.273,7
60450,1889450,3.779,7.273,7
60500,1889500,3.771,7.273,7
60550,1889550,3.758,7.279,7
60600,1889600,3.742,7.287,7
60650,1889650,3.726,7.29,7
60700,1889700,3.701,7.292,7
60750,1889750,3.67,7.294,7
60800,1889800,3.632,7.3,7
60850,1889850,3.587,7.314,7
60900,1889900,3.556,7.328,7
60950,1889950,3.548,7.333,7
61000,1890000,3.546,7.333,7
61050,1890050,3.542,7.333,7
61100,1890100,3.535,7.333,7
61150,1890150,3.528,7.333,7
61200,1890200,3.514,7.333,7
61250,1890250,3.49,7.333,7
61300,1890300,3.463,7.333,7
61350,1890350,3.447,7.333,7
