,jstime,valence,arousal,video
4431,221550,5.0,5.0,8
4432,221600,5.0,5.0,8
4433,221650,5.0,5.0,8
4434,221700,5.0,5.0,8
4435,221750,5.0,5.0,8
4436,221800,5.0,5.0,8
4437,221850,5.0,5.0,8
4438,221900,5.0,5.0,8
4439,221950,5.0,5.0,8
4440,222000,5.0,5.0,8
4441,222050,5.0,5.0,8
4442,222100,5.0,5.0,8
4443,222150,5.0,5.0,8
4444,222200,5.0,5.0,8
4445,222250,5.0,5.0,8
4446,222300,5.0,5.0,8
4447,222350,5.0,5.0,8
4448,222400,5.0,5.0,8
4449,222450,5.0,5.0,8
4450,222500,5.0,5.0,8
4451,222550,5.0,5.0,8
4452,222600,5.0,5.0,8
4453,222650,5.0,5.0,8
4454,222700,5.0,5.0,8
4455,222750,5.0,5.0,8
4456,222800,5.0,5.0,8
4457,222850,5.0,5.0,8
4458,222900,5.0,5.0,8
4459,222950,5.0,5.0,8
4460,223000,5.0,5.0,8
4461,223050,5.0,5.0,8
4462,223100,5.0,5.0,8
4463,223150,5.0,5.0,8
4464,223200,5.0,5.0,8
4465,223250,5.0,5.0,8
4466,223300,5.0,5.0,8
4467,223350,5.0,5.0,8
4468,223400,5.0,5.0,8
4469,223450,5.0,5.0,8
4470,223500,5.0,5.0,8
4471,223550,5.0,5.0,8
4472,223600,5.0,5.0,8
4473,223650,5.0,5.0,8
4474,223700,5.0,5.0,8
4475,223750,5.0,5.0,8
4476,223800,5.0,5.0,8
4477,223850,5.0,5.0,8
4478,223900,5.0,5.0,8
4479,223950,5.0,5.0,8
4480,224000,5.0,5.0,8
4481,224050,5.0,5.0,8
4482,224100,5.0,5.0,8
4483,224150,5.0,5.0,8
4484,224200,5.0,5.0,8
4485,224250,5.0,5.0,8
4486,224300,5.0,5.0,8
4487,224350,5.0,5.0,8
4488,224400,5.0,5.0,8
4489,224450,5.0,5.0,8
4490,224500,5.0,5.0,8
4491,224550,5.0,5.0,8
4492,224600,5.0,5.0,8
4493,224650,5.0,5.0,8
4494,224700,5.0,5.0,8
4495,224750,5.0,5.0,8
4496,224800,5.0,5.0,8
4497,224850,5.0,5.0,8
4498,224900,5.0,5.0,8
4499,224950,5.0,5.0,8
4500,225000,5.0,5.0,8
4501,225050,5.0,5.0,8
4502,225100,5.0,5.0,8
4503,225150,5.0,5.0,8
4504,225200,5.0,5.0,8
4505,225250,5.0,5.0,8
4506,225300,5.0,5.0,8
4507,225350,5.0,5.0,8
4508,225400,5.0,5.0,8
4509,225450,5.0,5.0,8
4510,225500,5.0,5.0,8
4511,225550,5.0,5.0,8
4512,225600,5.0,5.0,8
4513,225650,5.0,5.0,8
4514,225700,5.0,5.0,8
4515,225750,5.0,5.0,8
4516,225800,5.0,5.0,8
4517,225850,5.0,5.0,8
4518,225900,5.0,5.0,8
4519,225950,5.0,5.0,8
4520,226000,5.0,5.0,8
4521,226050,5.0,5.0,8
4522,226100,5.0,5.0,8
4523,226150,5.0,5.0,8
4524,226200,5.0,5.0,8
4525,226250,5.0,5.0,8
4526,226300,5.0,5.0,8
4527,226350,5.0,5.0,8
4528,226400,5.0,5.0,8
4529,226450,5.0,5.0,8
4530,226500,5.0,5.0,8
4531,226550,5.0,5.0,8
4532,226600,5.0,5.0,8
4533,226650,5.0,5.0,8
4534,226700,5.0,5.0,8
4535,226750,5.0,5.0,8
4536,226800,5.0,5.0,8
4537,226850,5.0,5.0,8
4538,226900,5.0,5.0,8
4539,226950,5.0,5.0,8
4540,227000,5.0,5.0,8
4541,227050,5.0,5.0,8
4542,227100,5.0,5.0,8
4543,227150,5.0,5.0,8
4544,227200,5.0,5.0,8
4545,227250,5.0,5.0,8
4546,227300,5.0,5.0,8
4547,227350,5.0,5.0,8
4548,227400,5.0,5.0,8
4549,227450,5.0,5.0,8
4550,227500,5.0,5.0,8
4551,227550,5.0,5.0,8
4552,227600,5.0,5.0,8
4553,227650,5.0,5.0,8
4554,227700,5.0,5.0,8
4555,227750,5.0,5.0,8
4556,227800,5.0,5.0,8
4557,227850,5.0,5.0,8
4558,227900,5.0,5.0,8
4559,227950,5.0,5.0,8
4560,228000,5.0,5.0,8
4561,228050,5.0,5.0,8
4562,228100,5.0,5.0,8
4563,228150,5.0,5.0,8
4564,228200,5.0,5.0,8
4565,228250,5.0,5.0,8
4566,228300,5.0,5.0,8
4567,228350,5.0,5.0,8
4568,228400,5.0,5.0,8
4569,228450,5.0,5.0,8
4570,228500,5.0,5.0,8
4571,228550,5.0,5.0,8
4572,228600,5.0,5.0,8
4573,228650,5.0,5.0,8
4574,228700,5.0,5.0,8
4575,228750,5.0,5.0,8
4576,228800,5.0,5.0,8
4577,228850,5.0,5.0,8
4578,228900,5.0,5.0,8
4579,228950,5.0,5.0,8
4580,229000,5.0,5.0,8
4581,229050,5.0,5.0,8
4582,229100,5.0,5.0,8
4583,229150,5.0,5.0,8
4584,229200,5.0,5.0,8
4585,229250,5.0,5.0,8
4586,229300,5.0,5.0,8
4587,229350,5.0,5.0,8
4588,229400,5.0,5.0,8
4589,229450,5.0,5.0,8
4590,229500,5.0,5.0,8
4591,229550,5.0,5.0,8
4592,229600,5.0,5.0,8
4593,229650,5.0,5.0,8
4594,229700,5.0,5.0,8
4595,229750,5.0,5.0,8
4596,229800,5.0,5.0,8
4597,229850,5.0,5.0,8
4598,229900,5.0,5.0,8
4599,229950,5.0,5.0,8
4600,230000,5.0,5.0,8
4601,230050,5.0,5.0,8
4602,230100,5.0,5.0,8
4603,230150,5.0,5.0,8
4604,230200,5.0,5.0,8
4605,230250,5.0,5.0,8
4606,230300,5.0,5.0,8
4607,230350,5.0,5.0,8
4608,230400,5.0,5.0,8
4609,230450,5.0,5.0,8
4610,230500,5.0,5.0,8
4611,230550,5.0,5.0,8
4612,230600,5.0,5.0,8
4613,230650,5.0,5.0,8
4614,230700,5.0,5.0,8
4615,230750,5.0,5.0,8
4616,230800,5.0,5.0,8
4617,230850,5.0,5.0,8
4618,230900,5.0,5.0,8
4619,230950,5.0,5.0,8
4620,231000,5.0,5.0,8
4621,231050,5.0,5.0,8
4622,231100,5.0,5.0,8
4623,231150,5.0,5.0,8
4624,231200,5.0,5.0,8
4625,231250,5.0,5.0,8
4626,231300,5.0,5.0,8
4627,231350,5.0,5.0,8
4628,231400,5.0,4.996,8
4629,231450,4.996,4.92,8
4630,231500,4.949,4.686,8
4631,231550,4.962,4.541,8
4632,231600,4.972,4.446,8
4633,231650,4.972,4.358,8
4634,231700,4.972,4.277,8
4635,231750,4.972,4.2,8
4636,231800,4.972,4.091,8
4637,231850,4.971,3.984,8
4638,231900,4.962,3.897,8
4639,231950,4.96,3.819,8
4640,232000,4.937,3.793,8
4641,232050,4.936,3.773,8
4642,232100,4.929,3.756,8
4643,232150,4.929,3.749,8
4644,232200,4.927,3.727,8
4645,232250,4.927,3.721,8
4646,232300,4.927,3.721,8
4647,232350,4.927,3.721,8
4648,232400,4.927,3.716,8
4649,232450,4.926,3.697,8
4650,232500,4.923,3.69,8
4651,232550,4.923,3.623,8
4652,232600,4.923,3.607,8
4653,232650,4.923,3.607,8
4654,232700,4.923,3.606,8
4655,232750,4.923,3.591,8
4656,232800,4.923,3.569,8
4657,232850,4.923,3.551,8
4658,232900,4.923,3.543,8
4659,232950,4.923,3.54,8
4660,233000,4.923,3.54,8
4661,233050,4.923,3.54,8
4662,233100,4.923,3.54,8
4663,233150,4.923,3.54,8
4664,233200,4.922,3.54,8
4665,233250,4.915,3.54,8
4666,233300,4.915,3.54,8
4667,233350,4.915,3.54,8
4668,233400,4.915,3.54,8
4669,233450,4.913,3.54,8
4670,233500,4.908,3.54,8
4671,233550,4.897,3.54,8
4672,233600,4.892,3.54,8
4673,233650,4.882,3.54,8
4674,233700,4.878,3.54,8
4675,233750,4.875,3.54,8
4676,233800,4.87,3.54,8
4677,233850,4.858,3.54,8
4678,233900,4.857,3.54,8
4679,233950,4.855,3.54,8
4680,234000,4.85,3.54,8
4681,234050,4.847,3.54,8
4682,234100,4.838,3.54,8
4683,234150,4.835,3.54,8
4684,234200,4.834,3.54,8
4685,234250,4.834,3.54,8
4686,234300,4.831,3.54,8
4687,234350,4.822,3.54,8
4688,234400,4.821,3.54,8
4689,234450,4.816,3.54,8
4690,234500,4.815,3.54,8
4691,234550,4.815,3.54,8
4692,234600,4.815,3.54,8
4693,234650,4.815,3.54,8
4694,234700,4.815,3.54,8
4695,234750,4.815,3.54,8
4696,234800,4.811,3.54,8
4697,234850,4.809,3.54,8
4698,234900,4.8,3.54,8
4699,234950,4.799,3.539,8
4700,235000,4.797,3.531,8
4701,235050,4.787,3.519,8
4702,235100,4.774,3.502,8
4703,235150,4.761,3.493,8
4704,235200,4.734,3.464,8
4705,235250,4.71,3.431,8
4706,235300,4.699,3.393,8
4707,235350,4.686,3.364,8
4708,235400,4.677,3.339,8
4709,235450,4.677,3.327,8
4710,235500,4.677,3.312,8
4711,235550,4.677,3.303,8
4712,235600,4.677,3.278,8
4713,235650,4.677,3.247,8
4714,235700,4.677,3.21,8
4715,235750,4.677,3.189,8
4716,235800,4.677,3.162,8
4717,235850,4.677,3.138,8
4718,235900,4.679,3.116,8
4719,235950,4.691,3.097,8
4720,236000,4.704,3.076,8
4721,236050,4.716,3.059,8
4722,236100,4.727,3.047,8
4723,236150,4.737,3.039,8
4724,236200,4.745,3.037,8
4725,236250,4.76,3.024,8
4726,236300,4.778,3.022,8
4727,236350,4.808,3.02,8
4728,236400,4.839,3.02,8
4729,236450,4.865,3.018,8
4730,236500,4.874,3.018,8
4731,236550,4.883,3.018,8
4732,236600,4.897,3.018,8
4733,236650,4.928,3.018,8
4734,236700,4.956,3.018,8
4735,236750,4.98,3.018,8
4736,236800,4.992,3.018,8
