,jstime,valence,arousal,video
15895,794750,5.0,5.0,8
15896,794800,5.0,5.0,8
15897,794850,5.0,5.0,8
15898,794900,5.0,5.0,8
15899,794950,5.0,5.0,8
15900,795000,5.0,5.0,8
15901,795050,5.0,5.0,8
15902,795100,5.0,5.0,8
15903,795150,5.0,5.0,8
15904,795200,5.0,5.0,8
15905,795250,5.0,5.0,8
15906,795300,5.0,5.0,8
15907,795350,5.0,5.0,8
15908,795400,5.0,5.0,8
15909,795450,5.0,5.0,8
15910,795500,5.0,5.0,8
15911,795550,5.0,5.0,8
15912,795600,5.0,5.0,8
15913,795650,5.0,5.0,8
15914,795700,5.0,5.0,8
15915,795750,5.0,5.0,8
15916,795800,5.0,5.0,8
15917,795850,5.0,5.0,8
15918,795900,5.0,5.0,8
15919,795950,5.0,5.0,8
15920,796000,5.0,5.0,8
15921,796050,5.0,5.0,8
15922,796100,5.0,5.0,8
15923,796150,5.0,5.0,8
15924,796200,5.0,5.0,8
15925,796250,5.0,5.0,8
15926,796300,5.0,5.0,8
15927,796350,5.0,5.0,8
15928,796400,5.0,5.0,8
15929,796450,5.0,5.0,8
15930,796500,5.0,5.0,8
15931,796550,5.0,5.0,8
15932,796600,5.0,5.0,8
15933,796650,5.0,5.0,8
15934,796700,5.0,5.0,8
15935,796750,5.0,5.0,8
15936,796800,5.0,5.0,8
15937,796850,5.0,5.0,8
15938,796900,5.0,5.0,8
15939,796950,5.0,5.0,8
15940,797000,5.0,5.0,8
15941,797050,5.0,5.0,8
15942,797100,5.0,5.0,8
15943,797150,5.0,5.0,8
15944,797200,5.0,5.0,8
15945,797250,5.0,5.0,8
15946,797300,5.0,5.0,8
15947,797350,5.0,5.0,8
15948,797400,5.0,5.0,8
15949,797450,5.0,5.0,8
15950,797500,5.0,5.0,8
15951,797550,5.0,5.0,8
15952,797600,5.0,5.0,8
15953,797650,5.0,5.0,8
15954,797700,5.0,5.0,8
15955,797750,5.0,5.0,8
15956,797800,5.0,5.0,8
15957,797850,5.0,5.0,8
15958,797900,5.0,5.0,8
15959,797950,5.0,5.0,8
15960,798000,5.0,5.0,8
15961,798050,5.0,5.0,8
15962,798100,5.0,5.0,8
15963,798150,5.0,5.0,8
15964,798200,5.0,5.0,8
15965,798250,5.0,5.0,8
15966,798300,5.0,5.0,8
15967,798350,5.0,5.0,8
15968,798400,5.0,5.0,8
15969,798450,5.0,5.0,8
15970,798500,5.0,5.0,8
15971,798550,5.0,5.0,8
15972,798600,5.0,5.0,8
15973,798650,5.0,5.0,8
15974,798700,5.0,5.0,8
15975,798750,5.0,5.0,8
15976,798800,5.0,5.0,8
15977,798850,5.0,5.0,8
15978,798900,5.0,5.0,8
15979,798950,5.0,5.0,8
15980,799000,5.0,5.0,8
15981,799050,5.0,5.0,8
15982,799100,5.0,5.0,8
15983,799150,5.0,5.0,8
15984,799200,5.0,5.0,8
15985,799250,5.0,5.0,8
15986,799300,5.0,5.0,8
15987,799350,5.0,5.0,8
15988,799400,5.0,5.0,8
15989,799450,5.0,5.0,8
15990,799500,5.0,5.0,8
15991,799550,5.0,5.0,8
15992,799600,5.0,5.0,8
15993,799650,5.0,5.0,8
15994,799700,5.0,5.0,8
15995,799750,5.0,5.0,8
15996,799800,5.0,5.0,8
15997,799850,5.0,5.0,8
15998,799900,5.0,5.0,8
15999,799950,5.0,5.0,8
16000,800000,5.0,5.0,8
16001,800050,5.0,5.0,8
16002,800100,5.0,5.0,8
16003,800150,5.0,5.0,8
16004,800200,5.0,5.0,8
16005,800250,5.0,5.0,8
16006,800300,5.0,5.0,8
16007,800350,5.0,5.0,8
16008,800400,5.0,5.0,8
16009,800450,5.0,5.0,8
16010,800500,5.0,5.0,8
16011,800550,5.0,5.0,8
16012,800600,5.0,5.0,8
16013,800650,5.0,5.0,8
16014,800700,5.0,5.0,8
16015,800750,5.0,5.0,8
16016,800800,5.0,5.0,8
16017,800850,5.0,5.0,8
16018,800900,5.0,5.0,8
16019,800950,5.0,5.0,8
16020,801000,5.0,5.0,8
16021,801050,5.0,5.0,8
16022,801100,5.0,5.0,8
16023,801150,5.0,5.0,8
16024,801200,5.0,5.0,8
16025,801250,5.0,5.0,8
16026,801300,5.0,5.0,8
16027,801350,5.0,5.0,8
16028,801400,5.0,5.0,8
16029,801450,5.0,5.0,8
16030,801500,5.0,5.0,8
16031,801550,5.0,5.0,8
16032,801600,5.0,5.0,8
16033,801650,5.0,5.0,8
16034,801700,5.0,5.0,8
16035,801750,5.0,5.0,8
16036,801800,5.0,5.0,8
16037,801850,5.0,5.0,8
16038,801900,5.0,5.0,8
16039,801950,5.0,5.0,8
16040,802000,5.0,5.0,8
16041,802050,5.0,5.0,8
16042,802100,5.0,5.0,8
16043,802150,5.0,5.0,8
16044,802200,5.0,5.0,8
16045,802250,5.0,5.0,8
16046,802300,5.0,5.0,8
16047,802350,5.0,5.0,8
16048,802400,5.0,5.0,8
16049,802450,5.0,5.0,8
16050,802500,5.0,5.0,8
16051,802550,5.0,5.0,8
