,jstime,valence,arousal,video
14506,725300,5.0,5.0,7
14507,725350,5.0,5.0,7
14508,725400,5.0,5.0,7
14509,725450,5.0,5.0,7
14510,725500,5.0,5.0,7
14511,725550,5.0,5.0,7
14512,725600,5.0,5.0,7
14513,725650,5.0,5.0,7
14514,725700,5.0,5.0,7
14515,725750,5.0,5.0,7
14516,725800,5.0,5.0,7
14517,725850,5.0,5.0,7
14518,725900,5.0,5.0,7
14519,725950,5.0,5.0,7
14520,726000,5.0,5.0,7
14521,726050,5.0,5.0,7
14522,726100,5.0,5.0,7
14523,726150,5.0,5.0,7
14524,726200,5.0,5.0,7
14525,726250,5.0,5.0,7
14526,726300,5.0,5.0,7
14527,726350,5.0,5.0,7
14528,726400,5.0,5.0,7
14529,726450,5.0,5.0,7
14530,726500,5.0,5.0,7
14531,726550,5.0,5.0,7
14532,726600,5.0,5.0,7
14533,726650,5.0,5.0,7
14534,726700,5.0,5.0,7
14535,726750,5.0,5.0,7
14536,726800,5.0,5.0,7
14537,726850,5.0,5.0,7
14538,726900,5.0,5.0,7
14539,726950,5.0,5.0,7
14540,727000,5.0,5.0,7
14541,727050,4.992,5.0,7
14542,727100,4.939,5.0,7
14543,727150,4.835,5.0,7
14544,727200,4.731,4.951,7
14545,727250,4.663,4.871,7
14546,727300,4.642,4.861,7
14547,727350,4.611,4.843,7
14548,727400,4.557,4.824,7
14549,727450,4.479,4.803,7
14550,727500,4.407,4.79,7
14551,727550,4.348,4.783,7
14552,727600,4.318,4.779,7
14553,727650,4.29,4.773,7
14554,727700,4.266,4.771,7
14555,727750,4.247,4.771,7
14556,727800,4.232,4.771,7
14557,727850,4.218,4.771,7
14558,727900,4.209,4.791,7
14559,727950,4.2,4.849,7
14560,728000,4.193,4.919,7
14561,728050,4.185,4.978,7
14562,728100,4.182,5.005,7
14563,728150,4.178,5.022,7
14564,728200,4.177,5.04,7
14565,728250,4.176,5.063,7
14566,728300,4.176,5.094,7
14567,728350,4.176,5.12,7
14568,728400,4.176,5.144,7
14569,728450,4.176,5.165,7
14570,728500,4.176,5.175,7
14571,728550,4.176,5.19,7
14572,728600,4.176,5.201,7
14573,728650,4.176,5.213,7
14574,728700,4.176,5.226,7
14575,728750,4.176,5.237,7
14576,728800,4.176,5.249,7
14577,728850,4.176,5.252,7
14578,728900,4.176,5.255,7
14579,728950,4.176,5.258,7
14580,729000,4.176,5.26,7
14581,729050,4.176,5.264,7
14582,729100,4.175,5.267,7
14583,729150,4.173,5.27,7
14584,729200,4.173,5.271,7
14585,729250,4.173,5.274,7
14586,729300,4.173,5.276,7
14587,729350,4.172,5.279,7
14588,729400,4.172,5.282,7
14589,729450,4.172,5.286,7
14590,729500,4.172,5.291,7
14591,729550,4.172,5.297,7
14592,729600,4.172,5.306,7
14593,729650,4.172,5.313,7
14594,729700,4.172,5.323,7
14595,729750,4.172,5.329,7
14596,729800,4.172,5.332,7
14597,729850,4.172,5.337,7
14598,729900,4.172,5.339,7
14599,729950,4.172,5.343,7
14600,730000,4.172,5.347,7
14601,730050,4.172,5.353,7
14602,730100,4.172,5.359,7
14603,730150,4.172,5.364,7
14604,730200,4.172,5.367,7
14605,730250,4.172,5.373,7
14606,730300,4.172,5.377,7
14607,730350,4.172,5.382,7
14608,730400,4.172,5.389,7
14609,730450,4.172,5.394,7
14610,730500,4.172,5.397,7
14611,730550,4.172,5.403,7
14612,730600,4.172,5.408,7
14613,730650,4.172,5.413,7
14614,730700,4.172,5.416,7
14615,730750,4.172,5.42,7
14616,730800,4.172,5.426,7
14617,730850,4.172,5.43,7
14618,730900,4.172,5.433,7
14619,730950,4.172,5.436,7
14620,731000,4.172,5.441,7
14621,731050,4.172,5.445,7
14622,731100,4.172,5.446,7
14623,731150,4.172,5.448,7
14624,731200,4.172,5.451,7
14625,731250,4.172,5.452,7
14626,731300,4.172,5.452,7
14627,731350,4.172,5.453,7
14628,731400,4.172,5.454,7
14629,731450,4.172,5.456,7
14630,731500,4.172,5.456,7
14631,731550,4.172,5.456,7
14632,731600,4.172,5.457,7
14633,731650,4.172,5.459,7
14634,731700,4.172,5.459,7
14635,731750,4.172,5.459,7
14636,731800,4.172,5.46,7
14637,731850,4.172,5.461,7
14638,731900,4.172,5.461,7
14639,731950,4.172,5.461,7
14640,732000,4.172,5.461,7
14641,732050,4.172,5.463,7
14642,732100,4.172,5.465,7
14643,732150,4.172,5.467,7
14644,732200,4.172,5.467,7
14645,732250,4.172,5.467,7
14646,732300,4.172,5.467,7
14647,732350,4.172,5.467,7
14648,732400,4.172,5.467,7
14649,732450,4.172,5.467,7
14650,732500,4.172,5.467,7
14651,732550,4.172,5.468,7
14652,732600,4.172,5.469,7
14653,732650,4.172,5.469,7
14654,732700,4.172,5.469,7
14655,732750,4.172,5.469,7
14656,732800,4.172,5.469,7
14657,732850,4.172,5.469,7
14658,732900,4.172,5.47,7
14659,732950,4.172,5.471,7
14660,733000,4.172,5.474,7
14661,733050,4.172,5.477,7
14662,733100,4.172,5.48,7
14663,733150,4.172,5.48,7
14664,733200,4.172,5.48,7
14665,733250,4.172,5.48,7
14666,733300,4.172,5.48,7
14667,733350,4.172,5.481,7
14668,733400,4.172,5.481,7
14669,733450,4.172,5.481,7
14670,733500,4.172,5.481,7
14671,733550,4.172,5.481,7
14672,733600,4.172,5.481,7
14673,733650,4.172,5.481,7
14674,733700,4.172,5.481,7
14675,733750,4.172,5.482,7
14676,733800,4.172,5.483,7
14677,733850,4.172,5.483,7
14678,733900,4.172,5.483,7
14679,733950,4.172,5.484,7
14680,734000,4.172,5.487,7
14681,734050,4.172,5.493,7
14682,734100,4.172,5.493,7
14683,734150,4.172,5.493,7
14684,734200,4.172,5.496,7
14685,734250,4.172,5.5,7
14686,734300,4.172,5.503,7
14687,734350,4.172,5.508,7
14688,734400,4.172,5.511,7
14689,734450,4.172,5.516,7
14690,734500,4.172,5.518,7
14691,734550,4.172,5.52,7
14692,734600,4.172,5.524,7
14693,734650,4.172,5.528,7
14694,734700,4.172,5.531,7
14695,734750,4.172,5.533,7
14696,734800,4.172,5.539,7
14697,734850,4.172,5.546,7
14698,734900,4.172,5.548,7
14699,734950,4.172,5.551,7
14700,735000,4.172,5.553,7
14701,735050,4.172,5.556,7
14702,735100,4.172,5.559,7
14703,735150,4.172,5.563,7
14704,735200,4.172,5.568,7
14705,735250,4.172,5.574,7
14706,735300,4.172,5.577,7
14707,735350,4.172,5.581,7
14708,735400,4.172,5.586,7
14709,735450,4.172,5.592,7
14710,735500,4.172,5.595,7
14711,735550,4.172,5.603,7
14712,735600,4.172,5.609,7
14713,735650,4.172,5.61,7
14714,735700,4.172,5.614,7
14715,735750,4.172,5.619,7
14716,735800,4.172,5.622,7
14717,735850,4.172,5.629,7
14718,735900,4.172,5.631,7
14719,735950,4.172,5.632,7
14720,736000,4.172,5.636,7
14721,736050,4.172,5.639,7
14722,736100,4.172,5.642,7
14723,736150,4.172,5.647,7
14724,736200,4.172,5.647,7
14725,736250,4.172,5.647,7
14726,736300,4.172,5.648,7
14727,736350,4.172,5.65,7
