,jstime,valence,arousal,video
36580,1829000,5.0,5.0,7
36581,1829050,5.0,5.0,7
36582,1829100,5.0,5.0,7
36583,1829150,5.0,5.0,7
36584,1829200,5.0,5.0,7
36585,1829250,5.0,5.0,7
36586,1829300,5.0,5.0,7
36587,1829350,5.0,5.0,7
36588,1829400,5.0,5.0,7
36589,1829450,5.0,5.0,7
36590,1829500,5.0,5.0,7
36591,1829550,5.0,5.0,7
36592,1829600,5.0,5.0,7
36593,1829650,5.0,5.0,7
36594,1829700,5.0,5.0,7
36595,1829750,5.0,5.0,7
36596,1829800,5.0,5.0,7
36597,1829850,5.0,5.0,7
36598,1829900,5.0,5.0,7
36599,1829950,5.0,5.0,7
36600,1830000,5.0,5.0,7
36601,1830050,5.0,5.0,7
36602,1830100,5.0,5.0,7
36603,1830150,5.0,5.0,7
36604,1830200,5.0,5.0,7
36605,1830250,5.0,5.0,7
36606,1830300,5.0,5.0,7
36607,1830350,5.0,5.0,7
36608,1830400,5.0,5.0,7
36609,1830450,5.0,5.0,7
36610,1830500,5.0,5.0,7
36611,1830550,5.0,5.0,7
36612,1830600,5.0,5.0,7
36613,1830650,5.0,5.0,7
36614,1830700,5.0,5.0,7
36615,1830750,5.0,5.0,7
36616,1830800,5.0,5.0,7
36617,1830850,5.0,5.0,7
36618,1830900,5.0,5.0,7
36619,1830950,5.0,5.0,7
36620,1831000,5.0,5.0,7
36621,1831050,5.0,5.0,7
36622,1831100,5.0,5.0,7
36623,1831150,5.0,5.0,7
36624,1831200,5.0,5.0,7
36625,1831250,5.0,5.0,7
36626,1831300,5.0,5.0,7
36627,1831350,5.0,5.0,7
36628,1831400,5.0,5.0,7
36629,1831450,5.0,5.0,7
36630,1831500,5.0,5.0,7
36631,1831550,5.0,5.0,7
36632,1831600,5.0,5.0,7
36633,1831650,5.0,5.0,7
36634,1831700,5.0,5.0,7
36635,1831750,5.0,5.0,7
36636,1831800,5.0,5.0,7
36637,1831850,5.0,5.0,7
36638,1831900,5.0,5.0,7
36639,1831950,5.0,5.0,7
36640,1832000,5.0,5.0,7
36641,1832050,5.0,5.0,7
36642,1832100,5.0,5.0,7
36643,1832150,5.0,5.0,7
36644,1832200,5.0,5.0,7
36645,1832250,5.0,5.0,7
36646,1832300,5.0,5.0,7
36647,1832350,5.0,5.0,7
36648,1832400,5.0,5.0,7
36649,1832450,5.0,5.0,7
36650,1832500,5.0,5.0,7
36651,1832550,5.0,5.0,7
36652,1832600,5.0,5.0,7
36653,1832650,5.0,5.0,7
36654,1832700,5.0,5.0,7
36655,1832750,5.0,5.0,7
36656,1832800,5.0,5.0,7
36657,1832850,5.0,5.0,7
36658,1832900,5.0,5.0,7
36659,1832950,5.0,5.0,7
36660,1833000,5.0,5.0,7
36661,1833050,5.0,5.0,7
36662,1833100,5.0,5.0,7
36663,1833150,5.0,5.0,7
36664,1833200,5.0,5.0,7
36665,1833250,5.0,5.0,7
36666,1833300,5.0,5.0,7
36667,1833350,5.0,5.0,7
36668,1833400,5.0,5.0,7
36669,1833450,5.0,5.0,7
36670,1833500,5.0,5.0,7
36671,1833550,5.0,5.0,7
36672,1833600,5.0,5.0,7
36673,1833650,5.0,5.0,7
36674,1833700,5.0,5.0,7
36675,1833750,5.0,5.0,7
36676,1833800,5.0,5.0,7
36677,1833850,5.0,5.0,7
36678,1833900,5.0,5.0,7
36679,1833950,5.0,5.0,7
36680,1834000,5.0,5.0,7
36681,1834050,5.0,5.0,7
36682,1834100,5.0,5.0,7
36683,1834150,5.0,5.0,7
36684,1834200,5.0,5.0,7
36685,1834250,5.0,5.0,7
36686,1834300,5.0,5.0,7
36687,1834350,5.0,5.0,7
36688,1834400,5.0,5.0,7
36689,1834450,5.0,5.0,7
36690,1834500,5.0,5.0,7
36691,1834550,5.0,5.0,7
36692,1834600,5.0,5.0,7
36693,1834650,5.0,5.0,7
36694,1834700,5.0,5.0,7
36695,1834750,5.0,5.0,7
36696,1834800,5.0,5.0,7
36697,1834850,5.0,5.0,7
36698,1834900,5.0,5.0,7
36699,1834950,5.0,5.0,7
36700,1835000,5.0,5.0,7
36701,1835050,5.0,5.0,7
36702,1835100,5.0,5.0,7
36703,1835150,5.0,5.0,7
36704,1835200,5.0,5.0,7
36705,1835250,5.0,5.0,7
36706,1835300,5.0,5.0,7
36707,1835350,5.0,5.0,7
36708,1835400,5.0,5.0,7
36709,1835450,5.0,5.0,7
36710,1835500,5.0,5.0,7
36711,1835550,5.0,5.0,7
36712,1835600,5.0,5.0,7
36713,1835650,5.0,5.0,7
36714,1835700,5.0,5.0,7
36715,1835750,5.0,5.0,7
36716,1835800,5.0,5.0,7
36717,1835850,5.0,5.0,7
36718,1835900,5.0,5.0,7
36719,1835950,5.0,5.0,7
36720,1836000,5.0,5.0,7
36721,1836050,5.0,5.0,7
36722,1836100,5.0,5.0,7
36723,1836150,5.0,5.0,7
36724,1836200,5.0,5.0,7
36725,1836250,5.0,5.0,7
36726,1836300,5.0,5.0,7
36727,1836350,5.0,5.0,7
36728,1836400,5.0,5.0,7
36729,1836450,5.0,5.0,7
36730,1836500,5.0,5.0,7
36731,1836550,5.0,5.0,7
36732,1836600,5.0,5.0,7
36733,1836650,5.0,5.0,7
36734,1836700,5.0,5.0,7
36735,1836750,5.0,5.0,7
36736,1836800,5.0,5.0,7
36737,1836850,5.0,5.0,7
36738,1836900,5.0,5.0,7
36739,1836950,5.0,5.0,7
36740,1837000,5.0,5.0,7
36741,1837050,5.0,5.0,7
36742,1837100,5.0,5.0,7
36743,1837150,5.0,5.0,7
36744,1837200,5.0,5.0,7
36745,1837250,5.0,5.0,7
36746,1837300,5.0,5.0,7
36747,1837350,5.0,5.0,7
36748,1837400,5.0,5.005,7
36749,1837450,5.0,5.035,7
36750,1837500,5.0,5.068,7
36751,1837550,5.0,5.099,7
36752,1837600,5.0,5.13,7
36753,1837650,5.0,5.156,7
36754,1837700,5.0,5.189,7
36755,1837750,5.0,5.215,7
36756,1837800,5.0,5.247,7
36757,1837850,5.0,5.263,7
36758,1837900,5.0,5.268,7
36759,1837950,4.988,5.271,7
36760,1838000,4.926,5.283,7
36761,1838050,4.926,5.292,7
36762,1838100,4.926,5.3,7
36763,1838150,4.926,5.311,7
36764,1838200,4.926,5.312,7
36765,1838250,4.926,5.312,7
36766,1838300,4.926,5.312,7
36767,1838350,4.926,5.312,7
36768,1838400,4.926,5.312,7
36769,1838450,4.926,5.312,7
36770,1838500,4.926,5.312,7
36771,1838550,4.926,5.312,7
36772,1838600,4.926,5.312,7
36773,1838650,4.926,5.312,7
36774,1838700,4.926,5.312,7
36775,1838750,4.926,5.312,7
36776,1838800,4.926,5.312,7
36777,1838850,4.926,5.312,7
36778,1838900,4.926,5.312,7
36779,1838950,4.926,5.312,7
36780,1839000,4.926,5.313,7
36781,1839050,4.926,5.32,7
