,jstime,valence,arousal,video
9733,486650,5.0,5.0,7
9734,486700,5.0,5.0,7
9735,486750,5.0,5.0,7
9736,486800,5.0,5.0,7
9737,486850,5.0,5.0,7
9738,486900,5.0,5.0,7
9739,486950,5.0,5.0,7
9740,487000,5.0,5.0,7
9741,487050,5.0,5.0,7
9742,487100,5.0,5.0,7
9743,487150,5.0,5.0,7
9744,487200,5.0,5.0,7
9745,487250,5.0,5.0,7
9746,487300,5.0,5.0,7
9747,487350,5.0,5.0,7
9748,487400,5.0,5.0,7
9749,487450,5.0,5.0,7
9750,487500,5.0,5.0,7
9751,487550,5.0,5.0,7
9752,487600,5.0,5.0,7
9753,487650,5.0,5.0,7
9754,487700,5.0,5.0,7
9755,487750,5.0,5.0,7
9756,487800,5.0,5.0,7
9757,487850,5.0,5.0,7
9758,487900,5.0,5.0,7
9759,487950,5.0,5.0,7
9760,488000,5.0,5.0,7
9761,488050,5.0,5.0,7
9762,488100,5.0,5.0,7
9763,488150,5.0,5.0,7
9764,488200,5.0,5.0,7
9765,488250,5.0,5.0,7
9766,488300,5.0,5.0,7
9767,488350,5.0,5.0,7
9768,488400,5.0,5.0,7
9769,488450,5.0,5.0,7
9770,488500,5.0,5.0,7
9771,488550,5.0,5.0,7
9772,488600,5.0,5.0,7
9773,488650,5.0,5.0,7
9774,488700,5.0,5.0,7
9775,488750,5.0,5.0,7
9776,488800,5.0,5.0,7
9777,488850,5.0,5.0,7
9778,488900,5.0,5.0,7
9779,488950,5.0,5.0,7
9780,489000,5.0,5.0,7
9781,489050,5.0,5.0,7
9782,489100,5.0,5.0,7
9783,489150,5.0,5.0,7
9784,489200,5.0,5.0,7
9785,489250,5.0,5.0,7
9786,489300,5.0,5.0,7
9787,489350,5.0,5.009,7
9788,489400,5.0,5.042,7
9789,489450,5.0,5.089,7
9790,489500,5.0,5.158,7
9791,489550,5.0,5.221,7
9792,489600,5.0,5.257,7
9793,489650,5.0,5.275,7
9794,489700,5.0,5.275,7
9795,489750,5.0,5.275,7
9796,489800,5.0,5.275,7
9797,489850,5.0,5.275,7
9798,489900,5.0,5.275,7
9799,489950,5.0,5.275,7
9800,490000,5.0,5.275,7
9801,490050,5.0,5.275,7
9802,490100,5.0,5.275,7
9803,490150,5.0,5.276,7
9804,490200,5.0,5.28,7
9805,490250,5.0,5.286,7
9806,490300,5.0,5.29,7
9807,490350,5.0,5.29,7
9808,490400,5.0,5.29,7
9809,490450,5.0,5.29,7
9810,490500,5.0,5.29,7
9811,490550,5.0,5.29,7
9812,490600,5.0,5.296,7
9813,490650,5.0,5.307,7
9814,490700,5.0,5.315,7
9815,490750,4.971,5.324,7
9816,490800,4.942,5.329,7
9817,490850,4.942,5.33,7
9818,490900,4.942,5.335,7
9819,490950,4.942,5.347,7
9820,491000,4.942,5.364,7
9821,491050,4.94,5.378,7
9822,491100,4.934,5.388,7
9823,491150,4.929,5.402,7
9824,491200,4.923,5.415,7
9825,491250,4.919,5.429,7
9826,491300,4.912,5.452,7
9827,491350,4.904,5.479,7
9828,491400,4.897,5.497,7
9829,491450,4.893,5.505,7
9830,491500,4.892,5.507,7
9831,491550,4.892,5.512,7
9832,491600,4.892,5.518,7
9833,491650,4.892,5.523,7
9834,491700,4.892,5.526,7
9835,491750,4.892,5.526,7
9836,491800,4.892,5.53,7
9837,491850,4.892,5.533,7
9838,491900,4.892,5.534,7
9839,491950,4.892,5.537,7
9840,492000,4.892,5.539,7
9841,492050,4.892,5.541,7
9842,492100,4.892,5.547,7
9843,492150,4.892,5.551,7
9844,492200,4.892,5.551,7
9845,492250,4.891,5.551,7
9846,492300,4.891,5.551,7
9847,492350,4.887,5.551,7
9848,492400,4.885,5.551,7
9849,492450,4.885,5.551,7
9850,492500,4.885,5.551,7
9851,492550,4.885,5.551,7
9852,492600,4.885,5.551,7
9853,492650,4.885,5.551,7
9854,492700,4.885,5.551,7
9855,492750,4.885,5.551,7
9856,492800,4.885,5.551,7
9857,492850,4.885,5.551,7
9858,492900,4.885,5.551,7
9859,492950,4.885,5.551,7
9860,493000,4.885,5.552,7
9861,493050,4.885,5.553,7
9862,493100,4.885,5.553,7
9863,493150,4.885,5.553,7
9864,493200,4.885,5.553,7
9865,493250,4.884,5.555,7
9866,493300,4.883,5.557,7
9867,493350,4.883,5.557,7
9868,493400,4.883,5.557,7
9869,493450,4.883,5.558,7
9870,493500,4.883,5.562,7
9871,493550,4.883,5.565,7
9872,493600,4.882,5.567,7
9873,493650,4.882,5.568,7
9874,493700,4.881,5.568,7
9875,493750,4.88,5.569,7
9876,493800,4.88,5.57,7
9877,493850,4.88,5.571,7
9878,493900,4.88,5.572,7
9879,493950,4.88,5.572,7
9880,494000,4.879,5.572,7
9881,494050,4.877,5.575,7
9882,494100,4.876,5.578,7
9883,494150,4.876,5.581,7
9884,494200,4.876,5.582,7
9885,494250,4.876,5.583,7
9886,494300,4.876,5.587,7
9887,494350,4.876,5.591,7
9888,494400,4.876,5.596,7
9889,494450,4.876,5.597,7
9890,494500,4.874,5.599,7
9891,494550,4.871,5.602,7
9892,494600,4.869,5.604,7
9893,494650,4.869,5.607,7
9894,494700,4.869,5.609,7
9895,494750,4.869,5.611,7
9896,494800,4.869,5.615,7
9897,494850,4.869,5.62,7
9898,494900,4.868,5.622,7
9899,494950,4.868,5.622,7
9900,495000,4.868,5.622,7
9901,495050,4.868,5.622,7
9902,495100,4.868,5.622,7
9903,495150,4.868,5.622,7
9904,495200,4.868,5.622,7
9905,495250,4.868,5.622,7
9906,495300,4.868,5.622,7
9907,495350,4.866,5.623,7
9908,495400,4.865,5.626,7
9909,495450,4.865,5.629,7
9910,495500,4.865,5.629,7
9911,495550,4.864,5.629,7
9912,495600,4.864,5.629,7
9913,495650,4.863,5.629,7
9914,495700,4.863,5.629,7
9915,495750,4.861,5.629,7
9916,495800,4.86,5.629,7
9917,495850,4.86,5.629,7
9918,495900,4.86,5.629,7
9919,495950,4.859,5.629,7
9920,496000,4.859,5.629,7
9921,496050,4.859,5.63,7
9922,496100,4.859,5.635,7
9923,496150,4.859,5.64,7
9924,496200,4.859,5.643,7
9925,496250,4.859,5.643,7
9926,496300,4.859,5.645,7
9927,496350,4.857,5.65,7
9928,496400,4.856,5.655,7
9929,496450,4.856,5.656,7
9930,496500,4.855,5.661,7
9931,496550,4.854,5.666,7
9932,496600,4.852,5.669,7
9933,496650,4.85,5.672,7
9934,496700,4.85,5.675,7
9935,496750,4.848,5.677,7
9936,496800,4.846,5.679,7
9937,496850,4.846,5.683,7
9938,496900,4.846,5.686,7
9939,496950,4.846,5.687,7
9940,497000,4.846,5.687,7
9941,497050,4.846,5.687,7
9942,497100,4.846,5.687,7
9943,497150,4.846,5.687,7
9944,497200,4.846,5.687,7
9945,497250,4.845,5.687,7
9946,497300,4.842,5.687,7
9947,497350,4.842,5.687,7
9948,497400,4.842,5.687,7
9949,497450,4.842,5.687,7
9950,497500,4.842,5.687,7
9951,497550,4.841,5.687,7
9952,497600,4.841,5.687,7
9953,497650,4.841,5.687,7
9954,497700,4.841,5.687,7
9955,497750,4.84,5.687,7
