,jstime,valence,arousal,video
10543,527150,5.0,5.0,7
10544,527200,5.0,5.0,7
10545,527250,5.0,5.0,7
10546,527300,5.0,5.0,7
10547,527350,5.0,5.0,7
10548,527400,5.0,5.0,7
10549,527450,5.0,5.0,7
10550,527500,5.0,5.0,7
10551,527550,5.0,5.0,7
10552,527600,5.0,5.0,7
10553,527650,5.0,5.0,7
10554,527700,5.0,5.0,7
10555,527750,5.0,5.0,7
10556,527800,5.0,5.0,7
10557,527850,5.0,5.0,7
10558,527900,5.0,5.0,7
10559,527950,5.0,5.0,7
10560,528000,5.0,5.0,7
10561,528050,5.0,5.0,7
10562,528100,5.0,5.0,7
10563,528150,5.0,5.0,7
10564,528200,5.0,5.0,7
10565,528250,5.0,5.0,7
10566,528300,5.0,5.0,7
10567,528350,5.0,5.0,7
10568,528400,5.0,5.0,7
10569,528450,5.0,5.0,7
10570,528500,5.0,5.0,7
10571,528550,5.0,5.0,7
10572,528600,5.0,5.0,7
10573,528650,5.0,5.0,7
10574,528700,5.0,5.0,7
10575,528750,5.0,5.0,7
10576,528800,5.0,5.0,7
10577,528850,5.0,5.0,7
10578,528900,5.0,5.0,7
10579,528950,5.0,5.0,7
10580,529000,5.0,5.0,7
10581,529050,5.0,5.0,7
10582,529100,5.0,5.0,7
10583,529150,5.0,5.0,7
10584,529200,5.0,5.0,7
10585,529250,5.0,5.0,7
10586,529300,5.0,5.0,7
10587,529350,5.0,5.0,7
10588,529400,5.0,5.0,7
10589,529450,5.0,5.0,7
10590,529500,5.0,5.0,7
10591,529550,5.0,5.0,7
10592,529600,5.0,5.0,7
10593,529650,5.0,5.0,7
10594,529700,5.0,5.0,7
10595,529750,5.0,5.0,7
10596,529800,5.0,5.0,7
10597,529850,5.0,5.0,7
10598,529900,5.0,5.0,7
10599,529950,5.0,5.0,7
10600,530000,5.0,5.0,7
10601,530050,5.0,5.0,7
10602,530100,5.0,5.0,7
10603,530150,5.0,5.0,7
10604,530200,5.0,5.0,7
10605,530250,5.0,5.0,7
10606,530300,5.0,5.0,7
10607,530350,5.0,5.0,7
10608,530400,5.0,5.0,7
10609,530450,5.0,5.0,7
10610,530500,5.0,5.0,7
10611,530550,5.0,5.0,7
10612,530600,5.0,5.0,7
10613,530650,5.0,5.0,7
10614,530700,5.0,5.0,7
10615,530750,5.0,5.007,7
10616,530800,5.0,5.053,7
10617,530850,5.0,5.114,7
10618,530900,5.0,5.166,7
10619,530950,5.0,5.194,7
10620,531000,5.0,5.224,7
10621,531050,5.0,5.253,7
10622,531100,5.024,5.277,7
10623,531150,5.034,5.293,7
10624,531200,5.033,5.302,7
10625,531250,5.032,5.319,7
10626,531300,5.032,5.342,7
10627,531350,5.032,5.381,7
10628,531400,5.032,5.42,7
10629,531450,5.032,5.451,7
10630,531500,5.032,5.475,7
10631,531550,5.032,5.503,7
10632,531600,5.032,5.53,7
10633,531650,5.032,5.552,7
10634,531700,5.032,5.57,7
10635,531750,5.032,5.578,7
10636,531800,5.032,5.579,7
10637,531850,5.032,5.579,7
10638,531900,5.032,5.579,7
10639,531950,5.032,5.579,7
10640,532000,5.032,5.579,7
10641,532050,5.032,5.579,7
10642,532100,5.032,5.579,7
10643,532150,5.032,5.579,7
10644,532200,5.032,5.579,7
10645,532250,5.031,5.579,7
10646,532300,5.031,5.579,7
10647,532350,5.031,5.579,7
10648,532400,5.031,5.579,7
10649,532450,5.031,5.579,7
10650,532500,5.027,5.592,7
10651,532550,5.005,5.619,7
10652,532600,4.987,5.646,7
10653,532650,4.981,5.671,7
10654,532700,4.968,5.701,7
10655,532750,4.956,5.726,7
10656,532800,4.953,5.748,7
10657,532850,4.945,5.77,7
10658,532900,4.935,5.799,7
10659,532950,4.93,5.825,7
10660,533000,4.927,5.846,7
10661,533050,4.922,5.869,7
10662,533100,4.915,5.891,7
10663,533150,4.912,5.905,7
10664,533200,4.912,5.913,7
10665,533250,4.909,5.927,7
10666,533300,4.905,5.944,7
10667,533350,4.891,5.961,7
10668,533400,4.884,5.966,7
10669,533450,4.884,5.966,7
10670,533500,4.884,5.966,7
10671,533550,4.884,5.966,7
10672,533600,4.884,5.966,7
10673,533650,4.881,5.97,7
10674,533700,4.876,5.976,7
10675,533750,4.869,5.983,7
10676,533800,4.862,5.985,7
10677,533850,4.859,5.986,7
10678,533900,4.859,5.986,7
10679,533950,4.859,5.986,7
10680,534000,4.859,5.986,7
10681,534050,4.859,5.986,7
10682,534100,4.859,5.986,7
10683,534150,4.858,5.986,7
10684,534200,4.855,5.986,7
10685,534250,4.848,5.986,7
10686,534300,4.845,5.986,7
10687,534350,4.84,5.986,7
10688,534400,4.834,5.986,7
10689,534450,4.832,5.986,7
10690,534500,4.823,5.986,7
10691,534550,4.815,5.983,7
10692,534600,4.808,5.977,7
10693,534650,4.806,5.974,7
10694,534700,4.806,5.974,7
10695,534750,4.805,5.974,7
10696,534800,4.804,5.974,7
10697,534850,4.804,5.974,7
10698,534900,4.801,5.974,7
10699,534950,4.8,5.974,7
10700,535000,4.799,5.974,7
10701,535050,4.793,5.974,7
10702,535100,4.784,5.974,7
10703,535150,4.781,5.974,7
10704,535200,4.78,5.974,7
10705,535250,4.78,5.974,7
10706,535300,4.78,5.974,7
10707,535350,4.78,5.974,7
10708,535400,4.78,5.974,7
10709,535450,4.78,5.974,7
10710,535500,4.78,5.976,7
10711,535550,4.78,5.983,7
10712,535600,4.779,5.996,7
10713,535650,4.774,6.01,7
10714,535700,4.766,6.024,7
10715,535750,4.762,6.033,7
10716,535800,4.761,6.04,7
10717,535850,4.76,6.044,7
10718,535900,4.759,6.046,7
10719,535950,4.758,6.052,7
10720,536000,4.757,6.056,7
10721,536050,4.757,6.057,7
10722,536100,4.757,6.06,7
10723,536150,4.757,6.063,7
10724,536200,4.757,6.066,7
10725,536250,4.756,6.067,7
10726,536300,4.756,6.068,7
10727,536350,4.756,6.069,7
10728,536400,4.756,6.069,7
10729,536450,4.756,6.069,7
10730,536500,4.756,6.071,7
10731,536550,4.756,6.071,7
10732,536600,4.756,6.071,7
10733,536650,4.756,6.071,7
10734,536700,4.756,6.071,7
10735,536750,4.756,6.071,7
10736,536800,4.756,6.071,7
10737,536850,4.756,6.071,7
10738,536900,4.756,6.071,7
10739,536950,4.756,6.071,7
10740,537000,4.756,6.071,7
10741,537050,4.756,6.071,7
10742,537100,4.756,6.071,7
10743,537150,4.756,6.071,7
10744,537200,4.756,6.071,7
10745,537250,4.756,6.071,7
10746,537300,4.756,6.071,7
10747,537350,4.756,6.071,7
10748,537400,4.756,6.071,7
10749,537450,4.756,6.071,7
10750,537500,4.756,6.071,7
10751,537550,4.756,6.071,7
10752,537600,4.756,6.071,7
10753,537650,4.756,6.071,7
10754,537700,4.756,6.071,7
10755,537750,4.756,6.071,7
10756,537800,4.756,6.071,7
10757,537850,4.756,6.071,7
10758,537900,4.756,6.074,7
10759,537950,4.756,6.077,7
10760,538000,4.756,6.084,7
10761,538050,4.756,6.09,7
10762,538100,4.756,6.093,7
10763,538150,4.756,6.098,7
10764,538200,4.756,6.099,7
10765,538250,4.756,6.105,7
10766,538300,4.756,6.109,7
10767,538350,4.756,6.115,7
10768,538400,4.756,6.121,7
10769,538450,4.756,6.124,7
10770,538500,4.756,6.128,7
10771,538550,4.756,6.134,7
10772,538600,4.756,6.139,7
10773,538650,4.756,6.145,7
10774,538700,4.756,6.156,7
10775,538750,4.756,6.164,7
10776,538800,4.756,6.171,7
10777,538850,4.756,6.175,7
10778,538900,4.756,6.185,7
10779,538950,4.756,6.2,7
10780,539000,4.756,6.22,7
10781,539050,4.756,6.244,7
10782,539100,4.756,6.26,7
10783,539150,4.755,6.268,7
10784,539200,4.752,6.277,7
10785,539250,4.751,6.288,7
10786,539300,4.751,6.303,7
10787,539350,4.751,6.316,7
10788,539400,4.751,6.331,7
10789,539450,4.751,6.342,7
10790,539500,4.751,6.35,7
10791,539550,4.751,6.36,7
10792,539600,4.751,6.368,7
10793,539650,4.751,6.376,7
10794,539700,4.751,6.378,7
10795,539750,4.751,6.378,7
10796,539800,4.751,6.378,7
10797,539850,4.751,6.378,7
10798,539900,4.751,6.378,7
10799,539950,4.751,6.378,7
10800,540000,4.751,6.378,7
10801,540050,4.751,6.378,7
10802,540100,4.751,6.378,7
10803,540150,4.751,6.378,7
10804,540200,4.751,6.378,7
10805,540250,4.751,6.378,7
10806,540300,4.751,6.378,7
10807,540350,4.751,6.378,7
10808,540400,4.751,6.378,7
10809,540450,4.751,6.378,7
10810,540500,4.751,6.378,7
10811,540550,4.751,6.378,7
10812,540600,4.751,6.378,7
10813,540650,4.751,6.378,7
10814,540700,4.751,6.378,7
10815,540750,4.751,6.378,7
10816,540800,4.751,6.378,7
10817,540850,4.751,6.378,7
10818,540900,4.751,6.378,7
10819,540950,4.751,6.378,7
10820,541000,4.751,6.378,7
10821,541050,4.751,6.378,7
10822,541100,4.751,6.378,7
