,jstime,valence,arousal,video
43757,2187850,5.0,5.0,8
43758,2187900,5.0,5.0,8
43759,2187950,5.0,5.0,8
43760,2188000,5.0,5.0,8
43761,2188050,5.0,5.0,8
43762,2188100,5.0,5.0,8
43763,2188150,5.0,5.0,8
43764,2188200,5.0,5.0,8
43765,2188250,5.0,5.0,8
43766,2188300,5.0,5.0,8
43767,2188350,5.0,5.0,8
43768,2188400,5.0,5.0,8
43769,2188450,5.0,5.0,8
43770,2188500,5.0,5.0,8
43771,2188550,5.0,5.0,8
43772,2188600,5.0,5.0,8
43773,2188650,5.0,5.0,8
43774,2188700,5.0,5.0,8
43775,2188750,5.0,5.0,8
43776,2188800,5.0,5.0,8
43777,2188850,5.0,5.0,8
43778,2188900,5.0,5.0,8
43779,2188950,5.0,5.0,8
43780,2189000,5.0,5.0,8
43781,2189050,5.0,5.0,8
43782,2189100,5.0,5.0,8
43783,2189150,5.0,5.0,8
43784,2189200,5.0,5.0,8
43785,2189250,5.0,5.0,8
43786,2189300,5.0,5.0,8
43787,2189350,5.0,5.0,8
43788,2189400,5.0,5.0,8
43789,2189450,5.0,5.0,8
43790,2189500,5.0,5.0,8
43791,2189550,5.0,5.0,8
43792,2189600,5.0,5.0,8
43793,2189650,5.0,5.0,8
43794,2189700,5.0,5.0,8
43795,2189750,5.0,5.0,8
43796,2189800,5.0,5.0,8
43797,2189850,5.0,5.0,8
43798,2189900,5.0,5.0,8
43799,2189950,5.0,5.0,8
43800,2190000,5.0,5.0,8
43801,2190050,5.0,5.0,8
43802,2190100,5.0,5.0,8
43803,2190150,5.0,5.0,8
43804,2190200,5.0,5.0,8
43805,2190250,5.0,5.0,8
43806,2190300,5.0,5.0,8
43807,2190350,5.0,5.0,8
43808,2190400,5.0,5.0,8
43809,2190450,5.0,5.0,8
43810,2190500,5.0,5.0,8
43811,2190550,5.0,5.0,8
43812,2190600,5.0,5.0,8
43813,2190650,5.0,5.0,8
43814,2190700,5.0,5.0,8
43815,2190750,5.0,5.0,8
43816,2190800,5.0,5.0,8
43817,2190850,5.0,5.0,8
43818,2190900,5.0,5.0,8
43819,2190950,5.0,5.0,8
43820,2191000,5.0,5.0,8
43821,2191050,5.0,5.0,8
43822,2191100,5.0,5.0,8
43823,2191150,5.0,5.0,8
43824,2191200,5.0,5.0,8
43825,2191250,5.0,5.0,8
43826,2191300,5.0,5.0,8
43827,2191350,5.0,5.0,8
43828,2191400,5.0,5.0,8
43829,2191450,5.0,5.0,8
