,jstime,valence,arousal,video
20618,1030900,5.0,5.0,7
20619,1030950,5.0,5.0,7
20620,1031000,5.0,5.0,7
20621,1031050,5.0,5.0,7
20622,1031100,5.0,5.0,7
20623,1031150,5.0,5.0,7
20624,1031200,5.0,5.0,7
20625,1031250,5.0,5.0,7
20626,1031300,5.0,5.0,7
20627,1031350,5.0,5.0,7
20628,1031400,5.0,5.0,7
20629,1031450,5.0,5.0,7
20630,1031500,5.0,5.0,7
20631,1031550,5.0,5.0,7
20632,1031600,5.0,5.0,7
20633,1031650,5.0,5.0,7
20634,1031700,5.0,5.0,7
20635,1031750,5.0,5.0,7
20636,1031800,5.0,5.0,7
20637,1031850,5.0,5.0,7
20638,1031900,5.0,5.0,7
20639,1031950,5.0,5.0,7
20640,1032000,5.0,5.0,7
20641,1032050,5.0,5.0,7
20642,1032100,5.0,5.0,7
20643,1032150,5.0,5.0,7
20644,1032200,5.0,5.0,7
20645,1032250,5.0,5.0,7
20646,1032300,5.0,5.0,7
20647,1032350,5.0,5.0,7
20648,1032400,5.0,5.0,7
20649,1032450,5.0,5.0,7
20650,1032500,5.0,5.0,7
20651,1032550,5.0,5.0,7
20652,1032600,5.0,5.0,7
20653,1032650,5.0,5.0,7
20654,1032700,5.0,5.0,7
20655,1032750,5.0,5.0,7
20656,1032800,5.0,5.0,7
20657,1032850,5.0,5.0,7
20658,1032900,5.0,5.0,7
20659,1032950,5.0,5.0,7
20660,1033000,5.0,5.0,7
20661,1033050,5.0,5.0,7
20662,1033100,5.0,5.0,7
20663,1033150,5.0,5.0,7
20664,1033200,5.0,5.0,7
20665,1033250,5.0,5.0,7
20666,1033300,5.0,5.0,7
20667,1033350,5.0,5.0,7
20668,1033400,5.0,5.0,7
20669,1033450,5.0,5.0,7
20670,1033500,5.0,5.0,7
20671,1033550,5.0,5.013,7
20672,1033600,5.0,5.045,7
20673,1033650,5.0,5.085,7
20674,1033700,5.0,5.096,7
20675,1033750,5.0,5.121,7
20676,1033800,5.0,5.144,7
20677,1033850,5.0,5.219,7
20678,1033900,4.922,5.269,7
20679,1033950,4.839,5.351,7
20680,1034000,4.769,5.44,7
20681,1034050,4.754,5.464,7
20682,1034100,4.742,5.479,7
20683,1034150,4.697,5.509,7
20684,1034200,4.649,5.546,7
20685,1034250,4.564,5.603,7
20686,1034300,4.47,5.682,7
20687,1034350,4.319,5.781,7
20688,1034400,4.196,5.854,7
20689,1034450,4.116,5.892,7
20690,1034500,4.07,5.924,7
20691,1034550,3.998,5.979,7
20692,1034600,3.904,6.047,7
20693,1034650,3.853,6.096,7
20694,1034700,3.844,6.118,7
20695,1034750,3.843,6.128,7
20696,1034800,3.843,6.138,7
20697,1034850,3.843,6.163,7
20698,1034900,3.843,6.204,7
20699,1034950,3.843,6.275,7
20700,1035000,3.843,6.339,7
20701,1035050,3.814,6.394,7
20702,1035100,3.803,6.448,7
20703,1035150,3.797,6.485,7
20704,1035200,3.796,6.499,7
20705,1035250,3.796,6.502,7
20706,1035300,3.796,6.519,7
20707,1035350,3.795,6.545,7
20708,1035400,3.781,6.567,7
20709,1035450,3.764,6.585,7
20710,1035500,3.74,6.606,7
20711,1035550,3.709,6.642,7
20712,1035600,3.661,6.676,7
20713,1035650,3.622,6.703,7
20714,1035700,3.589,6.733,7
20715,1035750,3.555,6.763,7
20716,1035800,3.524,6.787,7
20717,1035850,3.486,6.808,7
20718,1035900,3.416,6.848,7
20719,1035950,3.301,6.926,7
20720,1036000,3.221,6.991,7
20721,1036050,3.177,7.039,7
20722,1036100,3.155,7.053,7
20723,1036150,3.145,7.055,7
20724,1036200,3.143,7.055,7
20725,1036250,3.143,7.055,7
20726,1036300,3.143,7.055,7
20727,1036350,3.143,7.055,7
20728,1036400,3.143,7.055,7
20729,1036450,3.143,7.055,7
20730,1036500,3.143,7.055,7
20731,1036550,3.143,7.055,7
20732,1036600,3.143,7.055,7
20733,1036650,3.143,7.055,7
20734,1036700,3.143,7.055,7
20735,1036750,3.143,7.055,7
20736,1036800,3.143,7.055,7
20737,1036850,3.143,7.055,7
20738,1036900,3.143,7.055,7
20739,1036950,3.143,7.055,7
20740,1037000,3.143,7.055,7
20741,1037050,3.143,7.055,7
20742,1037100,3.143,7.055,7
20743,1037150,3.143,7.055,7
20744,1037200,3.143,7.055,7
20745,1037250,3.143,7.055,7
20746,1037300,3.143,7.055,7
20747,1037350,3.143,7.055,7
20748,1037400,3.143,7.055,7
20749,1037450,3.143,7.055,7
20750,1037500,3.143,7.055,7
20751,1037550,3.143,7.055,7
20752,1037600,3.143,7.055,7
20753,1037650,3.143,7.055,7
20754,1037700,3.143,7.055,7
20755,1037750,3.143,7.055,7
20756,1037800,3.143,7.055,7
20757,1037850,3.143,7.055,7
20758,1037900,3.143,7.055,7
20759,1037950,3.143,7.055,7
20760,1038000,3.143,7.055,7
20761,1038050,3.143,7.055,7
20762,1038100,3.143,7.055,7
20763,1038150,3.143,7.055,7
20764,1038200,3.143,7.055,7
20765,1038250,3.143,7.055,7
20766,1038300,3.143,7.055,7
20767,1038350,3.143,7.055,7
20768,1038400,3.143,7.055,7
20769,1038450,3.143,7.055,7
20770,1038500,3.143,7.055,7
20771,1038550,3.143,7.055,7
20772,1038600,3.143,7.055,7
20773,1038650,3.143,7.055,7
20774,1038700,3.143,7.055,7
20775,1038750,3.143,7.055,7
20776,1038800,3.143,7.055,7
20777,1038850,3.143,7.055,7
20778,1038900,3.143,7.055,7
20779,1038950,3.143,7.055,7
20780,1039000,3.143,7.055,7
20781,1039050,3.143,7.055,7
20782,1039100,3.143,7.055,7
20783,1039150,3.143,7.055,7
20784,1039200,3.143,7.055,7
20785,1039250,3.143,7.055,7
20786,1039300,3.143,7.055,7
20787,1039350,3.143,7.056,7
20788,1039400,3.143,7.056,7
20789,1039450,3.143,7.056,7
20790,1039500,3.143,7.058,7
20791,1039550,3.143,7.06,7
20792,1039600,3.143,7.063,7
20793,1039650,3.143,7.064,7
20794,1039700,3.143,7.065,7
20795,1039750,3.143,7.066,7
20796,1039800,3.143,7.067,7
20797,1039850,3.143,7.068,7
20798,1039900,3.143,7.068,7
20799,1039950,3.143,7.068,7
20800,1040000,3.143,7.068,7
20801,1040050,3.143,7.068,7
20802,1040100,3.143,7.068,7
20803,1040150,3.143,7.07,7
20804,1040200,3.143,7.07,7
20805,1040250,3.143,7.07,7
20806,1040300,3.143,7.07,7
20807,1040350,3.143,7.07,7
20808,1040400,3.143,7.07,7
20809,1040450,3.143,7.073,7
20810,1040500,3.143,7.074,7
20811,1040550,3.143,7.074,7
20812,1040600,3.145,7.074,7
20813,1040650,3.146,7.074,7
20814,1040700,3.146,7.074,7
20815,1040750,3.15,7.074,7
20816,1040800,3.151,7.074,7
20817,1040850,3.151,7.074,7
20818,1040900,3.151,7.074,7
20819,1040950,3.151,7.074,7
20820,1041000,3.151,7.074,7
20821,1041050,3.151,7.074,7
20822,1041100,3.151,7.074,7
20823,1041150,3.151,7.074,7
20824,1041200,3.151,7.074,7
20825,1041250,3.151,7.074,7
20826,1041300,3.151,7.074,7
20827,1041350,3.151,7.074,7
20828,1041400,3.151,7.074,7
20829,1041450,3.151,7.074,7
20830,1041500,3.151,7.074,7
20831,1041550,3.151,7.074,7
20832,1041600,3.151,7.074,7
20833,1041650,3.151,7.074,7
20834,1041700,3.151,7.074,7
20835,1041750,3.151,7.074,7
20836,1041800,3.151,7.074,7
20837,1041850,3.151,7.074,7
20838,1041900,3.151,7.074,7
20839,1041950,3.151,7.074,7
20840,1042000,3.151,7.074,7
20841,1042050,3.151,7.074,7
20842,1042100,3.151,7.074,7
20843,1042150,3.151,7.074,7
20844,1042200,3.151,7.079,7
20845,1042250,3.151,7.087,7
20846,1042300,3.151,7.092,7
20847,1042350,3.151,7.097,7
20848,1042400,3.151,7.098,7
20849,1042450,3.151,7.098,7
20850,1042500,3.151,7.1,7
20851,1042550,3.151,7.101,7
20852,1042600,3.151,7.101,7
20853,1042650,3.151,7.101,7
20854,1042700,3.151,7.101,7
20855,1042750,3.151,7.101,7
20856,1042800,3.151,7.101,7
20857,1042850,3.151,7.101,7
20858,1042900,3.151,7.101,7
20859,1042950,3.151,7.101,7
20860,1043000,3.151,7.101,7
20861,1043050,3.151,7.101,7
20862,1043100,3.151,7.101,7
20863,1043150,3.151,7.101,7
20864,1043200,3.151,7.101,7
20865,1043250,3.151,7.101,7
20866,1043300,3.151,7.101,7
20867,1043350,3.151,7.101,7
20868,1043400,3.151,7.101,7
20869,1043450,3.151,7.101,7
20870,1043500,3.151,7.101,7
20871,1043550,3.151,7.101,7
20872,1043600,3.151,7.101,7
20873,1043650,3.151,7.101,7
20874,1043700,3.151,7.101,7
20875,1043750,3.151,7.101,7
20876,1043800,3.151,7.101,7
20877,1043850,3.151,7.101,7
20878,1043900,3.151,7.101,7
20879,1043950,3.151,7.101,7
20880,1044000,3.151,7.101,7
20881,1044050,3.151,7.101,7
20882,1044100,3.151,7.101,7
20883,1044150,3.151,7.101,7
20884,1044200,3.151,7.101,7
20885,1044250,3.151,7.101,7
20886,1044300,3.151,7.101,7
20887,1044350,3.151,7.101,7
20888,1044400,3.151,7.101,7
20889,1044450,3.151,7.101,7
20890,1044500,3.151,7.101,7
20891,1044550,3.151,7.101,7
20892,1044600,3.151,7.101,7
20893,1044650,3.151,7.101,7
20894,1044700,3.151,7.101,7
20895,1044750,3.151,7.101,7
20896,1044800,3.151,7.101,7
20897,1044850,3.151,7.101,7
20898,1044900,3.151,7.101,7
20899,1044950,3.151,7.101,7
20900,1045000,3.151,7.101,7
20901,1045050,3.151,7.101,7
20902,1045100,3.151,7.101,7
20903,1045150,3.151,7.101,7
20904,1045200,3.151,7.101,7
20905,1045250,3.151,7.101,7
20906,1045300,3.151,7.101,7
20907,1045350,3.151,7.101,7
20908,1045400,3.151,7.101,7
20909,1045450,3.151,7.101,7
