timepoint,jstime,valence,arousal,video
0,1921100,5.0,5.0,8
50,1921150,5.0,5.0,8
100,1921200,5.0,5.0,8
150,1921250,5.0,5.0,8
200,1921300,5.0,5.0,8
250,1921350,5.0,5.0,8
300,1921400,5.0,5.0,8
350,1921450,5.0,5.0,8
400,1921500,5.0,5.0,8
450,1921550,5.0,5.0,8
500,1921600,5.0,5.0,8
550,1921650,5.0,5.0,8
600,1921700,5.0,5.0,8
650,1921750,5.0,5.0,8
700,1921800,5.0,5.0,8
750,1921850,5.0,5.0,8
800,1921900,5.0,5.0,8
850,1921950,5.0,5.0,8
900,1922000,5.0,5.0,8
950,1922050,5.0,5.0,8
1000,1922100,5.0,5.0,8
1050,1922150,5.0,5.0,8
1100,1922200,5.0,5.0,8
1150,1922250,5.0,5.0,8
1200,1922300,5.0,5.0,8
1250,1922350,5.0,5.0,8
1300,1922400,5.0,5.0,8
1350,1922450,5.0,5.0,8
1400,1922500,5.0,5.0,8
1450,1922550,5.0,5.0,8
1500,1922600,5.0,5.0,8
1550,1922650,5.0,5.0,8
1600,1922700,5.0,5.0,8
1650,1922750,5.0,5.0,8
1700,1922800,5.0,5.0,8
1750,1922850,5.0,5.0,8
1800,1922900,5.0,5.0,8
1850,1922950,5.0,5.0,8
1900,1923000,5.0,5.0,8
1950,1923050,5.0,5.0,8
2000,1923100,5.0,5.0,8
2050,1923150,5.0,5.0,8
2100,1923200,5.0,5.0,8
2150,1923250,5.0,5.0,8
2200,1923300,5.0,5.0,8
2250,1923350,5.0,5.0,8
2300,1923400,5.0,5.0,8
2350,1923450,5.0,5.0,8
2400,1923500,5.0,5.0,8
2450,1923550,5.0,5.0,8
2500,1923600,5.0,5.0,8
2550,1923650,5.0,5.0,8
2600,1923700,5.0,4.992,8
2650,1923750,5.0,4.905,8
2700,1923800,5.0,4.818,8
2750,1923850,5.0,4.734,8
2800,1923900,4.937,4.658,8
2850,1923950,4.927,4.578,8
2900,1924000,4.859,4.484,8
2950,1924050,4.767,4.396,8
3000,1924100,4.691,4.337,8
3050,1924150,4.651,4.31,8
3100,1924200,4.642,4.31,8
3150,1924250,4.615,4.31,8
3200,1924300,4.585,4.31,8
3250,1924350,4.545,4.31,8
3300,1924400,4.502,4.31,8
3350,1924450,4.46,4.31,8
3400,1924500,4.431,4.31,8
3450,1924550,4.393,4.31,8
3500,1924600,4.312,4.31,8
3550,1924650,4.197,4.31,8
3600,1924700,4.094,4.31,8
3650,1924750,4.048,4.318,8
3700,1924800,4.037,4.331,8
3750,1924850,4.016,4.346,8
3800,1924900,3.997,4.348,8
3850,1924950,3.958,4.352,8
3900,1925000,3.904,4.352,8
3950,1925050,3.855,4.352,8
4000,1925100,3.841,4.352,8
4050,1925150,3.818,4.357,8
4100,1925200,3.805,4.359,8
4150,1925250,3.791,4.364,8
4200,1925300,3.779,4.372,8
4250,1925350,3.758,4.372,8
4300,1925400,3.737,4.372,8
4350,1925450,3.689,4.372,8
4400,1925500,3.658,4.372,8
4450,1925550,3.629,4.372,8
4500,1925600,3.614,4.372,8
4550,1925650,3.603,4.372,8
4600,1925700,3.597,4.372,8
4650,1925750,3.584,4.372,8
4700,1925800,3.579,4.372,8
4750,1925850,3.579,4.372,8
4800,1925900,3.575,4.372,8
4850,1925950,3.575,4.372,8
4900,1926000,3.57,4.372,8
4950,1926050,3.568,4.372,8
5000,1926100,3.563,4.372,8
5050,1926150,3.55,4.372,8
5100,1926200,3.535,4.372,8
5150,1926250,3.529,4.372,8
5200,1926300,3.518,4.372,8
5250,1926350,3.51,4.372,8
5300,1926400,3.5,4.372,8
5350,1926450,3.496,4.372,8
5400,1926500,3.49,4.372,8
5450,1926550,3.48,4.372,8
5500,1926600,3.467,4.372,8
5550,1926650,3.461,4.372,8
5600,1926700,3.442,4.372,8
5650,1926750,3.431,4.372,8
5700,1926800,3.413,4.372,8
5750,1926850,3.389,4.372,8
5800,1926900,3.374,4.372,8
5850,1926950,3.356,4.372,8
5900,1927000,3.337,4.372,8
5950,1927050,3.318,4.372,8
6000,1927100,3.306,4.372,8
6050,1927150,3.301,4.372,8
6100,1927200,3.301,4.372,8
6150,1927250,3.295,4.372,8
6200,1927300,3.294,4.372,8
6250,1927350,3.291,4.372,8
6300,1927400,3.284,4.365,8
6350,1927450,3.284,4.357,8
6400,1927500,3.278,4.357,8
6450,1927550,3.278,4.357,8
6500,1927600,3.278,4.357,8
6550,1927650,3.278,4.357,8
6600,1927700,3.278,4.357,8
6650,1927750,3.278,4.357,8
6700,1927800,3.278,4.355,8
6750,1927850,3.278,4.351,8
6800,1927900,3.278,4.35,8
6850,1927950,3.278,4.343,8
6900,1928000,3.278,4.337,8
6950,1928050,3.278,4.33,8
7000,1928100,3.278,4.324,8
7050,1928150,3.278,4.314,8
7100,1928200,3.278,4.307,8
7150,1928250,3.278,4.307,8
7200,1928300,3.278,4.302,8
7250,1928350,3.278,4.293,8
7300,1928400,3.276,4.293,8
7350,1928450,3.272,4.287,8
7400,1928500,3.262,4.287,8
7450,1928550,3.246,4.287,8
7500,1928600,3.212,4.287,8
7550,1928650,3.148,4.287,8
7600,1928700,3.062,4.307,8
7650,1928750,2.979,4.375,8
7700,1928800,2.942,4.436,8
7750,1928850,2.919,4.493,8
7800,1928900,2.891,4.545,8
7850,1928950,2.873,4.613,8
