,jstime,valence,arousal,video
9766,488300,5.0,5.0,8
9767,488350,5.0,5.0,8
9768,488400,5.0,5.0,8
9769,488450,5.0,5.0,8
9770,488500,5.0,5.0,8
9771,488550,5.0,5.0,8
9772,488600,5.0,5.0,8
9773,488650,5.0,5.0,8
9774,488700,5.0,5.0,8
9775,488750,5.0,5.0,8
9776,488800,5.0,5.0,8
9777,488850,5.0,5.0,8
9778,488900,5.0,5.0,8
9779,488950,5.0,5.0,8
9780,489000,5.0,5.0,8
9781,489050,5.0,5.0,8
9782,489100,5.0,5.0,8
9783,489150,5.0,5.0,8
9784,489200,5.0,5.0,8
9785,489250,5.0,5.0,8
9786,489300,5.0,5.0,8
9787,489350,5.0,5.0,8
9788,489400,5.0,5.0,8
9789,489450,5.0,5.0,8
9790,489500,5.0,5.0,8
9791,489550,5.0,5.0,8
9792,489600,5.0,5.0,8
9793,489650,5.0,5.0,8
9794,489700,5.0,5.0,8
9795,489750,5.0,5.0,8
9796,489800,5.0,5.0,8
9797,489850,5.0,5.0,8
9798,489900,5.0,5.0,8
9799,489950,5.0,5.0,8
9800,490000,5.0,5.0,8
9801,490050,5.0,5.0,8
9802,490100,5.0,5.0,8
9803,490150,5.0,5.0,8
9804,490200,5.0,5.0,8
9805,490250,5.0,5.0,8
9806,490300,5.0,5.0,8
9807,490350,5.0,5.0,8
9808,490400,5.0,5.0,8
9809,490450,5.0,5.0,8
9810,490500,5.0,5.0,8
9811,490550,5.0,5.0,8
9812,490600,5.0,5.0,8
9813,490650,5.0,5.0,8
9814,490700,5.0,5.0,8
9815,490750,5.0,5.0,8
9816,490800,5.0,5.0,8
9817,490850,5.0,5.0,8
9818,490900,5.0,5.0,8
9819,490950,5.0,5.0,8
9820,491000,5.0,5.0,8
9821,491050,5.0,5.0,8
9822,491100,5.0,5.0,8
9823,491150,5.0,5.0,8
9824,491200,5.0,5.0,8
9825,491250,5.0,5.0,8
9826,491300,5.0,5.0,8
9827,491350,5.0,5.0,8
9828,491400,5.0,5.0,8
9829,491450,5.0,5.0,8
9830,491500,5.0,5.0,8
9831,491550,5.0,5.0,8
9832,491600,5.0,5.0,8
9833,491650,5.0,5.0,8
9834,491700,5.0,5.0,8
9835,491750,5.0,5.0,8
9836,491800,5.0,5.0,8
9837,491850,5.0,5.0,8
9838,491900,5.0,5.0,8
9839,491950,5.0,5.0,8
9840,492000,5.0,5.0,8
9841,492050,5.0,5.0,8
9842,492100,5.0,5.0,8
9843,492150,5.0,5.0,8
9844,492200,5.0,5.0,8
9845,492250,5.0,5.0,8
9846,492300,5.0,5.0,8
9847,492350,5.0,5.0,8
9848,492400,5.0,5.0,8
9849,492450,5.0,5.0,8
9850,492500,5.0,5.0,8
9851,492550,5.0,5.0,8
9852,492600,5.0,5.0,8
9853,492650,5.0,5.0,8
9854,492700,5.0,5.0,8
9855,492750,5.0,5.0,8
9856,492800,5.0,5.0,8
9857,492850,5.0,5.0,8
9858,492900,5.0,5.0,8
9859,492950,5.0,5.0,8
9860,493000,5.0,5.0,8
9861,493050,5.0,5.0,8
9862,493100,5.0,5.0,8
9863,493150,5.0,5.0,8
9864,493200,5.0,5.0,8
9865,493250,5.0,5.0,8
9866,493300,5.0,5.0,8
9867,493350,5.0,5.0,8
9868,493400,5.0,5.0,8
9869,493450,5.0,5.0,8
9870,493500,5.0,5.0,8
9871,493550,5.0,5.0,8
9872,493600,5.0,5.0,8
9873,493650,5.0,5.0,8
9874,493700,5.0,5.0,8
9875,493750,5.0,5.0,8
9876,493800,5.0,5.0,8
9877,493850,5.0,5.0,8
9878,493900,5.0,5.0,8
9879,493950,5.0,5.0,8
9880,494000,5.0,5.0,8
9881,494050,5.0,5.0,8
9882,494100,5.0,5.0,8
9883,494150,5.0,5.0,8
9884,494200,5.0,5.0,8
9885,494250,5.0,5.0,8
9886,494300,5.0,5.0,8
9887,494350,5.0,5.0,8
9888,494400,5.0,5.0,8
9889,494450,5.0,5.0,8
9890,494500,5.0,5.0,8
9891,494550,5.0,5.0,8
9892,494600,5.0,5.0,8
9893,494650,5.0,5.0,8
9894,494700,5.0,5.0,8
9895,494750,5.0,5.0,8
9896,494800,5.0,5.0,8
9897,494850,5.0,5.0,8
9898,494900,5.0,5.0,8
9899,494950,5.0,5.0,8
9900,495000,5.0,5.0,8
9901,495050,5.0,5.0,8
9902,495100,5.0,5.0,8
9903,495150,5.0,5.0,8
9904,495200,5.0,5.0,8
9905,495250,5.0,5.0,8
9906,495300,5.0,5.0,8
9907,495350,5.0,5.0,8
9908,495400,5.0,5.0,8
9909,495450,5.0,5.0,8
9910,495500,5.0,5.0,8
9911,495550,5.0,5.0,8
9912,495600,5.0,5.0,8
9913,495650,5.0,5.0,8
9914,495700,5.0,5.0,8
9915,495750,5.0,5.0,8
9916,495800,5.0,5.0,8
9917,495850,5.0,5.0,8
9918,495900,5.0,5.0,8
9919,495950,5.0,5.0,8
9920,496000,5.0,5.0,8
9921,496050,5.0,5.0,8
9922,496100,5.0,5.0,8
9923,496150,5.0,5.0,8
9924,496200,5.0,5.0,8
9925,496250,5.0,5.0,8
9926,496300,5.0,5.0,8
9927,496350,5.0,5.0,8
9928,496400,5.0,5.0,8
9929,496450,5.0,5.0,8
9930,496500,5.0,5.0,8
9931,496550,5.0,5.0,8
9932,496600,5.0,5.0,8
9933,496650,5.0,5.0,8
9934,496700,5.0,5.0,8
9935,496750,5.0,5.0,8
9936,496800,5.0,5.0,8
9937,496850,5.0,5.0,8
9938,496900,5.0,5.0,8
9939,496950,5.0,5.0,8
9940,497000,5.0,5.0,8
9941,497050,5.0,5.0,8
9942,497100,5.0,5.0,8
9943,497150,5.0,5.0,8
9944,497200,5.0,5.0,8
9945,497250,5.0,5.0,8
9946,497300,5.0,5.0,8
9947,497350,5.0,5.0,8
9948,497400,5.0,5.0,8
