timepoint,jstime,valence,arousal,video
0,2134600,5.0,5.0,7
50,2134650,5.0,5.0,7
100,2134700,5.0,5.0,7
150,2134750,5.0,5.0,7
200,2134800,5.0,5.0,7
250,2134850,5.0,5.0,7
300,2134900,5.0,5.0,7
350,2134950,5.0,5.0,7
400,2135000,5.0,5.0,7
450,2135050,5.0,5.0,7
500,2135100,5.0,5.0,7
550,2135150,5.0,5.0,7
600,2135200,5.0,5.0,7
650,2135250,5.0,5.0,7
700,2135300,5.0,5.0,7
750,2135350,5.0,5.0,7
800,2135400,5.0,5.0,7
850,2135450,5.0,5.0,7
900,2135500,5.0,5.0,7
950,2135550,5.0,5.0,7
1000,2135600,5.0,5.0,7
1050,2135650,5.0,5.0,7
1100,2135700,5.0,5.0,7
1150,2135750,5.0,5.0,7
1200,2135800,5.0,5.0,7
1250,2135850,5.0,5.0,7
1300,2135900,5.0,5.0,7
1350,2135950,5.0,5.0,7
1400,2136000,5.0,5.0,7
1450,2136050,5.0,5.0,7
1500,2136100,5.0,5.0,7
1550,2136150,5.0,5.0,7
1600,2136200,5.0,5.0,7
1650,2136250,5.0,5.0,7
1700,2136300,5.0,5.0,7
1750,2136350,5.0,5.0,7
1800,2136400,5.0,5.0,7
1850,2136450,5.0,5.0,7
1900,2136500,5.0,5.0,7
1950,2136550,5.0,5.0,7
2000,2136600,5.0,5.0,7
2050,2136650,5.0,5.0,7
2100,2136700,5.0,5.0,7
2150,2136750,5.0,5.0,7
2200,2136800,5.0,5.0,7
2250,2136850,5.0,5.0,7
2300,2136900,5.0,5.0,7
2350,2136950,5.0,5.0,7
2400,2137000,5.0,5.0,7
2450,2137050,5.0,5.0,7
2500,2137100,5.0,5.0,7
2550,2137150,5.0,5.0,7
2600,2137200,5.0,5.0,7
2650,2137250,5.0,5.0,7
2700,2137300,5.0,5.0,7
2750,2137350,5.0,5.0,7
2800,2137400,5.0,5.0,7
2850,2137450,5.0,5.0,7
2900,2137500,5.0,5.0,7
2950,2137550,5.0,5.0,7
3000,2137600,5.0,5.0,7
3050,2137650,5.0,5.0,7
3100,2137700,5.0,5.0,7
3150,2137750,5.0,5.0,7
3200,2137800,5.0,5.0,7
3250,2137850,5.0,5.0,7
3300,2137900,5.0,5.0,7
3350,2137950,5.0,5.0,7
